ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb
64274,"EWART,1994(644)",AAS(1671),14766,ODP0135-0837B-003R-001/141-145,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,1.46
64282,"EWART,1994(644)",AAS(1671),14767,ODP0135-0837B-005R-001/1-8,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,1.45
64290,"EWART,1994(644)",AAS(1671),14768,ODP0135-0838B-020H-001/70-114,-20.82715,-176.89,1.00E-05,-2333.8,-2333.8,BACK-ARC_BASIN,LAU BASIN,WR,1.88
64298,"EWART,1994(644)",AAS(1671),14769,ODP0135-0839B-013R-002/25-30,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.97
64306,"EWART,1994(644)",AAS(1671),14770,ODP0135-0839B-020R-001/29-35,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.29
64314,"EWART,1994(644)",AAS(1671),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.8
64317,"EWART,1994(644)",SSMS(1674),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.67
64323,"EWART,1994(644)",AAS(1671),14772,ODP0135-0839B-025R-001/27-32,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.67
64331,"EWART,1994(644)",AAS(1671),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.67
64334,"EWART,1994(644)",SSMS(1674),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.55
64340,"EWART,1994(644)",AAS(1671),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.04
64343,"EWART,1994(644)",SSMS(1674),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.55
64349,"EWART,1994(644)",AAS(1671),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.73
64352,"EWART,1994(644)",SSMS(1674),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.23
64358,"EWART,1994(644)",AAS(1671),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.23
64361,"EWART,1994(644)",SSMS(1674),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,1.05
64443,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14809,DSDP031-0291-005-001,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.492
64445,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14814,DSDP031-0291-005-002/77,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.477
64447,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14811,DSDP031-0291-005-002/123,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.526
64449,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14827,DSDP058-0442B-012-001,28.984,136.0572,1.00E-04,-4634,-4634,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.826
64451,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14828,DSDP058-0442B-019-002,28.984,136.0572,1.00E-04,-4634,-4634,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.784
64453,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14830,DSDP058-0443-057-003,29.3275,137.4405,1.00E-04,-4372,-4372,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.851
64455,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14829,DSDP058-0443-057-002,29.3275,137.4405,1.00E-04,-4372,-4372,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.883
64457,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14831,DSDP058-0444-020-001,28.6375,137.6838,1.00E-04,-4843,-4843,BACK-ARC_BASIN,SHIKOKU BASIN,WR,1.69
64459,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14832,DSDP058-0444-026-001,28.6375,137.6838,1.00E-04,-4843,-4843,BACK-ARC_BASIN,SHIKOKU BASIN,WR,0.669
64461,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14845,DSDP059-0447-021-001,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,GL,0.334
64463,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14846,DSDP059-0447-025-001,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.19
64465,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14847,DSDP059-0447-030-002,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,GL,0.354
64467,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14851,DSDP059-0450-036-003,18.0003,140.789,1.00E-04,-4707,-4707,BACK-ARC_BASIN,PARECE VELA BASIN,WR,0.483
64469,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14850,DSDP059-0450-036-002,18.0003,140.789,1.00E-04,-4707,-4707,BACK-ARC_BASIN,PARECE VELA BASIN,WR,0.491
64471,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14849,DSDP059-0449-017-001,18.0307,136.5365,1.00E-04,-4712,-4712,BACK-ARC_BASIN,PARECE VELA BASIN,GL,0.551
64473,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14848,DSDP059-0449-015-002,18.0307,136.5365,1.00E-04,-4712,-4712,BACK-ARC_BASIN,PARECE VELA BASIN,GL,0.512
69362,"SAUNDERS,1980(714)",XRF(1834),15793,SHA1972-003-007,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,4
69363,"SAUNDERS,1980(714)",XRF(1834),15794,SHA1972-003-025A,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,1
69364,"SAUNDERS,1980(714)",XRF(1834),15795,SHA1972-003-025B,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,6
69365,"SAUNDERS,1980(714)",XRF(1834),15796,SHA1972-003-044,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,3
69366,"SAUNDERS,1980(714)",XRF(1834),15792,SHA1972-003-004,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,3
69367,"SAUNDERS,1980(714)",XRF(1834),15791,SHA1972-003-002,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,5
69368,"SAUNDERS,1980(714)",XRF(1834),15797,SHA1972-003-048,-58.1927,-65.963,1.00E-04,-3268,-3268,BACK-ARC_BASIN,DRAKE PASSAGE,WR,1
69369,"SAUNDERS,1980(714)",XRF(1834),15798,SHA1972-007-003,-56.31,-57.403,1.00E-03,-3162,-3162,BACK-ARC_BASIN,DRAKE PASSAGE,WR,2
69370,"SAUNDERS,1980(714)",XRF(1834),15799,SHA1974-012-019,-56.7,-35.7,1.00E-03,-2560,-2560,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,5
69371,"SAUNDERS,1980(714)",XRF(1834),15800,SHA1974-020-001C,-56.393,-30.658,1.00E-03,-3290,-3290,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,2
69372,"SAUNDERS,1980(714)",XRF(1834),15801,SHA1974-020-034,-56.393,-30.658,1.00E-03,-3290,-3290,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,1
69373,"SAUNDERS,1980(714)",XRF(1834),15787,SHA1974-020-043B,-56.393,-30.658,1.00E-03,-3290,-3290,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,3
69374,"SAUNDERS,1980(714)",XRF(1834),15802,SHA1974-020-035,-56.393,-30.658,1.00E-03,-3290,-3290,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,4
69375,"SAUNDERS,1980(714)",XRF(1834),15788,SHA1974-022-002,-57.523,-30.28,0.001,-3072,-3072,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,4
69376,"SAUNDERS,1980(714)",XRF(1834),15789,SHA1974-023-005,-60.07,-29.95,1.00E-02,-2516,-2516,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,3
69377,"SAUNDERS,1980(714)",XRF(1834),15790,SHA1974-024-014,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,1
69378,"SAUNDERS,1980(714)",XRF(1834),15804,SHA1974-024-019,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,4
69379,"SAUNDERS,1980(714)",XRF(1834),15803,SHA1974-024-013B,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,2
69395,"SAUNDERS,1979(724)",XRF(1836),15809,SHA1974-024-011,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,3
69396,"SAUNDERS,1979(724)",XRF(1836),15814,SHA1974-024-003,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,1
69397,"SAUNDERS,1979(724)",XRF(1836),15804,SHA1974-024-019,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,4
69398,"SAUNDERS,1979(724)",XRF(1836),15813,SHA1974-024-024,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,3
69399,"SAUNDERS,1979(724)",XRF(1836),15815,SHA1974-024-005,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,1
69400,"SAUNDERS,1979(724)",XRF(1836),15811,SHA1974-024-018,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,2
69401,"SAUNDERS,1979(724)",XRF(1836),15816,SHA1974-024-008,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,3
69402,"SAUNDERS,1979(724)",XRF(1836),15812,SHA1974-024-002,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,3
69403,"SAUNDERS,1979(724)",XRF(1836),15810,SHA1974-024-013,-59.475,-30.007,1.00E-03,-2250,-2250,BACK-ARC_BASIN,SOUTH SANDWICH BACK-ARC BASIN,WR,2
69551,"GILL,1976(382)",SSMS(1848),7530,WAS7TOW-106-001,-15.165,-176.628,1.00E-03,-1250,-1400,BACK-ARC_BASIN,LAU BASIN,WR,1
69554,"GILL,1976(382)",SSMS(1848),7528,WAS7TOW-103-003,-15.925,-178.317,1.00E-03,-1150,-1400,BACK-ARC_BASIN,LAU BASIN,WR,2
69557,"GILL,1976(382)",SSMS(1848),7545,WAS7TOW-098-003,-15.837,-176.705,1.00E-03,-1244,-1390,BACK-ARC_BASIN,LAU BASIN,WR,3
70721,"ROSENDAHL,1980(658)",INAA(1907),6181,WASSIQR-007-A,8.375,-103.682,1.00E-03,-3474,-3535,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
70724,"ROSENDAHL,1980(658)",INAA(1907),12304,WASSIQR-007-B,8.375,-103.682,1.00E-03,-3474,-3535,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.7
70727,"ROSENDAHL,1980(658)",INAA(1907),6180,WASSIQR-007-C,8.375,-103.682,1.00E-03,-3474,-3535,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.81
70772,"KEMPE,1974(663)",NN(1911),16178,DSDP026-0257-013-003/43-44,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,10
70782,"KEMPE,1974(663)",NN(1911),16183,DSDP026-0257-015-002/122-124,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,25
71642,"HEKINIAN,1999(863)",ICPMS(1944),16370,ATAFOHL-001-001,-32.5055,-127.5015,1.00E-04,-3200,-3200,SEAMOUNT,OLD PACIFIC SMTS,GL,1.53
71643,"HEKINIAN,1999(863)",ICPMS(1944),16371,ATAFOHL-001-002,-32.5055,-127.5015,1.00E-04,-3200,-3200,SEAMOUNT,OLD PACIFIC SMTS,GL,1.44
71644,"HEKINIAN,1999(863)",ICPMS(1944),16373,ATAFOHL-005-002,-34.9185,-126.2298,1.00E-04,-3350,-3350,SEAMOUNT,OLD PACIFIC SMTS,GL,1.47
71645,"HEKINIAN,1999(863)",ICPMS(1944),16374,ATAFOHL-005-003,-34.9185,-126.2298,1.00E-04,-3350,-3350,SEAMOUNT,OLD PACIFIC SMTS,GL,1.51
71646,"HEKINIAN,1999(863)",ICPMS(1944),16375,ATAFOHL-005-004,-34.9185,-126.2298,1.00E-04,-3350,-3350,SEAMOUNT,OLD PACIFIC SMTS,GL,1.46
71647,"HEKINIAN,1999(863)",ICPMS(1944),16376,ATAFOHL-005-006,-34.9185,-126.2298,1.00E-04,-3350,-3350,SEAMOUNT,OLD PACIFIC SMTS,GL,1.51
71648,"HEKINIAN,1999(863)",ICPMS(1944),16377,ATAFOHL-005-008,-34.9185,-126.2298,1.00E-04,-3350,-3350,SEAMOUNT,OLD PACIFIC SMTS,GL,1.56
71649,"HEKINIAN,1999(863)",ICPMS(1944),16378,ATAFOHL-005-012,-34.9185,-126.2298,1.00E-04,-3350,-3350,SEAMOUNT,OLD PACIFIC SMTS,GL,1.49
71650,"HEKINIAN,1999(863)",ICPMS(1944),16379,ATAFOHL-006-001,-34.5667,-125.2733,1.00E-04,-2979,-2979,SEAMOUNT,OLD PACIFIC SMTS,GL,1.28
71651,"HEKINIAN,1999(863)",ICPMS(1944),16381,ATAFOHL-007-003,-35.3475,-124.762,1.00E-04,-4842,-4842,FAILED_RIFT,,GL,0.76
71652,"HEKINIAN,1999(863)",ICPMS(1944),16382,ATAFOHL-007-005,-35.3475,-124.762,1.00E-04,-4842,-4842,FAILED_RIFT,,GL,0.65
71653,"HEKINIAN,1999(863)",ICPMS(1944),16396,ATAFOHL-011,-36.9247,-113.0762,1.00E-04,-2599,-2599,SEAMOUNT,FOUNDATION SMT CHAIN,GL,0.53
71654,"HEKINIAN,1999(863)",ICPMS(1944),16397,ATAFOHL-011-001,-36.9247,-113.0762,1.00E-04,-2599,-2599,SEAMOUNT,FOUNDATION SMT CHAIN,GL,0.69
71655,"HEKINIAN,1999(863)",ICPMS(1944),16398,ATAFOHL-011-003,-36.9247,-113.0762,1.00E-04,-2599,-2599,SEAMOUNT,FOUNDATION SMT CHAIN,GL,0.44
71656,"HEKINIAN,1999(863)",ICPMS(1944),16401,ATAFOHL-011-012,-36.9247,-113.0762,1.00E-04,-2599,-2599,SEAMOUNT,FOUNDATION SMT CHAIN,GL,0.41
71657,"HEKINIAN,1999(863)",ICPMS(1944),16403,ATAFOHL-012-005,-37.9322,-113.7062,1.00E-04,-2770,-2770,SEAMOUNT,FOUNDATION SMT CHAIN,GL,0.88
71658,"HEKINIAN,1999(863)",ICPMS(1944),16407,ATAFOHL-014-005,-37.463,-114.5795,1.00E-04,-2598,-2598,SEAMOUNT,FOUNDATION SMT CHAIN,GL,1.1
71659,"HEKINIAN,1999(863)",ICPMS(1944),16411,ATAFOHL-015-004,-35.7497,-114.3665,1.00E-04,-2405,-2405,SEAMOUNT,FOUNDATION SMT CHAIN,GL,1.29
71660,"HEKINIAN,1999(863)",ICPMS(1944),16413,ATAFOHL-015-010,-35.7497,-114.3665,1.00E-04,-2405,-2405,SEAMOUNT,FOUNDATION SMT CHAIN,GL,1.3
71661,"HEKINIAN,1999(863)",ICPMS(1944),16384,ATAFOHL-009-002,-38.6973,-111.1503,1.00E-04,-2273,-2273,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,GL,0.48
71662,"HEKINIAN,1999(863)",ICPMS(1944),16392,ATAFOHL-010-005,-36.5007,-110.5265,1.00E-04,-2820,-2820,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,GL,0.34
75131,"SAUNDERS,1982(937)",XRF(2007),17535,DSDP064-0474A-039-004/65-67,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3
75134,"SAUNDERS,1982(937)",XRF(2007),17536,DSDP064-0474A-040-001/19-21,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3
75137,"SAUNDERS,1982(937)",XRF(2007),17538,DSDP064-0474A-040-002/40,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75140,"SAUNDERS,1982(937)",XRF(2007),17537,DSDP064-0474A-040-002/110,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,6
75143,"SAUNDERS,1982(937)",XRF(2007),17539,DSDP064-0474A-041-006/8-10,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,4
75146,"SAUNDERS,1982(937)",XRF(2007),17540,DSDP064-0474A-042-001/6-8,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,1
75149,"SAUNDERS,1982(937)",XRF(2007),17541,DSDP064-0474A-042-003/82,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,4
75152,"SAUNDERS,1982(937)",XRF(2007),17542,DSDP064-0474A-042-004/61-63,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,1
75155,"SAUNDERS,1982(937)",XRF(2007),17543,DSDP064-0474A-043-001/119-121,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,1
75158,"SAUNDERS,1982(937)",XRF(2007),17544,DSDP064-0474A-043-003/49-51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3
75161,"SAUNDERS,1982(937)",XRF(2007),17545,DSDP064-0474A-044-001/100-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,10
75167,"SAUNDERS,1982(937)",XRF(2007),17547,DSDP064-0474A-044-003/35,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2
75170,"SAUNDERS,1982(937)",XRF(2007),17548,DSDP064-0474A-044-003/58,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2
75172,"SAUNDERS,1982(937)",XRF(2007),17549,DSDP064-0474A-044-004/92,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3
75174,"SAUNDERS,1982(937)",XRF(2007),17550,DSDP064-0474A-044-005/37,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75176,"SAUNDERS,1982(937)",XRF(2007),17551,DSDP064-0474A-045-001/99,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,1
75179,"SAUNDERS,1982(937)",XRF(2007),17552,DSDP064-0474A-045-002/66,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3
75181,"SAUNDERS,1982(937)",XRF(2007),17553,DSDP064-0474A-045-003/81,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75184,"SAUNDERS,1982(937)",XRF(2007),17554,DSDP064-0474A-045-004/64,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75186,"SAUNDERS,1982(937)",XRF(2007),17555,DSDP064-0474A-045-005/40-42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,4
75188,"SAUNDERS,1982(937)",XRF(2007),17556,DSDP064-0474A-045-006/61,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3
75191,"SAUNDERS,1982(937)",XRF(2007),17557,DSDP064-0474A-046-001/110-112,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75193,"SAUNDERS,1982(937)",XRF(2007),17559,DSDP064-0474A-046-002/26-29,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,6
75196,"SAUNDERS,1982(937)",XRF(2007),17560,DSDP064-0474A-046-002/55,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2
75198,"SAUNDERS,1982(937)",XRF(2007),17558,DSDP064-0474A-046-002/123,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,1
75200,"SAUNDERS,1982(937)",XRF(2007),17561,DSDP064-0474A-046-003/74,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,6
75203,"SAUNDERS,1982(937)",XRF(2007),17563,DSDP064-0474A-047-001/54,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,6
75205,"SAUNDERS,1982(937)",XRF(2007),17562,DSDP064-0474A-047-001/127,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,4
75207,"SAUNDERS,1982(937)",XRF(2007),17564,DSDP064-0474A-047-002/46-48,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75210,"SAUNDERS,1982(937)",XRF(2007),17565,DSDP064-0474A-047-003/55,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75212,"SAUNDERS,1982(937)",XRF(2007),17566,DSDP064-0474A-047-004/140-143,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75214,"SAUNDERS,1982(937)",XRF(2007),17567,DSDP064-0474A-048-001/101-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75216,"SAUNDERS,1982(937)",XRF(2007),17568,DSDP064-0474A-048-002/42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75218,"SAUNDERS,1982(937)",XRF(2007),17569,DSDP064-0474A-048-003/25,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,4
75221,"SAUNDERS,1982(937)",XRF(2007),17570,DSDP064-0474A-048-004/14,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2
75224,"SAUNDERS,1982(937)",XRF(2007),17571,DSDP064-0474A-049-002/19,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2
75226,"SAUNDERS,1982(937)",XRF(2007),17572,DSDP064-0474A-049-003/133-136,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,4
75229,"SAUNDERS,1982(937)",XRF(2007),17573,DSDP064-0474A-050-002/51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,5
75238,"SAUNDERS,1982(937)",XRF(2007),17576,DSDP064-0475B-002-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,6
75241,"SAUNDERS,1982(937)",XRF(2007),17577,DSDP064-0475B-003-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,3
75245,"SAUNDERS,1982(937)",XRF(2007),17579,DSDP064-0477-009-001/57-59,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,6
75248,"SAUNDERS,1982(937)",XRF(2007),17580,DSDP064-0477-011-002/61-63,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2
75250,"SAUNDERS,1982(937)",XRF(2007),17581,DSDP064-0477-012-001/49-52,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2
75252,"SAUNDERS,1982(937)",XRF(2007),17582,DSDP064-0477-012-002/70,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,6
75254,"SAUNDERS,1982(937)",XRF(2007),17583,DSDP064-0477-012-003/39,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,4
75257,"SAUNDERS,1982(937)",XRF(2007),17584,DSDP064-0477-012-004/76-80,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,5
75259,"SAUNDERS,1982(937)",XRF(2007),17585,DSDP064-0477-012-005/46-50,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3
75261,"SAUNDERS,1982(937)",XRF(2007),17586,DSDP064-0477-013-001/53,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3
75263,"SAUNDERS,1982(937)",XRF(2007),17587,DSDP064-0477-013-002/146-150,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3
75269,"SAUNDERS,1982(937)",XRF(2007),17588,DSDP064-0477A-001-001/145-147,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,5
75271,"SAUNDERS,1982(937)",XRF(2007),17591,DSDP064-0477A-002-001/7,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,5
