ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,U
6347,"GRAHAM,1987(557)",INAA(292),2050,ALV1389-1810,12.73,-102.55,0.01,-1760,-1760,SEAMOUNT,,GL,1.2
6352,"GRAHAM,1987(557)",INAA(292),2051,ALV1389-1854B,12.73,-102.55,,-1755,-1755,SEAMOUNT,,GL,1.47
6355,"GRAHAM,1987(557)",INAA(292),2052,ALV1389-2115B,12.73,-102.55,0.01,-1695,-1695,SEAMOUNT,,GL,1.57
6358,"GRAHAM,1987(557)",INAA(292),2053,ALV1391-2033,12.73,-102.55,1.00E-02,-2156,-2156,SEAMOUNT,,GL,0.16
6394,"KAMENETSKY,1997(32)",LAICP(300),16138,SON0035-098,-22.5364,-176.7727,0.0001,-2360,-2540,BACK-ARC_BASIN,LAU BASIN,GL,0.27
6398,"KAMENETSKY,1997(32)",LAICP(300),2087,SON0067-2-240,-22.5364,-176.7727,,-2360,-2540,BACK-ARC_BASIN,LAU BASIN,GL,0.25
6402,"KAMENETSKY,1997(32)",LAICP(300),16064,SON0035-128,-22.2899,-176.5666,1.00E-04,-1550,-1563,BACK-ARC_BASIN,LAU BASIN,GL,0.21
7494,"BATIZA,1984(211)",INAA(328),2350,NHORIS3-019-020,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,1.06
7504,"BATIZA,1984(211)",INAA(328),2353,NHORIS3-023-003,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,1.02
7539,"BATIZA,1984(211)",INAA(328),2367,NHORIS3-010-001,12.142,-103.75,1.00E-03,-1405,-1420,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
7605,"BATIZA,1984(211)",INAA(328),2345,NHORIS3-019-022,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,0.1
7609,"BATIZA,1984(211)",INAA(328),2346,NHORIS3-019-021,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,0.47
7613,"BATIZA,1984(211)",INAA(328),2347,NHORIS3-020-001,12.717,-102.583,1.00E-03,-1020,-1020,SEAMOUNT,,GL,0.29
7621,"BATIZA,1984(211)",INAA(328),2043,NHORIS3-020-002,12.717,-102.583,1.00E-03,-1020,-1020,SEAMOUNT,,GL,0.79
7645,"BATIZA,1984(211)",INAA(328),2366,NHORIS3-005-001,11.497,-103.957,1.00E-03,-1310,-1570,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.22
7649,"BATIZA,1984(211)",INAA(328),2368,NHORIS3-030-001,13.833,-104.183,1.00E-03,-1425,-1490,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.28
7654,"BATIZA,1984(211)",INAA(328),2370,WASCERE-006-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,1.33
7658,"BATIZA,1984(211)",INAA(328),2371,WASCERE-006-004,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.02
7662,"BATIZA,1984(211)",INAA(328),2372,WASCERE-006B-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,0.08
7666,"BATIZA,1984(211)",INAA(328),2373,WASCERE-001-006,13.447,-102.61,1.00E-03,-3260,-3435,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.03
7670,"BATIZA,1984(211)",INAA(328),2374,WASCERE-002,13.592,-102.432,1.00E-03,-3256,-3587,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.4
7674,"BATIZA,1984(211)",INAA(328),2375,WASCERE-003,13.473,-102.382,1.00E-03,-3246,-3391,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,0.25
7678,"BATIZA,1984(211)",INAA(328),2376,WASCERE-007-001,12.942,-103.235,1.00E-03,-2163,-2405,SEAMOUNT,"SMT D, LAMONT SMTS",WR,0.02
7682,"BATIZA,1984(211)",INAA(328),2377,WASCERE-010-003,12.962,-100.9,1.00E-03,-3240,-3481,SEAMOUNT,"SMT 8, LAMONT SMTS",WR,0.23
7686,"BATIZA,1984(211)",INAA(328),2378,WASCERE-011-005,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.94
7690,"BATIZA,1984(211)",INAA(328),2379,WASCERE-012-005,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.5
7694,"BATIZA,1984(211)",INAA(328),2380,WASCERE-012-014,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.54
7698,"BATIZA,1984(211)",INAA(328),2381,WASCERE-015-003,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,0.13
7702,"BATIZA,1984(211)",INAA(328),2382,WASCERE-015-008,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,0.95
7715,"BATIZA,1984(211)",INAA(328),2386,WASCERE-019-004,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.23
7719,"BATIZA,1984(211)",INAA(328),2387,WASCERE-019-006,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.07
7727,"BATIZA,1984(211)",INAA(328),2389,WASCERE-021-001,10.853,-101.548,1.00E-03,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,0.09
7735,"BATIZA,1984(211)",INAA(328),2391,WASCERE-021-003,10.853,-101.548,0.001,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,0.15
7759,"BATIZA,1984(211)",INAA(328),3188,ALV1180-004-B,20.8,-109.28,0.01,-1987,-1987,SEAMOUNT,"SMT B, LARSONS SMTS",WR,0.18
7763,"BATIZA,1984(211)",INAA(328),2398,ALV1182-005,20.82,-109.4,1.00E-02,-2069,-2069,SEAMOUNT,RED SMT,WR,0.06
7795,"BATIZA,1984(211)",INAA(328),2406,WASCERE-019,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,0.18
7799,"BATIZA,1984(211)",INAA(328),2407,WASCERE-011,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,0.87
7803,"BATIZA,1984(211)",INAA(328),2408,WASCERE-006,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,1.52
8601,"PEARCE,1995(646)",ICPMS(340),2632,DAR0033-015-001-2,-18.883,-176.562,1.00E-03,-2280,-2310,BACK-ARC_BASIN,LAU BASIN,WR,0.02
8602,"PEARCE,1995(646)",ICPMS(340),2635,DAR0033-015-001-6,-18.883,-176.562,1.00E-03,-2280,-2310,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8603,"PEARCE,1995(646)",ICPMS(340),2613,DAR0033-012-001-1,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,0.06
8604,"PEARCE,1995(646)",ICPMS(340),2620,DAR0033-012-005-3,-18.92,-176.553,1.00E-03,-2320,-2370,BACK-ARC_BASIN,LAU BASIN,WR,0.44
8605,"PEARCE,1995(646)",ICPMS(340),2630,DAR0033-014-004-1,-18.973,-176.53,1.00E-03,-2200,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.09
8606,"PEARCE,1995(646)",ICPMS(340),2621,DAR0033-013-001-1,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,0.34
8607,"PEARCE,1995(646)",ICPMS(340),2625,DAR0033-013-001-5,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,0.33
8608,"PEARCE,1995(646)",ICPMS(340),2626,DAR0033-013-001-6,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,0.36
8609,"PEARCE,1995(646)",ICPMS(340),2607,DAR0033-011-001-1,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.09
8610,"PEARCE,1995(646)",ICPMS(340),2608,DAR0033-011-001-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.11
8611,"PEARCE,1995(646)",ICPMS(340),2604,DAR0033-010-001-1,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,0.18
8612,"PEARCE,1995(646)",ICPMS(340),2606,DAR0033-010-001-3,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,0.19
8613,"PEARCE,1995(646)",ICPMS(340),2639,DAR0033-018-001-1,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.03
8614,"PEARCE,1995(646)",ICPMS(340),2640,DAR0033-018-001-2,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.01
8615,"PEARCE,1995(646)",ICPMS(340),2684,DAR0033-041-002-1,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8616,"PEARCE,1995(646)",ICPMS(340),2687,DAR0033-041-003-2,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,0.03
8617,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8618,"PEARCE,1995(646)",ICPMS(340),2652,DAR0033-021-004-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.02
8619,"PEARCE,1995(646)",ICPMS(340),2641,DAR0033-020-001-1,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.05
8620,"PEARCE,1995(646)",ICPMS(340),2648,DAR0033-020-005-2,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.02
8621,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.05
8622,"PEARCE,1995(646)",ICPMS(340),2659,DAR0033-022-006-2,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8623,"PEARCE,1995(646)",ICPMS(340),2663,DAR0033-023-002-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8624,"PEARCE,1995(646)",ICPMS(340),2666,DAR0033-023-003-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.01
8626,"PEARCE,1995(646)",ICPMS(340),2673,DAR0033-023-008-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.02
8627,"PEARCE,1995(646)",ICPMS(340),2674,DAR0033-023-008-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.03
8628,"PEARCE,1995(646)",ICPMS(340),2675,DAR0033-024-001-1,-20.0917,-176.0867,1.00E-03,-2700,-2700,BACK-ARC_BASIN,LAU BASIN,WR,0.02
8629,"PEARCE,1995(646)",ICPMS(340),2677,DAR0033-025-002-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8630,"PEARCE,1995(646)",ICPMS(340),2681,DAR0033-025-005-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,0.08
8631,"PEARCE,1995(646)",ICPMS(340),2598,DAR0033-009-001-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8632,"PEARCE,1995(646)",ICPMS(340),2601,DAR0033-009-002-7,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8633,"PEARCE,1995(646)",ICPMS(340),2602,DAR0033-009-003-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.04
8634,"PEARCE,1995(646)",ICPMS(340),2636,DAR0033-017-001-1,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,0.09
8635,"PEARCE,1995(646)",ICPMS(340),2638,DAR0033-017-001-3,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,0.15
10065,"BATIZA,1985(550)",INAA(374),3132,VA41981-001-001,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,1.46
10068,"BATIZA,1985(550)",INAA(374),3134,VA41981-001-002,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,1.08
10071,"BATIZA,1985(550)",INAA(374),3135,VA41981-001-007,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.98
10074,"BATIZA,1985(550)",INAA(374),3133,VA41981-001-010,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,1.26
10077,"BATIZA,1985(550)",INAA(374),3143,VA41981-002-001A,16.117,-111.547,1.00E-03,-1795,-2166,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,1.81
10080,"BATIZA,1985(550)",INAA(374),3144,VA41981-006-001,16.377,-111.51,1.00E-03,-3515,-3710,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,1.14
10086,"BATIZA,1985(550)",INAA(374),3151,VA41981-007-036,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.06
10092,"BATIZA,1985(550)",INAA(374),3157,VA41981-007-047,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.07
10095,"BATIZA,1985(550)",INAA(374),3168,VA41981-008-009,17.387,-110.985,1.00E-03,-2286,-2963,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.74
10098,"BATIZA,1985(550)",INAA(374),3160,VA41981-008-011,17.387,-110.985,0.001,-2286,-2963,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.16
10101,"BATIZA,1985(550)",INAA(374),3141,VA41981-012-001,28.238,-117.995,,-3363,-3473,FAILED_RIFT,,WR,0.21
10104,"BATIZA,1985(550)",INAA(374),3142,VA41981-012-003,28.238,-117.995,,-3363,-3473,FAILED_RIFT,,WR,0.16
10106,"BATIZA,1985(550)",INAA(374),3169,VA41981-009-002,18.112,-111.918,1.00E-03,-1813,-1992,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.53
10109,"BATIZA,1985(550)",INAA(374),3136,VA41981-010-001,18.18,-113.917,0.001,-1252,-1462,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,3.48
10112,"BATIZA,1985(550)",INAA(374),3137,VA41981-011-002,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,1.45
10115,"BATIZA,1985(550)",INAA(374),3138,VA41981-011-003,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,1.16
10118,"BATIZA,1985(550)",INAA(374),3139,VA41981-011-004,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,1.27
10121,"BATIZA,1985(550)",INAA(374),3140,VA41981-011-006,18.305,-114.66,,-987,-1349,SEAMOUNT,CLARION ISLAND,WR,1.44
11017,"BATIZA,1989(471)",INAA(388),3505,ALV1402-1757,12.95,-103.22,0.01,-2341,-2341,SEAMOUNT,,GL,0.44
11019,"BATIZA,1989(471)",INAA(388),3506,ALV1402-1848,12.95,-103.22,0.01,-2259,-2259,SEAMOUNT,,GL,0.41
11021,"BATIZA,1989(471)",INAA(388),3507,ALV1402-1901,12.95,-103.22,,-2255,-2255,SEAMOUNT,,GL,0.23
11023,"BATIZA,1989(471)",INAA(388),3508,ALV1402-2031,12.95,-103.22,0.01,-2162,-2162,SEAMOUNT,,GL,0.29
11025,"BATIZA,1989(471)",INAA(388),3509,ALV1402-2111,12.95,-103.22,0.01,-2154,-2154,SEAMOUNT,,GL,0.4
11028,"BATIZA,1989(471)",INAA(388),3511,ALV1403-1614,12.95,-103.22,0.01,-2318,-2318,SEAMOUNT,,GL,0.44
11030,"BATIZA,1989(471)",INAA(388),3512,ALV1403-1801A,12.95,-103.22,0.01,-2308,-2308,SEAMOUNT,,GL,0.2
11032,"BATIZA,1989(471)",INAA(388),3513,ALV1403-1801B,12.95,-103.22,0.01,-2308,-2308,SEAMOUNT,,GL,0.45
11035,"BATIZA,1989(471)",INAA(388),3515,ALV1403-2120,12.95,-103.22,0.01,-2100,-2100,SEAMOUNT,,GL,0.49
11038,"BATIZA,1989(471)",INAA(388),9341,AII0112-25-007-001,10.033,-104.597,0.01,-2650,-2700,SEAMOUNT,LAMONT SMTS,GL,0.02
11101,"BATIZA,1989(471)",INAA(388),3432,ALV1387-1910,12.73,-102.55,0.01,-2303,-2303,SEAMOUNT,,GL,0.46
11105,"BATIZA,1989(471)",INAA(388),3434,ALV1387-2042,12.73,-102.55,0.01,-2261,-2261,SEAMOUNT,,GL,0.21
11108,"BATIZA,1989(471)",INAA(388),2047,ALV1388-1724,12.73,-102.55,0.01,-2271,-2271,SEAMOUNT,,GL,0.24
11110,"BATIZA,1989(471)",INAA(388),3436,ALV1388-1752,12.73,-102.55,0.01,-2200,-2200,SEAMOUNT,,GL,0.14
11112,"BATIZA,1989(471)",INAA(388),3437,ALV1388-1859,12.73,-102.55,0.01,-2247,-2247,SEAMOUNT,,GL,1.6
11114,"BATIZA,1989(471)",INAA(388),3439,ALV1388-2006,12.73,-102.55,0.01,-2220,-2220,SEAMOUNT,,GL,0.19
11116,"BATIZA,1989(471)",INAA(388),3440,ALV1388-2127,12.73,-102.55,0.01,-2220,-2220,SEAMOUNT,,GL,0.17
11118,"BATIZA,1989(471)",INAA(388),2048,ALV1389-1613,12.73,-102.55,0.01,-1874,-1874,SEAMOUNT,,GL,1.19
11121,"BATIZA,1989(471)",INAA(388),2049,ALV1389-1647,12.73,-102.55,0.01,-1797,-1797,SEAMOUNT,,GL,1.42
11123,"BATIZA,1989(471)",INAA(388),2050,ALV1389-1810,12.73,-102.55,0.01,-1760,-1760,SEAMOUNT,,GL,1.2
11126,"BATIZA,1989(471)",INAA(388),3443,ALV1389-2041,12.73,-102.55,0.01,-1748,-1748,SEAMOUNT,,GL,1.42
11128,"BATIZA,1989(471)",INAA(388),3444,ALV1389-2115A,12.73,-102.55,0.01,-1695,-1695,SEAMOUNT,,GL,1.57
11131,"BATIZA,1989(471)",INAA(388),3445,ALV1390-1915,12.73,-102.58,0.01,-2996,-2996,SEAMOUNT,,GL,0.14
11134,"BATIZA,1989(471)",INAA(388),3447,ALV1390-1954,12.73,-102.58,0.01,-2983,-2983,SEAMOUNT,,GL,0.44
11136,"BATIZA,1989(471)",INAA(388),3448,ALV1390-2112,12.73,-102.58,0.01,-2975,-2975,SEAMOUNT,,GL,0.18
11138,"BATIZA,1989(471)",INAA(388),3449,ALV1391-1730,12.73,-102.55,0.01,-2208,-2208,SEAMOUNT,,GL,0.33
11140,"BATIZA,1989(471)",INAA(388),2053,ALV1391-2033,12.73,-102.55,0.01,-2156,-2156,SEAMOUNT,,GL,0.16
11142,"BATIZA,1989(471)",INAA(388),3450,ALV1392-1627,13.37,-102.47,0.01,-1115,-1115,SEAMOUNT,,GL,0.21
11144,"BATIZA,1989(471)",INAA(388),3451,ALV1392-1654,13.37,-102.47,0.01,-1045,-1045,SEAMOUNT,,GL,0.23
11148,"BATIZA,1989(471)",INAA(388),3454,ALV1392-1744,13.37,-102.47,0.01,-1001,-1001,SEAMOUNT,,GL,0.3
11152,"BATIZA,1989(471)",INAA(388),3457,ALV1393-1646,13.37,-102.47,0.01,-1786,-1786,SEAMOUNT,,GL,0.21
11154,"BATIZA,1989(471)",INAA(388),3458,ALV1393-1700,13.37,-102.47,0.01,-1760,-1760,SEAMOUNT,,GL,0.31
11157,"BATIZA,1989(471)",INAA(388),3461,ALV1394-1821,13.27,-102.53,0.01,-2858,-2858,SEAMOUNT,,GL,0.3
11160,"BATIZA,1989(471)",INAA(388),3463,ALV1394-1925,13.27,-102.53,0.01,-2844,-2844,SEAMOUNT,,GL,255
11162,"BATIZA,1989(471)",INAA(388),3464,ALV1394-2003,13.27,-102.53,0.01,-2813,-2813,SEAMOUNT,,GL,0.21
11164,"BATIZA,1989(471)",INAA(388),3465,ALV1395-1825,13.47,-102.55,1.00E-02,-3393,-3393,SEAMOUNT,,GL,0.31
11705,"BATIZA,1992(67)",INAA(396),3645,WASRAI2-054-002,9.5943,-104.2508,0.001,-2559,-2562,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.26
13235,"COUSENS,1995(79)",INAA(411),4501,TULCUR1-021-003,48.492,-129.038,,-2940,-2940,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.38
13238,"COUSENS,1995(79)",INAA(411),4502,TULCUR1-021-004,48.492,-129.038,,-2940,-2940,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.37
13242,"COUSENS,1995(79)",INAA(411),4503,TULCUR2-022-001,48.447,-129.043,,-2890,-2934,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.05
13246,"COUSENS,1995(79)",INAA(411),4511,TULCUR2-023-002,48.385,-129.063,,-2820,-2830,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.13
13250,"COUSENS,1995(79)",INAA(411),4489,TULCUR2-014-001,48.392,-129.073,,-2570,-2570,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.17
13254,"COUSENS,1995(79)",INAA(411),4515,TULCUR2-024-003,48.403,-129.082,,-2140,-2200,SEAMOUNT,SOUTHWEST SMT,GL,0.42
13258,"COUSENS,1995(79)",INAA(411),4516,TULCUR2-024-006,48.403,-129.082,,-2140,-2200,SEAMOUNT,SOUTHWEST SMT,GL,0.47
13261,"COUSENS,1995(79)",INAA(411),4519,TULCUR2-026-001,48.233,-129.198,,-2310,-2320,SEAMOUNT,SOUTHWEST SMT,GL,0.45
13265,"COUSENS,1995(79)",INAA(411),4520,TULCUR2-026-003,48.233,-129.198,,-2310,-2320,SEAMOUNT,SOUTHWEST SMT,GL,0.32
13268,"COUSENS,1995(79)",INAA(411),4521,TULCUR2-027-003,48.188,-129.123,,-2690,-2710,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.45
13272,"COUSENS,1995(79)",INAA(411),4522,TULCUR2-027-005,48.188,-129.123,,-2690,-2710,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.37
13275,"COUSENS,1995(79)",INAA(411),4523,TULCUR2-027-007,48.188,-129.123,,-2690,-2710,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.38
13278,"COUSENS,1995(79)",INAA(411),4497,TULCUR2-016-004,48.167,-129.118,,-2700,-2700,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.27
13283,"COUSENS,1995(79)",INAA(411),4525,TULCUR2-028-002,48.207,-129.125,,-2735,-2770,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.05
13286,"COUSENS,1995(79)",INAA(411),4517,TULCUR2-025-004,48.212,-129.125,,-2665,-2700,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.07
16940,"MICHAEL,1989(147)",INAA(467),1677,ENVCSM5-005-001,49.56,-130.43,1.00E-02,-2300,-2300,SPREADING_CENTER,EXPLORER RIDGE,GL,0.16
16941,"MICHAEL,1989(147)",INAA(467),4937,TULCUR1-013-001,49.64,-130.378,1.00E-03,-2100,-2100,SPREADING_CENTER,EXPLORER RIDGE,GL,0.08
16943,"MICHAEL,1989(147)",INAA(467),1651,PS4CSM4-1505-001,49.758,-130.282,0.001,-1801,-1801,SPREADING_CENTER,EXPLORER RIDGE,GL,0.28
16944,"MICHAEL,1989(147)",INAA(467),3685,PS4CSM4-1501-004,49.7228,-130.3105,,-1968,-1968,SPREADING_CENTER,EXPLORER RIDGE,GL,0.39
16945,"MICHAEL,1989(147)",INAA(467),1657,ENVCSM5-003-002,49.79,-130.25,0.01,-1850,-1850,SPREADING_CENTER,EXPLORER RIDGE,GL,0.29
16946,"MICHAEL,1989(147)",INAA(467),1658,ENVCSM5-008-001,49.84,-130.17,1.00E-02,-2010,-2010,SPREADING_CENTER,EXPLORER RIDGE,GL,0.35
16947,"MICHAEL,1989(147)",INAA(467),1669,PS4CSM4-1506-002,49.77,-130.196,0.001,-1858,-1858,SPREADING_CENTER,EXPLORER RIDGE,GL,0.17
17231,"HEGNER,1987(204)",MS-ID(479),5080,ALV1455-002R,44.68,-130.35,0.01,-2225,-2225,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.109
17235,"HEGNER,1987(204)",MS-ID(479),5081,ALV1455-004R,44.68,-130.35,1.00E-02,-2225,-2225,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.212
17239,"HEGNER,1987(204)",MS-ID(479),5082,ALV1457-001R-C,44.68,-130.365,0.001,-2236,-2236,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.111
17243,"HEGNER,1987(204)",MS-ID(479),5083,ALV1458-002R,40.67,-130.37,0.01,-2219,-2219,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.113
17247,"HEGNER,1987(204)",MS-ID(479),5084,ALV1459-001R,44.67,-130.37,0.01,-2225,-2225,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.11
17251,"HEGNER,1987(204)",MS-ID(479),5085,ALV1461-003R,44.67,-130.37,0.01,-2234,-2234,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.111
17255,"HEGNER,1987(204)",MS-ID(479),5086,ALV1461-007R,44.67,-130.37,0.01,-2234,-2234,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.113
17260,"HEGNER,1987(204)",MS-ID(479),5088,THO0152-011,47.541,-128.963,,-2640,-2690,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.179
17263,"HEGNER,1987(204)",MS-ID(479),3527,THO0152-021,46.926,-129.262,,-2410,-2520,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.177
17266,"HEGNER,1987(204)",MS-ID(479),2467,THO0152-037-000,44.617,-130.395,1.00E-03,-2235,-2240,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.221
17269,"HEGNER,1987(204)",MS-ID(479),5087,LEE81WF-11-022-023,44.6675,-130.36,1.00E-04,-2208,-2208,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.181
17370,"REYNOLDS,1997(270)",ICPMS(486),5098,KNO0115-011,23.578,-44.9,1.00E-03,-4770,-4830,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.056
17371,"REYNOLDS,1997(270)",ICPMS(486),5102,KNO0115-014,23.417,-44.942,0.001,-3610,-3610,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.103
24211,"REHKAEMPER,1997(43)",HPLC(595),6068,SON0028-013,6.15,60.85,0.01,-4010,-4010,SPREADING_CENTER,CARLSBERG RIDGE,GL,0.066
