sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
DAR0033-023-007-1,GL,51,0.64,16.45,,,7.74,,7.54,12.88,1.66,0.12,0.09,-20.567,-176.133,-2585 to -2625,BACK-ARC_BASIN;LAU BASIN,DAR0033-023,CD33,dredge,"basalt; basalt; , highly vesicular (up to 50%), aphyric to sparsely ol-phyric, glassy to fine-grained",fresh,"Melson,(1086)",EMP(3262)
DAR0033-023-007-2,GL,51.67,0.62,16.28,,,7.68,,7.29,12.95,1.64,0.11,0.1,-20.567,-176.133,-2585 to -2625,BACK-ARC_BASIN;LAU BASIN,DAR0033-023,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-023-007-3,GL,51.36,0.63,16.53,,,7.65,,7.27,12.88,1.64,0.11,0.1,-20.567,-176.133,-2585 to -2625,BACK-ARC_BASIN;LAU BASIN,DAR0033-023,CD33,dredge,"basalt; basalt; , highly vesicular (up to 50%), aphyric to sparsely ol-phyric, glassy to fine-grained",fresh,"Melson,(1086)",EMP(3262)
DAR0033-023-008-1,GL,52.4,1.09,14.34,,,10.58,,7.29,12.05,2.06,0.04,0.11,-20.567,-176.133,-2585 to -2625,BACK-ARC_BASIN;LAU BASIN,DAR0033-023,CD33,dredge,"basalt; basalt; , highly vesicular (up to 50%), aphyric to sparsely ol-phyric, glassy to fine-grained",fresh,"Melson,(1086)",EMP(3262)
DAR0033-023-GLS,GL,50.82,0.74,16.01,,,8.45,,6.99,12.65,1.94,0.12,0.12,-20.567,-176.133,-2585 to -2625,BACK-ARC_BASIN;LAU BASIN,DAR0033-023,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-024-A,GL,51.7,1.07,14.48,,,10.58,,7.42,12.16,2.04,0.05,0.1,-20.917,-176.867,-2700,BACK-ARC_BASIN;LAU BASIN,DAR0033-024,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-024-B,GL,52.27,1.1,14.26,,,10.41,,7.4,12.12,2,0.04,0.11,-20.917,-176.867,-2700,BACK-ARC_BASIN;LAU BASIN,DAR0033-024,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-024-C,GL,50.82,0.78,16.06,,,8.59,,7.14,12.63,1.91,0.11,0.12,-20.917,-176.867,-2700,BACK-ARC_BASIN;LAU BASIN,DAR0033-024,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-025-001-1,GL,52.7,1.07,15.28,,,9.91,,5.85,11.04,2.16,0.17,0.12,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , vesicular (30-40%), aphyric to moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-025-001-2,GL,51.23,1.29,14.96,,,11.09,,5.96,10.9,2.71,0.11,0.13,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-025-001-3,GL,52.18,1.06,15.36,,,9.98,,5.95,11.02,2.16,0.16,0.12,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-025-002-1,GL,54.02,1.94,13.83,,,13.66,,4.02,8.35,2.92,0.19,0.17,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , vesicular (30-40%), aphyric to moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-025-002-2,GL,52.43,1.92,13.78,,,13.7,,4.02,8.27,3.18,0.18,0.18,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , vesicular (30-40%), aphyric to moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-025-003-1,GL,53.29,1.98,13.6,,,13.73,,3.74,8.03,3.18,0.2,0.19,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , vesicular (30-40%), aphyric to moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-025-004-1,GL,51.76,1.3,14.74,,,10.84,,6.01,10.88,2.65,0.15,0.12,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , vesicular (30-40%), aphyric to moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-025-006-1,GL,50.46,1.12,15.42,,,10.21,,7.06,11.73,2.46,0.11,0.11,-20.583,-176.143,-2620,BACK-ARC_BASIN;LAU BASIN,DAR0033-025,CD33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DAR0033-041-001-1,GL,50.48,0.82,15.66,,,8.77,,8.36,13.09,1.96,0.09,0.09,-19.277,-176.173,-2980 to -3120,BACK-ARC_BASIN;LAU BASIN,DAR0033-041,CD33,dredge,"basalt; basalt; , moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-041-002-1,GL,50.36,0.78,15.84,,,8.74,,8.41,13.04,2,0.08,0.08,-19.277,-176.173,-2980 to -3120,BACK-ARC_BASIN;LAU BASIN,DAR0033-041,CD33,dredge,"basalt; basalt; , moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-041-002-2,GL,50.18,0.79,15.61,,,8.67,,8.39,13.08,2.01,0.08,0.1,-19.277,-176.173,-2980 to -3120,BACK-ARC_BASIN;LAU BASIN,DAR0033-041,CD33,dredge,"basalt; basalt; , moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-041-003-1,GL,50.77,0.79,15.62,,,8.69,,8.36,13.11,2.02,0.1,0.09,-19.277,-176.173,-2980 to -3120,BACK-ARC_BASIN;LAU BASIN,DAR0033-041,CD33,dredge,"basalt; basalt; , moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DAR0033-041-003-2,GL,50.62,0.8,15.75,,,8.73,,8.39,12.94,2,0.1,0.09,-19.277,-176.173,-2980 to -3120,BACK-ARC_BASIN;LAU BASIN,DAR0033-041,CD33,dredge,"basalt; basalt; , moderately plag-phyric",fresh,"Melson,(1086)",EMP(3262)
DSDP006-0054-008-001/1-VG619,GL,49.87,1.05,17.1,,,9.13,,7.69,11.15,2.86,0.11,0.06,15.61,140.3017,-4990,BACK-ARC_BASIN;PHILIPPINE BASIN,DSDP006-0054,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP006-0054-008-001/1-VG5240,GL,50.11,0.99,17.36,,,9.29,,8.06,11.26,2.94,0.11,0.11,15.61,140.3017,-4990,BACK-ARC_BASIN;PHILIPPINE BASIN,DSDP006-0054,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP006-0056-VG3763,GL,51.08,1.13,16.58,,,8.32,,7.3,11.85,2.65,0.15,0.13,17.91,145.18,,BACK-ARC_BASIN;,DSDP006-0056,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP021-0203-006-003/130,GL,51.99,0.7,16.18,,,7.52,,7.14,12.64,2.07,0.28,0.16,-22.15,-177.55,-2720,BACK-ARC_BASIN;LAU BASIN,DSDP021-0203,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP021-0205-031-001/70,GL,49.73,1.43,15.79,,,9.76,,6.86,11.8,2.36,0.2,0.16,-25.52,-177.9,-4320,BACK-ARC_BASIN;LAU BASIN,DSDP021-0205,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP030-0286-036-001/124,GL,50.53,1.49,15.74,,,8.96,,7.2,11.16,3,0.12,0.15,-16.53,166.37,-4465,BACK-ARC_BASIN;NEW HEBRIDES BASIN,DSDP030-0286,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP059-0447-018-001/44,GL,51.91,1.32,14.22,,,11.3,,7.12,11.69,2.3,0.08,0.12,18.01,133.29,-6022,BACK-ARC_BASIN;WEST PHILIPPINE BASIN,DSDP059-0447,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP059-0447-019-003/75,GL,50.89,1.03,14.84,,,10.07,,8,12.36,2.08,0.06,0.09,18.01,133.29,-6022,BACK-ARC_BASIN;WEST PHILIPPINE BASIN,DSDP059-0447,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP059-0447-025-002/123,GL,48.87,0.83,17.47,,,8.52,,9.21,12.57,2.39,0.04,0.06,18.01,133.29,-6022,BACK-ARC_BASIN;WEST PHILIPPINE BASIN,DSDP059-0447,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP059-0447-030-003/50,GL,50.98,0.88,15.41,,,8.63,,8.55,12.94,1.93,0.09,0.09,18.01,133.29,-6022,BACK-ARC_BASIN;WEST PHILIPPINE BASIN,DSDP059-0447,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP059-0449-017-001/3,GL,48.9,0.96,16.58,,,9.36,,7.59,11.76,2.43,0.22,0.1,18.0307,136.5365,-4712,BACK-ARC_BASIN;PARECE VELA BASIN,DSDP059-0449,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSDP060-0454-004-CC/1,GL,50.24,1.01,16.56,,,7.73,,8.09,12.19,2.42,0.19,0.12,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSDP060-0454-008-001/10,GL,50.17,0.9,16.88,,,7.55,,7.89,12.46,2.35,0.19,0.14,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSDP060-0454-011-001/1,GL,50.92,0.89,17.08,,,7.48,,7.94,12.72,2.44,0.18,0.11,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSDP060-0454-014-001/6,GL,52.69,1.19,17.01,,,7.86,,6.88,11.1,2.67,0.26,0.12,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSDP060-0454-014-001/9,GL,52.79,1.15,16.83,,,7.89,,7.18,10.99,2.67,0.24,0.13,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSDP060-0454-016-001/4,GL,52.34,1.17,16.78,,,7.92,,6.89,11.06,2.54,0.26,0.15,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-001,GL,51.9,1.56,15.55,,,9.31,,6.79,11.32,3.01,0.24,0.19,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-003-002,GL,49.99,1.17,16.86,,,9.7,,8.52,10.69,2.79,0.17,0.1,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-010,GL,51.79,1.53,15.95,,,8.99,,6.35,10.6,3.25,0.33,0.18,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-011,GL,52.53,1.75,16.01,,,9.58,,5.16,9.14,3.73,0.41,0.21,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-038-VG3561,GL,51.95,1.57,15.94,,,9.12,,6.09,10.57,3.32,0.3,0.18,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-003-038-VG3641,GL,51.59,1.54,15.98,,,9.11,,6.17,10.56,3.3,0.34,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-003-060,GL,51.77,1.63,15.55,,,9.36,,6.74,11.04,3.07,0.25,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-070,GL,50.88,1.31,16.03,,,8.42,,6.65,10.68,2.96,0.28,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-073,GL,51.76,1.52,15.92,,,8.82,,6.39,10.55,3.27,0.26,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-079,GL,49.44,1.15,17.12,,,9.79,,7.49,11.01,2.84,0.25,0.12,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-080,GL,51.47,1.74,15.23,,,9.61,,6.4,10.56,3.27,0.26,0.17,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-100,GL,51.94,1.81,15.16,,,9.72,,6.64,10.54,3.18,0.27,0.18,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-102,GL,51.42,1.49,15.86,,,9.62,,6.28,10.72,3.36,0.36,0.18,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-003-VG3563,GL,51.68,1.51,15.64,,,9.32,,6.78,10.59,3.24,0.29,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-007-002,GL,53.71,1.53,15.97,,,8.84,,5.36,9.83,3.2,0.23,0.18,17.68,144.72,-3700,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-007,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-000,GL,51.04,1.06,17.15,,,7.58,,7.54,11.84,2.7,0.17,0.12,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-016,GL,51.5,1.35,16.22,,,8.51,,6.67,11.25,2.86,0.2,0.16,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-030,GL,51.27,1.37,15.96,,,8.43,,6.71,11.21,2.86,0.2,0.15,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-049,GL,51.72,1.37,16.26,,,8.68,,6.78,11.21,3,0.18,0.15,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-055,GL,51.64,1.3,16.37,,,8.55,,7.42,11.3,3.09,0.12,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-071,GL,51.43,1.37,16.4,,,8.68,,6.83,11.21,3.13,0.2,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-072,GL,51.4,1.39,16.19,,,8.56,,7,11.27,3,0.21,0.16,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-080,GL,50.54,1.13,17.13,,,7.71,,7.68,11.73,3,0.19,0.14,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-081,GL,50.67,1.09,17.08,,,7.66,,7.93,11.84,2.93,0.18,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-013-096,GL,51.27,1.13,17.28,,,7.72,,7.36,11.8,2.81,0.2,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-014-017,GL,49.69,1.78,14.38,,,10.41,,7.21,11.64,3.43,0.19,0.16,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-014-019,GL,50.68,1.14,17.2,,,7.89,,6.9,11.44,2.66,0.27,0.14,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-014-041,GL,51.22,1.39,16.32,,,9.17,,6.94,11.2,3.11,0.19,0.16,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-014-063,GL,50.15,1.59,15.98,,,9.76,,6.89,11.84,3.49,0.18,0.18,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-014-104-VG3647,GL,50.51,1.15,17.59,,,8.01,,7.01,11.65,2.67,0.26,0.13,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-014-104-VG3755,GL,50.83,1.13,17.19,,,7.74,,7.21,11.59,2.59,0.2,0.16,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-014-106,GL,51.28,1.1,16.8,,,7.95,,7.3,11.62,2.59,0.21,0.13,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
KAK770317-015-220,GL,58.92,1.28,14.15,,,10.75,,2.83,6.9,2.98,1.18,0.26,21.92,143.42,-1200,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-015,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-015-VG3631,GL,66.54,0.95,13.34,,,7.57,,1.06,4.62,3.45,1.86,0.32,21.92,143.42,-1200,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-015,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-015-VG3632,GL,58.35,1.3,13.68,,,11.21,,2.81,7.27,2.76,1.41,0.25,21.92,143.42,-1200,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-015,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK770317-015-VG3633,GL,58.69,1.21,14.26,,,10.6,,2.53,7.06,2.84,1.4,0.24,21.92,143.42,-1200,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-015,KK770317,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-008,GL,51.29,1.58,14.96,,,9.94,,7.37,11.65,2.9,0.09,0.17,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-014,GL,51.48,1.53,15.58,,,9.48,,7.67,11.61,2.78,0.11,0.17,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-015,GL,51.45,1.54,15.54,,,9.61,,7.59,11.68,2.72,0.08,0.14,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-H,GL,51.25,1.57,15.33,,,9.64,,7.45,11.52,2.79,0.08,0.15,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-K,GL,51.23,1.5,15.36,,,9.37,,7.58,11.43,2.84,0.1,0.16,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-L,GL,51.05,1.52,15.58,,,9.29,,7.63,11.59,2.83,0.1,0.15,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-M,GL,51.41,1.48,15.54,,,9.59,,7.55,11.71,2.73,0.08,0.14,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-P,GL,51.39,1.55,15.8,,,9.43,,7.74,11.6,2.8,0.1,0.16,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-026-R,GL,51.37,1.49,15.54,,,9.55,,7.67,11.61,2.74,0.1,0.16,-9.499,155.4192,-3460 to -3830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-026,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-006,GL,49.96,1.17,16.94,,,8.45,,8.19,11.78,3,0.07,0.12,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-010,GL,51,1.52,15.45,,,9.44,,7.38,11.81,2.96,0.06,0.15,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-011,GL,50.57,1.54,15.42,,,9.37,,7.31,11.84,2.93,0.06,0.17,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-015,GL,50.96,1.49,15.34,,,9.36,,7.36,11.82,3.02,0.06,0.16,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-016,GL,50.2,1.55,15.37,,,9.64,,7.62,11.97,2.65,0.06,0.15,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-018,GL,51.16,1.46,15.54,,,9.5,,7.52,11.92,2.66,0.06,0.16,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-A,GL,50.35,1.18,16.89,,,8.4,,8.19,11.81,3.02,0.06,0.12,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; tholeiite(ref-750);; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-B,GL,49.82,1.21,16.99,,,8.47,,8.18,11.83,2.92,0.06,0.12,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; tholeiite(ref-750);; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-C,GL,49.76,1.2,16.84,,,8.47,,8.24,11.72,2.99,0.06,0.11,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; tholeiite(ref-750);; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-D,GL,49.98,1.16,16.86,,,8.4,,8.25,11.67,2.99,0.05,0.13,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; tholeiite(ref-750);; , ",,"Melson,(1086)",EMP(3262)
KAK820316-029-F,GL,50.63,1.7,15.13,,,9.52,,7.18,11.33,3.19,0.06,0.17,-9.9067,156.6852,-3570 to -3975,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-029,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-030-007,GL,54.81,1.18,15.71,,,8.58,,5.15,9.46,2.79,0.28,0.15,-8.7865,156.7192,-3140 to -3630,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-030,KK820316,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
KAK820316-032-007,GL,48.63,2.29,17.1,,,9.99,,6.2,9.82,5,0.07,0.25,-8.7565,156.4538,-2050 to -2830,BACK-ARC_BASIN;WOODLARK BASIN,KAK820316-032,KK820316,dredge,"basalt; basalt; na-ti basalt, ",,"Melson,(1086)",EMP(3262)
