ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Cs
61310,"BOESPFLUG,1990(643)",INAA(1530),13942,CHRSPS4-002-001C,-21.43,-176.38,0.01,,,BACK-ARC_BASIN,LAU BASIN,WR,0.13
61318,"BOESPFLUG,1990(643)",INAA(1530),13943,CHRSPS4-003-001C,-21.38,-176.27,0.01,,,BACK-ARC_BASIN,LAU BASIN,WR,0.14
61325,"BOESPFLUG,1990(643)",INAA(1530),13944,CHRSPS4-004-001C,-21.32,-176.33,0.01,,,BACK-ARC_BASIN,LAU BASIN,WR,1.20E-01
61729,"HOFMANN,1983(742)",MS-ID(1556),8959,AII0060-002-038,-22.92,-13.51,0.01,-2195,-3109,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.005
61730,"HOFMANN,1983(742)",MS-ID(1556),8954,LYN1971-007,52.67,-34.94,0.01,-3240,-3240,FRACTURE_ZONE,GIBBS FRACTURE ZONE,GL,0.018
61731,"HOFMANN,1983(742)",MS-ID(1556),8958,VEM0025-001-022,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.0155
61733,"HOFMANN,1983(742)",MS-ID(1556),8955,LYN1973-056,49.81,-28.65,0.01,-3219,-3402,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.10E-02
61734,"HOFMANN,1983(742)",MS-ID(1556),8969,AII0060-009-097,-21.93,-11.81,0.01,-3402,-3767,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,4.40E-03
61735,"HOFMANN,1983(742)",MS-ID(1556),12942,VEM0024-C24-167-186,1.45,-101.35,1.00E-02,-4901,-4901,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.0083
61736,"HOFMANN,1983(742)",MS-ID(1556),8979,WASSOTW-033-006,-13.22,-112.33,0.001,-2750,-2918,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,2.35E-02
61737,"HOFMANN,1983(742)",MS-ID(1556),12941,YAQ1973-036,-31,-113.12,0.01,-2453,-2453,OLD_OCEANIC_CRUST,,GL,9.60E-03
61738,"HOFMANN,1983(742)",MS-ID(1556),8970,THO0029-011-002,46.39,-129.97,0.01,-2480,-2480,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.0043
61739,"HOFMANN,1983(742)",MS-ID(1556),12943,*D10-1,2.44,-95.62,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.0201
62058,"NIU,1999(853)",ICPMS(1567),14182,MELPHNX-2-082-001,11.43,-103.38,0.01,-2952,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.022
62060,"NIU,1999(853)",ICPMS(1567),14183,MELPHNX-2-083-001,11.42,-103.43,0.01,-3014,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.028
62062,"NIU,1999(853)",ICPMS(1567),14184,MELPHNX-2-084-001,11.41,-103.53,0.01,-3002,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.04
62064,"NIU,1999(853)",ICPMS(1567),14185,MELPHNX-2-086-003,11.4,-103.56,0.01,-3000,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.048
62066,"NIU,1999(853)",ICPMS(1567),14186,MELPHNX-2-088-001,11.38,-103.59,0.01,-2983,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.023
62068,"NIU,1999(853)",ICPMS(1567),14187,MELPHNX-2-089-001,11.39,-103.61,1.00E-02,-2960,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.045
62070,"NIU,1999(853)",ICPMS(1567),7818,MELPHNX-2-090-002,9.3738,-103.6387,0.0001,-3003,-3003,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.102
62072,"NIU,1999(853)",ICPMS(1567),14188,MELPHNX-2-091-001,11.38,-103.66,0.01,-3063,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.027
62074,"NIU,1999(853)",ICPMS(1567),14189,MELPHNX-2-092-001,11.38,-103.68,0.01,-2902,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.087
62076,"NIU,1999(853)",ICPMS(1567),14190,MELPHNX-2-093-006,11.38,-103.69,0.01,-2934,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.026
62078,"NIU,1999(853)",ICPMS(1567),14191,MELPHNX-2-094-001,11.37,-103.71,0.01,-2864,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.032
62080,"NIU,1999(853)",ICPMS(1567),14192,MELPHNX-2-095-001,11.37,-103.72,0.01,-2883,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.054
62082,"NIU,1999(853)",ICPMS(1567),14193,MELPHNX-2-097-002,11.36,-103.74,0.01,-2791,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.024
62084,"NIU,1999(853)",ICPMS(1567),14194,MELPHNX-2-098-001,11.36,-103.75,0.01,-2815,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.023
62086,"NIU,1999(853)",ICPMS(1567),14195,MELPHNX-2-099-002,11.36,-103.76,1.00E-02,-2860,,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.033
62088,"NIU,1999(853)",ICPMS(1567),14196,MELPHNX-2-100-001,11.357,-103.763,1.00E-03,-2626,-2626,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.035
62090,"NIU,1999(853)",ICPMS(1567),14197,MELPHNX-2-101-001,11.357,-103.772,0.001,-2527,-2527,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.034
62092,"NIU,1999(853)",ICPMS(1567),14198,MELPHNX-2-GC060,11.35,-103.77,1.00E-02,-2544,,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.075
62094,"NIU,1999(853)",ICPMS(1567),14199,MELPHNX-2-102-001,11.358,-103.778,1.00E-03,-2587,-2587,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.03
62096,"NIU,1999(853)",ICPMS(1567),14200,MELPHNX-2-103-001,11.368,-103.78,1.00E-03,-2560,-2560,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.03
62098,"NIU,1999(853)",ICPMS(1567),14201,MELPHNX-2-103-002,11.368,-103.78,0.001,-2560,-2560,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.094
62100,"NIU,1999(853)",ICPMS(1567),14202,MELPHNX-2-104-001,11.345,-103.777,0.01,-2455,-2455,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.037
62102,"NIU,1999(853)",ICPMS(1567),14203,MELPHNX-2-GC022,11.34,-103.79,1.00E-02,-2605,,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.09
62104,"NIU,1999(853)",ICPMS(1567),14204,MELPHNX-2-108-001,11.342,-103.788,1.00E-03,-2681,-2681,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.091
63933,"PERFIT,1987(584)",SSMS(1637),14697,KAK820316-026-005G,-9.499,155.4192,1.00E-04,-3460,-3830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.13
63935,"PERFIT,1987(584)",SSMS(1637),14656,KAK820316-026-014,-9.499,155.4192,1.00E-04,-3460,-3830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.05
63940,"PERFIT,1987(584)",SSMS(1637),14675,KAK820316-029-018,-9.0967,156.6852,1.00E-04,-3570,-3975,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.05
63941,"PERFIT,1987(584)",SSMS(1637),14718,KAK820316-032-009G,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.1
63942,"PERFIT,1987(584)",SSMS(1637),14712,KAK820316-032-015G,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.12
63944,"PERFIT,1987(584)",SSMS(1637),14669,KAK820316-028-008,-8.3917,155.7638,1.00E-04,-2970,-3350,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.24
63945,"PERFIT,1987(584)",SSMS(1637),14667,KAK820316-028-012,-8.3917,155.7638,1.00E-04,-2970,-3350,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.16
64027,"VALLIER,1991(642)",MS-ID(1654),14733,LEE1984-3-001-005,-22.301,-176.654,1.00E-04,-2063,-2063,BACK-ARC_BASIN,LAU BASIN,WR,0.19
64033,"VALLIER,1991(642)",MS-ID(1654),14735,LEE1984-3-001-007,-22.301,-176.654,1.00E-04,-2063,-2063,BACK-ARC_BASIN,LAU BASIN,WR,0.19
64039,"VALLIER,1991(642)",MS-ID(1654),14462,LEE1984-3-002-002,-22.3232,-176.6555,1.00E-04,-1930,-1930,BACK-ARC_BASIN,LAU BASIN,WR,0.17
64045,"VALLIER,1991(642)",MS-ID(1654),14738,LEE1984-3-002-004,-22.3232,-176.6555,1.00E-04,-1930,-1930,BACK-ARC_BASIN,LAU BASIN,WR,0.17
64052,"VALLIER,1991(642)",MS-ID(1654),14466,LEE1984-3-002-006,-22.3232,-176.6555,1.00E-04,-1930,-1930,BACK-ARC_BASIN,LAU BASIN,WR,0.17
64114,"EWART,1994(644)",ICPMS(1669),14745,ODP0135-0834B-008R-002/12-18,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
64122,"EWART,1994(644)",ICPMS(1669),14746,ODP0135-0834B-011R-003/86-89,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
64137,"EWART,1994(644)",ICPMS(1669),14748,ODP0135-0834B-015R-002/47-56,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.12
64145,"EWART,1994(644)",ICPMS(1669),14749,ODP0135-0834B-031R-003/73-78,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.85
64149,"EWART,1994(644)",INAA(1673),14749,ODP0135-0834B-031R-003/73-78,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.45
64158,"EWART,1994(644)",ICPMS(1669),14751,ODP0135-0834B-035R-001/58-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.14
64166,"EWART,1994(644)",ICPMS(1669),14752,ODP0135-0834B-037R-001/36-42,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.36
64170,"EWART,1994(644)",INAA(1673),14752,ODP0135-0834B-037R-001/36-42,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.2
64174,"EWART,1994(644)",ICPMS(1669),14753,ODP0135-0834B-040R-001/57-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.3
64178,"EWART,1994(644)",INAA(1673),14753,ODP0135-0834B-040R-001/57-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.15
64182,"EWART,1994(644)",ICPMS(1669),14754,ODP0135-0834B-055R-001/23-25,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.21
64190,"EWART,1994(644)",ICPMS(1669),14755,ODP0135-0834B-057R-001/126-128,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.09
64198,"EWART,1994(644)",ICPMS(1669),14756,ODP0135-0835B-004R-001/134-141,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.09
64206,"EWART,1994(644)",ICPMS(1669),14757,ODP0135-0835B-007R-001/15-22,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.11
64221,"EWART,1994(644)",ICPMS(1669),14759,ODP0135-0836A-003H-003/30-90,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.15
64225,"EWART,1994(644)",INAA(1673),14759,ODP0135-0836A-003H-003/30-90,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.1
64241,"EWART,1994(644)",ICPMS(1669),14762,ODP0135-0836A-004H-CC/0-13,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.01
64256,"EWART,1994(644)",ICPMS(1669),14764,ODP0135-0836B-006R-001/105-110,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.01
64264,"EWART,1994(644)",ICPMS(1669),14765,ODP0135-0836B-009M-001/117-122,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.05
64272,"EWART,1994(644)",ICPMS(1669),14766,ODP0135-0837B-003R-001/141-145,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.07
64280,"EWART,1994(644)",ICPMS(1669),14767,ODP0135-0837B-005R-001/1-8,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.08
64284,"EWART,1994(644)",INAA(1673),14767,ODP0135-0837B-005R-001/1-8,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.1
64288,"EWART,1994(644)",ICPMS(1669),14768,ODP0135-0838B-020H-001/70-114,-20.82715,-176.89,1.00E-05,-2333.8,-2333.8,BACK-ARC_BASIN,LAU BASIN,WR,0.17
64292,"EWART,1994(644)",INAA(1673),14768,ODP0135-0838B-020H-001/70-114,-20.82715,-176.89,1.00E-05,-2333.8,-2333.8,BACK-ARC_BASIN,LAU BASIN,WR,0.35
64296,"EWART,1994(644)",ICPMS(1669),14769,ODP0135-0839B-013R-002/25-30,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.39
64300,"EWART,1994(644)",INAA(1673),14769,ODP0135-0839B-013R-002/25-30,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.2
64304,"EWART,1994(644)",ICPMS(1669),14770,ODP0135-0839B-020R-001/29-35,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.09
64312,"EWART,1994(644)",ICPMS(1669),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.105
64317,"EWART,1994(644)",SSMS(1674),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.105
64321,"EWART,1994(644)",ICPMS(1669),14772,ODP0135-0839B-025R-001/27-32,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.14
64329,"EWART,1994(644)",ICPMS(1669),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.05
64334,"EWART,1994(644)",SSMS(1674),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.069
64338,"EWART,1994(644)",ICPMS(1669),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.07
64342,"EWART,1994(644)",INAA(1673),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.15
64343,"EWART,1994(644)",SSMS(1674),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.21
64347,"EWART,1994(644)",ICPMS(1669),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.23
64352,"EWART,1994(644)",SSMS(1674),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.139
64356,"EWART,1994(644)",ICPMS(1669),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.23
64361,"EWART,1994(644)",SSMS(1674),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.169
64404,"JOHNSON,1990(657)",ICPAE(1678),14152,SON0035-162-001,-16.4007,177.4109,1.00E-04,-2330,-2350,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,0.04
64408,"JOHNSON,1990(657)",ICPAE(1678),14807,SON0035-231-001,-14.4693,177.6007,1.00E-04,-2790,-2940,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,0.06
64414,"JOHNSON,1990(657)",ICPAE(1678),14791,SON0035-140-001,-16.4082,177.4416,1.00E-04,-1905,-2080,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,0.17
64416,"JOHNSON,1990(657)",ICPAE(1678),14158,SON0035-142-001,-16.3177,177.4226,1.00E-03,-2195,-2430,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,0.1
64421,"JOHNSON,1990(657)",ICPAE(1678),14156,SON0035-164-001,-16.4348,177.3824,1.00E-04,-2180,-2200,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,0.16
64425,"JOHNSON,1990(657)",ICPAE(1678),14157,SON0035-133-001A,-16.3358,177.4805,1.00E-04,-2545,-2785,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,0.16
64443,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14809,DSDP031-0291-005-001,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.31
64445,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14814,DSDP031-0291-005-002/77,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.34
64447,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14811,DSDP031-0291-005-002/123,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.37
64449,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14827,DSDP058-0442B-012-001,28.984,136.0572,1.00E-04,-4634,-4634,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.06
64451,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14828,DSDP058-0442B-019-002,28.984,136.0572,1.00E-04,-4634,-4634,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.06
64453,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14830,DSDP058-0443-057-003,29.3275,137.4405,1.00E-04,-4372,-4372,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.09
64455,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14829,DSDP058-0443-057-002,29.3275,137.4405,1.00E-04,-4372,-4372,BACK-ARC_BASIN,SHIKOKU BASIN,GL,0.11
64457,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14831,DSDP058-0444-020-001,28.6375,137.6838,1.00E-04,-4843,-4843,BACK-ARC_BASIN,SHIKOKU BASIN,WR,0.35
64459,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14832,DSDP058-0444-026-001,28.6375,137.6838,1.00E-04,-4843,-4843,BACK-ARC_BASIN,SHIKOKU BASIN,WR,0.07
64461,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14845,DSDP059-0447-021-001,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,GL,0.01
64463,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14846,DSDP059-0447-025-001,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.02
64465,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14847,DSDP059-0447-030-002,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,GL,0.02
64467,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14851,DSDP059-0450-036-003,18.0003,140.789,1.00E-04,-4707,-4707,BACK-ARC_BASIN,PARECE VELA BASIN,WR,0.08
64469,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14850,DSDP059-0450-036-002,18.0003,140.789,1.00E-04,-4707,-4707,BACK-ARC_BASIN,PARECE VELA BASIN,WR,0.1
64471,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14849,DSDP059-0449-017-001,18.0307,136.5365,1.00E-04,-4712,-4712,BACK-ARC_BASIN,PARECE VELA BASIN,GL,0.08
64473,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14848,DSDP059-0449-015-002,18.0307,136.5365,1.00E-04,-4712,-4712,BACK-ARC_BASIN,PARECE VELA BASIN,GL,0.07
64716,"VERMA,1981(10)",MS-ID(1701),14872,DSDP063-0469-048-001/100-105,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,GL,0.77
64718,"VERMA,1981(10)",MS-ID(1701),14873,DSDP063-0469-050-001/120-125,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,GL,0.172
64720,"VERMA,1981(10)",MS-ID(1701),14874,DSDP063-0469-050-002/15-17,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,GL,0.059
64722,"VERMA,1981(10)",MS-ID(1701),14875,DSDP063-0470-018-003/4-6,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,0.179
64724,"VERMA,1981(10)",MS-ID(1701),14876,DSDP063-0470A-007-003/76-78,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,0.195
64726,"VERMA,1981(10)",MS-ID(1701),14877,DSDP063-0470A-008-001/104-108,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,0.192
64728,"VERMA,1981(10)",MS-ID(1701),14878,DSDP063-0470A-008-001/104-108A,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,0.061
64730,"VERMA,1981(10)",MS-ID(1701),14879,DSDP063-0470A-012-001/119-123,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,0.194
64732,"VERMA,1981(10)",MS-ID(1701),14880,DSDP063-0470A-013-001/38-41,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,GL,0.081
64734,"VERMA,1981(10)",MS-ID(1701),14880,DSDP063-0470A-013-001/38-41,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,GL,0.012
64735,"VERMA,1981(10)",MS-ID(1701),14881,DSDP063-0470A-013-001/63-67,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,0.036
64737,"VERMA,1981(10)",MS-ID(1701),14887,DSDP063-0472-014-001/19-24,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,0.036
64740,"VERMA,1981(10)",MS-ID(1701),14888,DSDP063-0472-014-001/19-24P,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,0.44
64742,"VERMA,1981(10)",MS-ID(1701),14885,DSDP063-0472-014-001/145-150C,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,0.048
64744,"VERMA,1981(10)",MS-ID(1701),14886,DSDP063-0472-014-001/145-150M,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,0.81
64746,"VERMA,1981(10)",MS-ID(1701),14889,DSDP063-0472-016-002/62-64,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,WR,0.4
64748,"VERMA,1981(10)",MS-ID(1701),14890,DSDP063-0473-032-001/77-84,20.9653,-107.0635,1.00E-04,-3249,-3249,OLD_OCEANIC_CRUST,,WR,0.019
64750,"VERMA,1981(10)",MS-ID(1701),14891,DSDP063-0473-034-003/10-17,20.9653,-107.0635,1.00E-04,-3249,-3249,OLD_OCEANIC_CRUST,,WR,0.019
64752,"VERMA,1981(10)",MS-ID(1701),14892,DSDP063-0473-034-003/33-35,20.9653,-107.0635,1.00E-04,-3249,-3249,OLD_OCEANIC_CRUST,,WR,0.088
65256,"CAMBON,1983(72)",INAA(1723),14927,DSDP065-0482B-011-001/23-25,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.06
65269,"CAMBON,1983(72)",INAA(1723),14933,DSDP065-0482B-017-002/111-113,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.01
65272,"CAMBON,1983(72)",INAA(1723),14934,DSDP065-0482B-018-001/18-20,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.04
65284,"CAMBON,1983(72)",INAA(1723),14939,DSDP065-0482B-021-003/74-76,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.01
65291,"CAMBON,1983(72)",INAA(1723),14942,DSDP065-0482B-024-001/93-95,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.08
65296,"CAMBON,1983(72)",INAA(1723),14944,DSDP065-0482C-010-002/73-75,22.789,-107.9928,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.6
65300,"CAMBON,1983(72)",INAA(1723),14946,DSDP065-0482C-011-001/115-117,22.789,-107.9928,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.06
65315,"CAMBON,1983(72)",INAA(1723),14954,DSDP065-0482C-013-001/22-24,22.789,-107.9928,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.2
