ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Hf
4792,"PERFIT,1983(107)",SSMS(236),1562,ALV1001-001B,0.75,-85.83,1.00E-02,-2570,-2570,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,15.9
4794,"PERFIT,1983(107)",SSMS(236),1551,ALV0994-001B,0.68,-85.47,0.001,-1450,-1500,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,16.6
4795,"PERFIT,1983(107)",SSMS(236),1523,ALV1120-002,1.75,-85.17,0.01,-2990,-2990,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,1.69
5117,"PRICE,1986(31)",INAA(257),1686,AII0093-5-006-001,-27.6,65.83,1.00E-02,-5432,-5432,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.5
5130,"PRICE,1986(31)",INAA(257),1692,AII0093-5-007-001-1,-26.565,67.66,1.00E-03,-3925,-4100,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3
5143,"PRICE,1986(31)",INAA(257),1693,AII0093-5-007-001-2,-26.565,67.66,1.00E-03,-3925,-4100,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3.1
5156,"PRICE,1986(31)",INAA(257),1696,AII0093-6-010-003,-24.98,70.012,1.00E-03,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,WR,2.2
5169,"PRICE,1986(31)",INAA(257),1697,AII0093-6-010-005,-24.98,70.012,1.00E-03,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,WR,2.3
5182,"PRICE,1986(31)",INAA(257),1701,AII0093-6-011-007,-24.675,70.045,1.00E-03,-3445,-3445,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2
5195,"PRICE,1986(31)",INAA(257),1702,AII0093-6-011-016,-24.675,70.045,1.00E-03,-3445,-3445,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.3
5208,"PRICE,1986(31)",INAA(257),1704,AII0093-6-013-003,-25.78,70.183,1.00E-03,-3521,-3521,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,1.6
5221,"PRICE,1986(31)",INAA(257),1706,AII0093-6-013-027,-25.78,70.183,1.00E-03,-3521,-3521,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,1.6
5234,"PRICE,1986(31)",INAA(257),1707,AII0093-6-016-002,-25.558,69.93,1.00E-03,-3865,-3865,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.3
5247,"PRICE,1986(31)",INAA(257),1709,AII0093-6-016-007,-25.558,69.93,0.001,-3865,-3865,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.4
5691,"DEVEY,1994(405)",ICPMS(275),1852,POLARK5-005-001,67.02,-18.48,0.01,-56,-56,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.39
5692,"DEVEY,1994(405)",ICPMS(275),1853,POLARK5-005-002,67.02,-18.48,0.01,-56,-56,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.43
5693,"DEVEY,1994(405)",ICPMS(275),1854,POLARK5-031-001,67.04,-18.7,0.01,-236,-236,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,0.75
5694,"DEVEY,1994(405)",ICPMS(275),1855,POLARK5-031-002,67.04,-18.7,0.01,-236,-236,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,0.77
5695,"DEVEY,1994(405)",ICPMS(275),1856,POLARK5-031-003,67.04,-18.7,0.01,-236,-236,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,0.76
5696,"DEVEY,1994(405)",ICPMS(275),1857,POLARK5-031-004,67.04,-18.7,0.01,-236,-236,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,0.75
5697,"DEVEY,1994(405)",ICPMS(275),1858,POLARK5-037-001,67.08,-18.75,0.01,-170,-170,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.04
5698,"DEVEY,1994(405)",ICPMS(275),1859,POLARK5-033-001,67.08,-18.68,0.01,-131,-131,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,0.95
5699,"DEVEY,1994(405)",ICPMS(275),1860,POLARK5-040-001,67.09,-18.71,0.01,-85,-85,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.63
5700,"DEVEY,1994(405)",ICPMS(275),1861,POLARK5-022-001,67.1,-18.72,0.01,-110,-110,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.67
5701,"DEVEY,1994(405)",ICPMS(275),1862,POLARK5-022-002A,67.1,-18.72,0.01,-110,-110,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.6
5702,"DEVEY,1994(405)",ICPMS(275),1863,POLARK5-022-002B,67.1,-18.72,0.01,-110,-110,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.05
5703,"DEVEY,1994(405)",ICPMS(275),1864,POLARK5-022-004,67.1,-18.72,0.01,-110,-110,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.76
5704,"DEVEY,1994(405)",ICPMS(275),1865,POLARK5-023-001,67.1,-18.7,0.01,-92,-92,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.77
5705,"DEVEY,1994(405)",ICPMS(275),1867,POLARK5-024-001,67.1,-18.7,0.01,-84,-84,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.49
5706,"DEVEY,1994(405)",ICPMS(275),1868,POLARK5-025-001,67.1,-18.7,0.01,-91,-91,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.38
5707,"DEVEY,1994(405)",ICPMS(275),1869,POLARK5-025-002A,67.1,-18.7,0.01,-91,-91,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.46
5708,"DEVEY,1994(405)",ICPMS(275),1870,POLARK5-027-001,67.1,-18.7,0.01,-110,-110,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.74
5709,"DEVEY,1994(405)",ICPMS(275),1871,POLARK5-027-001A,67.1,-18.7,0.01,-110,-110,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.65
5710,"DEVEY,1994(405)",ICPMS(275),1872,POLARK5-028-001,67.1,-18.7,0.01,-95,-95,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.76
5711,"DEVEY,1994(405)",ICPMS(275),1873,POLARK5-029-001,67.1,-18.7,0.01,-153,-153,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.77
5712,"DEVEY,1994(405)",ICPMS(275),1874,POLARK5-029-002,67.1,-18.7,0.01,-153,-153,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.78
5713,"DEVEY,1994(405)",ICPMS(275),1876,POLARK5-036-002,67.1,-18.72,0.01,-197,-197,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.74
5714,"DEVEY,1994(405)",ICPMS(275),1877,POLARK5-034-001,67.15,-18.64,0.01,-150,-150,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,0.97
5715,"DEVEY,1994(405)",ICPMS(275),1878,POLARK5-035-001,67.17,-18.72,0.01,-275,-275,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.06
5716,"DEVEY,1994(405)",ICPMS(275),1883,POS0158-404-001,67.98,-18.31,0.01,-740,-740,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.44
5717,"DEVEY,1994(405)",ICPMS(275),1885,POS0158-404-003,67.98,-18.31,0.01,-740,-740,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.35
5718,"DEVEY,1994(405)",ICPMS(275),1886,POS0158-457-001,68.08,-18.24,0.01,-600,-600,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,2.19
5719,"DEVEY,1994(405)",ICPMS(275),1888,POS0158-447-001,68.23,-18.18,0.01,-590,-590,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.53
5720,"DEVEY,1994(405)",ICPMS(275),1890,POS0158-445-001,68.36,-17.96,0.01,-720,-720,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,2.2
5721,"DEVEY,1994(405)",ICPMS(275),1894,POS0158-418-003,68.72,-17.69,0.01,-1050,-1050,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.74
5722,"DEVEY,1994(405)",ICPMS(275),1895,POS0158-436-001,68.74,-17.62,0.01,-1150,-1150,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,2.8
5723,"DEVEY,1994(405)",ICPMS(275),1897,POS0158-425-001,69.19,-16.61,1.00E-02,-500,-500,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,1.47
6394,"KAMENETSKY,1997(32)",LAICP(300),16138,SON0035-098,-22.5364,-176.7727,0.0001,-2360,-2540,BACK-ARC_BASIN,LAU BASIN,GL,0.96
6398,"KAMENETSKY,1997(32)",LAICP(300),2087,SON0067-2-240,-22.5364,-176.7727,,-2360,-2540,BACK-ARC_BASIN,LAU BASIN,GL,0.85
6402,"KAMENETSKY,1997(32)",LAICP(300),16064,SON0035-128,-22.2899,-176.5666,1.00E-04,-1550,-1563,BACK-ARC_BASIN,LAU BASIN,GL,0.65
6979,"SHIBATA,1979(113)",INAA(321),2295,AII0032-3-011-037,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.4
6989,"SHIBATA,1979(113)",INAA(321),2293,AII0032-3-011-003,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.7
6999,"SHIBATA,1979(113)",INAA(321),2297,AII0032-3-011-090,42.955,-29.258,0.001,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.7
7009,"SHIBATA,1979(113)",INAA(321),2299,AII0032-3-012-007,42.96,-29.18,0.01,-1441,-1816,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.9
7019,"SHIBATA,1979(113)",INAA(321),2298,AII0032-3-012-006,42.96,-29.18,0.01,-1441,-1816,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.3
7029,"SHIBATA,1979(113)",INAA(321),2303,AII0032-3-013-008,42.925,-29.13,,-1054,-1279,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.4
7048,"SHIBATA,1979(113)",INAA(321),2296,AII0032-3-011-046,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.6
7058,"SHIBATA,1979(113)",INAA(321),2292,AII0032-3-011-014,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.5
7068,"SHIBATA,1979(113)",INAA(321),2294,AII0032-3-011-032,42.955,-29.258,1.00E-03,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.6
7078,"SHIBATA,1979(113)",INAA(321),2291,AII0032-3-011-102,42.955,-29.258,0.001,-1988,-2174,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.6
7088,"SHIBATA,1979(113)",INAA(321),2300,AII0032-3-003-010,43.03,-28.225,,-1315,-1465,FRACTURE_ZONE,,WR,3.6
7098,"SHIBATA,1979(113)",INAA(321),2302,AII0032-3-005-008,43.107,-28.517,,-1371,-1483,FRACTURE_ZONE,,WR,2.9
7108,"SHIBATA,1979(113)",INAA(321),2301,AII0032-3-005-006,43.107,-28.517,,-1371,-1483,FRACTURE_ZONE,,WR,3.2
7470,"BATIZA,1984(211)",INAA(328),2322,NHORIS3-001-001,8.842,-103.908,1.00E-03,-1170,-1330,SEAMOUNT,"SMT 1, LAMONT SMTS",WR,1.63
7475,"BATIZA,1984(211)",INAA(328),2324,NHORIS3-001-004,8.842,-103.908,1.00E-03,-1170,-1330,SEAMOUNT,"SMT 1, LAMONT SMTS",WR,2.75
7484,"BATIZA,1984(211)",INAA(328),2327,NHORIS3-004-003,8.783,-104.55,1.00E-03,-1005,-1195,SEAMOUNT,"SMT 2, LAMONT SMTS",WR,2.67
7489,"BATIZA,1984(211)",INAA(328),2335,NHORIS3-007-005,11.483,-103.217,1.00E-03,-1150,-1235,SEAMOUNT,"SMT 3, LAMONT SMTS",WR,2.51
7494,"BATIZA,1984(211)",INAA(328),2350,NHORIS3-019-020,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,4.44
7499,"BATIZA,1984(211)",INAA(328),2351,NHORIS3-019-007,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,WR,7.18
7504,"BATIZA,1984(211)",INAA(328),2353,NHORIS3-023-003,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,3.96
7509,"BATIZA,1984(211)",INAA(328),2355,NHORIS3-023-011,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,4.45
7519,"BATIZA,1984(211)",INAA(328),2357,NHORIS3-026-003,13,-100.833,1.00E-03,-1350,-1480,SEAMOUNT,"SMT 8, LAMONT SMTS",WR,2.43
7524,"BATIZA,1984(211)",INAA(328),2360,NHORIS3-028-001,13.767,-101.872,1.00E-03,-860,-990,SEAMOUNT,"SMT 9, LAMONT SMTS",WR,1.96
7529,"BATIZA,1984(211)",INAA(328),2361,NHORIS3-028-023,13.767,-101.872,1.00E-03,-860,-990,SEAMOUNT,"SMT 9, LAMONT SMTS",WR,1.52
7534,"BATIZA,1984(211)",INAA(328),2365,NHORIS3-028-020,13.767,-101.872,1.00E-03,-860,-990,SEAMOUNT,"SMT 9, LAMONT SMTS",WR,2.66
7539,"BATIZA,1984(211)",INAA(328),2367,NHORIS3-010-001,12.142,-103.75,1.00E-03,-1405,-1420,SPREADING_CENTER,EAST PACIFIC RISE,WR,3.63
7543,"BATIZA,1984(211)",INAA(328),2323,NHORIS3-003-007,8.8025,-103.917,1.00E-03,-2012,-2176,SEAMOUNT,"SMT 1, LAMONT SMTS",GL,2.37
7547,"BATIZA,1984(211)",INAA(328),2325,NHORIS3-003-002,8.8025,-103.917,1.00E-03,-2012,-2176,SEAMOUNT,"SMT 1, LAMONT SMTS",GL,2.41
7554,"BATIZA,1984(211)",INAA(328),2329,NHORIS3-004-011,8.783,-104.55,1.00E-03,-1005,-1195,SEAMOUNT,"SMT 2, LAMONT SMTS",GL,2.85
7561,"BATIZA,1984(211)",INAA(328),2331,NHORIS3-008-008,11.458,-103.233,1.00E-03,-1270,-1408,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,2.39
7565,"BATIZA,1984(211)",INAA(328),2332,NHORIS3-008-001,11.458,-103.233,1.00E-03,-1270,-1408,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,2.63
7569,"BATIZA,1984(211)",INAA(328),2333,NHORIS3-009-001,11.517,-103.242,1.00E-03,-1270,-1300,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,2.48
7573,"BATIZA,1984(211)",INAA(328),2334,NHORIS3-006-015,11.458,-103.3,1.00E-03,-1455,-1498,SEAMOUNT,"SMT 3, LAMONT SMTS",GL,2.78
7577,"BATIZA,1984(211)",INAA(328),2336,NHORIS3-011-001,12.517,-103.183,1.00E-03,-1050,-1220,SEAMOUNT,"SMT 4, LAMONT SMTS",GL,2.53
7581,"BATIZA,1984(211)",INAA(328),2337,NHORIS3-012-003,12.517,-103.258,1.00E-03,-1185,-1330,SEAMOUNT,"SMT 4, LAMONT SMTS",GL,2.24
7585,"BATIZA,1984(211)",INAA(328),2338,NHORIS3-018-003,12.967,-103.4,1.00E-03,-1160,-1270,SEAMOUNT,"SMT 5, LAMONT SMTS",GL,2.27
7589,"BATIZA,1984(211)",INAA(328),2339,NHORIS3-014-002,12.983,-103.475,1.00E-03,-615,-762,SEAMOUNT,"SMT 5, LAMONT SMTS",GL,3.77
7593,"BATIZA,1984(211)",INAA(328),2340,NHORIS3-017-003,12.942,-103.467,1.00E-03,-610,-670,SEAMOUNT,"SMT 5, LAMONT SMTS",GL,3.32
7597,"BATIZA,1984(211)",INAA(328),2341,NHORIS3-014-001,12.983,-103.475,1.00E-03,-615,-762,SEAMOUNT,"SMT 5, LAMONT SMTS",GL,3.87
7601,"BATIZA,1984(211)",INAA(328),2344,NHORIS3-019-011,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,2.35
7605,"BATIZA,1984(211)",INAA(328),2345,NHORIS3-019-022,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,2.38
7609,"BATIZA,1984(211)",INAA(328),2346,NHORIS3-019-021,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,GL,4.39
7613,"BATIZA,1984(211)",INAA(328),2347,NHORIS3-020-001,12.717,-102.583,1.00E-03,-1020,-1020,SEAMOUNT,,GL,2.72
7621,"BATIZA,1984(211)",INAA(328),2043,NHORIS3-020-002,12.717,-102.583,1.00E-03,-1020,-1020,SEAMOUNT,,GL,5.4
7625,"BATIZA,1984(211)",INAA(328),2352,NHORIS3-021-004,13.4,-102.517,1.00E-03,-804,-887,SEAMOUNT,"SMT 7, LAMONT SMTS",GL,2.48
7629,"BATIZA,1984(211)",INAA(328),2354,NHORIS3-023-006,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",GL,4.04
7633,"BATIZA,1984(211)",INAA(328),2358,NHORIS3-025-001,12.983,-100.817,1.00E-03,-1270,-1342,SEAMOUNT,"SMT 8, LAMONT SMTS",GL,2.49
7637,"BATIZA,1984(211)",INAA(328),2359,NHORIS3-025-003,12.983,-100.817,1.00E-03,-1270,-1342,SEAMOUNT,"SMT 8, LAMONT SMTS",GL,1.34
7641,"BATIZA,1984(211)",INAA(328),2364,NHORIS3-028-021,13.767,-101.872,1.00E-03,-860,-990,SEAMOUNT,"SMT 9, LAMONT SMTS",GL,2.08
7645,"BATIZA,1984(211)",INAA(328),2366,NHORIS3-005-001,11.497,-103.957,1.00E-03,-1310,-1570,SPREADING_CENTER,EAST PACIFIC RISE,GL,2.82
7649,"BATIZA,1984(211)",INAA(328),2368,NHORIS3-030-001,13.833,-104.183,1.00E-03,-1425,-1490,SPREADING_CENTER,EAST PACIFIC RISE,GL,3.92
7650,"BATIZA,1984(211)",INAA(328),2369,WASCERE-004-001,12.733,-102.64,1.00E-03,-2609,-2876,SEAMOUNT,"SMT 6, LAMONT SMTS",WR,2.4
7654,"BATIZA,1984(211)",INAA(328),2370,WASCERE-006-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,7.16
7658,"BATIZA,1984(211)",INAA(328),2371,WASCERE-006-004,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,1.89
7662,"BATIZA,1984(211)",INAA(328),2372,WASCERE-006B-001,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,WR,3.38
7666,"BATIZA,1984(211)",INAA(328),2373,WASCERE-001-006,13.447,-102.61,1.00E-03,-3260,-3435,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,1.82
7670,"BATIZA,1984(211)",INAA(328),2374,WASCERE-002,13.592,-102.432,1.00E-03,-3256,-3587,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,4.07
7674,"BATIZA,1984(211)",INAA(328),2375,WASCERE-003,13.473,-102.382,1.00E-03,-3246,-3391,SEAMOUNT,"SMT 7, LAMONT SMTS",WR,3.7
7678,"BATIZA,1984(211)",INAA(328),2376,WASCERE-007-001,12.942,-103.235,1.00E-03,-2163,-2405,SEAMOUNT,"SMT D, LAMONT SMTS",WR,2.02
7682,"BATIZA,1984(211)",INAA(328),2377,WASCERE-010-003,12.962,-100.9,1.00E-03,-3240,-3481,SEAMOUNT,"SMT 8, LAMONT SMTS",WR,2.55
7686,"BATIZA,1984(211)",INAA(328),2378,WASCERE-011-005,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,4.56
7690,"BATIZA,1984(211)",INAA(328),2379,WASCERE-012-005,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,4.05
7694,"BATIZA,1984(211)",INAA(328),2380,WASCERE-012-014,12.26,-100.507,1.00E-03,-2299,-2692,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,3.95
7698,"BATIZA,1984(211)",INAA(328),2381,WASCERE-015-003,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,2.28
7702,"BATIZA,1984(211)",INAA(328),2382,WASCERE-015-008,11.418,-101.625,1.00E-03,-2894,-3155,SEAMOUNT,"SMT N-3, LAMONT SMTS",WR,4.9
7703,"BATIZA,1984(211)",INAA(328),2383,WASCERE-016-001,12.068,-101.577,1.00E-03,-3105,-3341,SEAMOUNT,"SMT N-2, LAMONT SMTS",WR,2.33
7707,"BATIZA,1984(211)",INAA(328),2384,WASCERE-017-004,12.008,-101.578,1.00E-03,-1856,-1985,SEAMOUNT,"SMT N-2, LAMONT SMTS",WR,2.74
7711,"BATIZA,1984(211)",INAA(328),2385,WASCERE-018-005,11.963,-101.617,1.00E-03,-2841,-2932,SEAMOUNT,"SMT N-2, LAMONT SMTS",WR,3.48
7715,"BATIZA,1984(211)",INAA(328),2386,WASCERE-019-004,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,2.59
7719,"BATIZA,1984(211)",INAA(328),2387,WASCERE-019-006,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,1.66
7723,"BATIZA,1984(211)",INAA(328),2388,WASCERE-020-012,11.24,-101.125,1.00E-03,-2990,-3298,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,2.61
7727,"BATIZA,1984(211)",INAA(328),2389,WASCERE-021-001,10.853,-101.548,1.00E-03,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,1.54
7731,"BATIZA,1984(211)",INAA(328),2390,WASCERE-021-002,10.853,-101.548,1.00E-03,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,1.65
7735,"BATIZA,1984(211)",INAA(328),2391,WASCERE-021-003,10.853,-101.548,1.00E-03,-3085,-3186,SEAMOUNT,"SMT N-8, LAMONT SMTS",WR,2.05
7739,"BATIZA,1984(211)",INAA(328),2392,WASCERE-013-001,12.567,-100.363,0.001,-2899,-3370,SEAMOUNT,"SMT N-4, LAMONT SMTS",WR,1.7
7743,"BATIZA,1984(211)",INAA(328),2393,ALV1179-011,20.8,-109.28,0.01,-1993,-1993,SEAMOUNT,GREEN SMT,WR,3.46
7747,"BATIZA,1984(211)",INAA(328),2394,ALV1179-006,20.8,-109.28,0.01,-1993,-1993,SEAMOUNT,"SMT B, LARSONS SMTS",WR,2.15
7751,"BATIZA,1984(211)",INAA(328),3184,ALV1180-001-B,20.8,-109.28,0.01,-1984,-1984,SEAMOUNT,"SMT B, LARSONS SMTS",WR,4.21
7755,"BATIZA,1984(211)",INAA(328),3187,ALV1180-004-A,20.8,-109.28,0.01,-1987,-1987,SEAMOUNT,"SMT B, LARSONS SMTS",WR,1.94
7759,"BATIZA,1984(211)",INAA(328),3188,ALV1180-004-B,20.8,-109.28,0.01,-1987,-1987,SEAMOUNT,"SMT B, LARSONS SMTS",WR,4.12
7763,"BATIZA,1984(211)",INAA(328),2398,ALV1182-005,20.82,-109.4,0.01,-2069,-2069,SEAMOUNT,RED SMT,WR,4.73
7767,"BATIZA,1984(211)",INAA(328),2399,ALV1183-013,20.8,-109.4,1.00E-02,-2120,-2120,SEAMOUNT,"SMT E, LARSONS SMTS",WR,2.87
7771,"BATIZA,1984(211)",INAA(328),3238,NHOPLTO-006-001,20.795,-109.385,0.001,-2079,-2079,SEAMOUNT,RED SMT,WR,3.72
7775,"BATIZA,1984(211)",INAA(328),2401,ALV1182-007,20.82,-109.4,1.00E-02,-2044,-2044,SEAMOUNT,RED SMT,WR,2.77
7779,"BATIZA,1984(211)",INAA(328),3237,NHOPLTO-005-002,21.382,-108.625,0.001,-2107,-2107,SEAMOUNT,"SMT F, LARSONS SMTS",WR,1.69
7783,"BATIZA,1984(211)",INAA(328),2403,ALV1181-001,20.83,-109.2,0.01,-2377,-2377,SEAMOUNT,SMT C1,WR,2.2
7787,"BATIZA,1984(211)",INAA(328),2404,ALV1181-006,20.83,-109.2,0.01,-2485,-2485,SEAMOUNT,SMT C2,WR,3.38
7791,"BATIZA,1984(211)",INAA(328),2405,011XXXX-008-005,11.5,-103.33,,,,SEAMOUNT,"SMT 3, LAMONT SMTS",WR,2.34
7795,"BATIZA,1984(211)",INAA(328),2406,WASCERE-019,11.263,-101.088,1.00E-03,-2656,-3280,SEAMOUNT,"SMT N-7, LAMONT SMTS",WR,2.66
7799,"BATIZA,1984(211)",INAA(328),2407,WASCERE-011,12.245,-100.522,1.00E-03,-2660,-3115,SEAMOUNT,"SMT N-5, LAMONT SMTS",WR,4.84
7803,"BATIZA,1984(211)",INAA(328),2408,WASCERE-006,12.745,-102.562,0.001,-1711,-2202,SEAMOUNT,,WR,7.05
8186,"LIIAS,1986(154)",INAA(266),2413,THO0152-001-024,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.69
8187,"LIIAS,1986(154)",INAA(266),2417,THO0152-002-001,47.8133,-129.205,,-2550,-2550,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3
8188,"LIIAS,1986(154)",INAA(266),2423,THO0152-007-016,47.335,-129.025,,-2625,-2660,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.15
8189,"LIIAS,1986(154)",INAA(266),2428,THO0152-010-004,47.485,-128.9883,,-2585,-2730,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.73
8190,"LIIAS,1986(154)",INAA(266),2431,THO0152-011-002,47.541,-128.963,,-2640,-2690,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.9
8191,"LIIAS,1986(154)",INAA(266),2433,THO0152-013-001,47.208,-129.124,,-2625,-2625,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.18
8192,"LIIAS,1986(154)",INAA(266),2440,THO0152-017-000,47.0267,-129.21,,-2475,-2485,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.86
8193,"LIIAS,1986(154)",INAA(266),2451,THO0152-026-001,46.9433,-129.32,,-2625,-2625,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.4
8194,"LIIAS,1986(154)",INAA(266),2456,THO0152-030-033,46.8133,-129.325,,-2330,-2380,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.66
8195,"LIIAS,1986(154)",INAA(266),2466,THO0152-036-002,44.5267,-130.485,,-2250,-2250,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8
8196,"LIIAS,1986(154)",INAA(266),2470,THO0152-037-014,44.617,-130.395,0.001,-2235,-2240,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.49
8197,"LIIAS,1986(154)",INAA(266),2472,THO0152-039-004,44.7433,-130.33,,-2260,-2260,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.24
8198,"LIIAS,1986(154)",INAA(266),2478,THO0152-041-022,44.8633,-130.275,,-2280,-2280,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.69
8199,"LIIAS,1986(154)",INAA(266),2482,THO0152-043-000,44.993,-130.205,0.001,-2282,-2282,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.21
