ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Th
31326,"ELTHON,1995(464)",INAA(858),7881,KNO0054-042,17.968,-81.812,1.00E-03,-4360,-4459,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.27
31328,"ELTHON,1995(464)",INAA(858),7882,KNO0054-040-008,18.267,-81.772,1.00E-03,-4828,-4892,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.39
31334,"ELTHON,1995(464)",INAA(858),7887,KNO0054-058-005,18.128,-81.732,1.00E-03,-4965,-5329,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.24
31336,"ELTHON,1995(464)",INAA(858),7888,OCE0023-004-003,17.942,-81.75,0.001,-4820,-4820,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.45
31339,"ELTHON,1995(464)",INAA(858),7890,KNO0054-063-075,18.58,-81.72,1.00E-02,-4628,-5123,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.31
31341,"ELTHON,1995(464)",INAA(858),7891,OCE0023-016-031,17.883,-81.833,0.001,-3800,-3800,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.22
31343,"ELTHON,1995(464)",INAA(858),7892,KNO0054-063-003,18.58,-81.72,1.00E-02,-4628,-5123,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.29
31345,"ELTHON,1995(464)",INAA(858),7893,KNO0054-033-050,18.967,-81.71,1.00E-03,-4874,-4911,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.26
31349,"ELTHON,1995(464)",INAA(858),7896,KNO0054-029-010,17.985,-81.573,1.00E-03,-4683,-4956,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.49
31351,"ELTHON,1995(464)",INAA(858),7897,KNO0054-029-003,17.985,-81.573,1.00E-03,-4683,-4956,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.46
31353,"ELTHON,1995(464)",INAA(858),7898,KNO0054-029-019,17.985,-81.573,0.001,-4683,-4956,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.47
31355,"ELTHON,1995(464)",INAA(858),7899,KNO0054-094-029,18.61,-81.74,1.00E-02,-5084,-5178,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.47
31357,"ELTHON,1995(464)",INAA(858),7900,KNO0054-039-019,18.817,-81.547,1.00E-03,-5157,-5502,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.47
31360,"ELTHON,1995(464)",INAA(858),7902,KNO0054-033-018,18.967,-81.71,1.00E-03,-4874,-4911,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.37
31362,"ELTHON,1995(464)",INAA(858),7903,OCE0023-012-001,18.1,-81.717,1.00E-03,-5400,-5400,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.34
31365,"ELTHON,1995(464)",INAA(858),7905,KNO0054-023-012,18.733,-81.798,1.00E-03,-4892,-5103,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.45
31367,"ELTHON,1995(464)",INAA(858),7906,KNO0054-102-010,18.745,-81.808,0.001,-6142,-6142,SPREADING_CENTER,MID-CAYMAN RISE,GL,0.56
31733,"GOLDSTEIN,1991(564)",MS-ID(866),3271,THO0175-017-023,47.984,-129.085,,-2003,-2190,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.33
31739,"GOLDSTEIN,1991(564)",MS-ID(866),3279,THO0175-021-013,47.9533,-129.0817,,-2130,-2310,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.929
31745,"GOLDSTEIN,1991(564)",MS-ID(866),2594,THO0175-059-001,47.9667,-129.1333,,-2120,-2420,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.822
31751,"GOLDSTEIN,1991(564)",MS-ID(866),8081,ALV1453,47.949,-129.133,1.00E-03,-2100,-2200,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.955
31757,"GOLDSTEIN,1991(564)",MS-ID(866),3376,AII0112-11-003-006,47.895,-129.08,0.001,-2325,-2325,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.492
31763,"GOLDSTEIN,1991(564)",MS-ID(866),2576,THO0175-007-001,48.2,-129.18,,-2190,-2275,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.293
31769,"GOLDSTEIN,1991(564)",MS-ID(866),3287,THO0175-026-012,47.965,-129.195,,-2155,-2290,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.37
31775,"GOLDSTEIN,1991(564)",MS-ID(866),8082,PS41325,48.9765,-130.4408,1.00E-04,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.297
31781,"GOLDSTEIN,1991(564)",MS-ID(866),8083,THO170-053-001,46.1707,-129.909,1.00E-04,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.382
31787,"GOLDSTEIN,1991(564)",MS-ID(866),8084,AII0118-R001,44.642,-130.37,1.00E-04,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.28
31793,"GOLDSTEIN,1991(564)",MS-ID(866),8085,564BT13,44.5088,-130.4222,1.00E-04,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.165
31799,"GOLDSTEIN,1991(564)",MS-ID(866),19376,AII87WF-1913-006,44.6618,-130.3522,1.00E-04,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.801
31805,"GOLDSTEIN,1991(564)",MS-ID(866),8087,LEE81WF-11-003-002,44.6398,-130.3865,1.00E-04,-2212,-2212,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.297
31811,"GOLDSTEIN,1991(564)",MS-ID(866),8088,KAK83NP-2-001-024,42.9498,-126.621,1.00E-04,-3285,-3285,SPREADING_CENTER,GORDA RIDGE,GL,0.278
31817,"GOLDSTEIN,1991(564)",MS-ID(866),4882,KAK83NP-2-004-008,42.757,-126.762,1.00E-03,-3223,-3223,SPREADING_CENTER,GORDA RIDGE,GL,0.0368
31823,"GOLDSTEIN,1991(564)",MS-ID(866),8089,KAK83NP-2-006-016,42.572,-126.852,1.00E-03,-3288,-3288,SPREADING_CENTER,GORDA RIDGE,GL,0.334
31829,"GOLDSTEIN,1991(564)",MS-ID(866),8090,LEE85NC-5-045-002A,42.7048,-126.757,1.00E-04,,,SPREADING_CENTER,GORDA RIDGE,GL,0.16
31835,"GOLDSTEIN,1991(564)",MS-ID(866),8091,LEE85NC-5-013,42.7563,-126.7322,1.00E-04,,,SPREADING_CENTER,GORDA RIDGE,GL,0.302
31841,"GOLDSTEIN,1991(564)",MS-ID(866),8092,LEE85NC-5-007,42.7562,-126.703,1.00E-04,,,SPREADING_CENTER,GORDA RIDGE,GL,0.152
31847,"GOLDSTEIN,1991(564)",MS-ID(866),8093,LEE85NC-5-004,42.7555,-126.6915,1.00E-04,,,SPREADING_CENTER,GORDA RIDGE,GL,0.365
31853,"GOLDSTEIN,1991(564)",MS-ID(866),8094,LEE86NC-3-010-003B,41.448,-127.423,0.001,,,SPREADING_CENTER,GORDA RIDGE,GL,0.109
31859,"GOLDSTEIN,1991(564)",MS-ID(866),4897,LEE85NC-6-036,40.983,-127.503,,-3200,-3200,SPREADING_CENTER,GORDA RIDGE,GL,0.609
32756,"REGELOUS,1999(756)",ICPMS(898),8320,MELPHNX-2-044-002,10.5257,-103.3402,1.00E-04,-3152.5,-3152.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.252
32758,"REGELOUS,1999(756)",ICPMS(898),8321,MELPHNX-2-045-001,10.5338,-103.3611,1.00E-04,-3168.5,-3168.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.738
32760,"REGELOUS,1999(756)",ICPMS(898),8326,MELPHNX-2-046-003,10.5173,-103.3721,1.00E-04,-3065.5,-3065.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,1.04
32762,"REGELOUS,1999(756)",ICPMS(898),8328,MELPHNX-2-047-003,10.5189,-103.3832,1.00E-04,-3191.5,-3191.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.545
32763,"REGELOUS,1999(756)",ICPMS(898),8333,MELPHNX-2-049-SG,10.5165,-103.4243,1.00E-04,-3213.5,-3213.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.577
32765,"REGELOUS,1999(756)",ICPMS(898),8337,MELPHNX-2-051-005,10.5138,-103.4658,1.00E-04,-3154,-3154,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.267
32767,"REGELOUS,1999(756)",ICPMS(898),8342,MELPHNX-2-052-002,10.4994,-103.4838,1.00E-04,-3052.5,-3052.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.152
32769,"REGELOUS,1999(756)",ICPMS(898),8350,MELPHNX-2-054-003,10.4992,-103.5099,1.00E-04,-3069,-3069,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.15
32771,"REGELOUS,1999(756)",ICPMS(898),8355,MELPHNX-2-055-003,10.4824,-103.5291,1.00E-04,-3169.5,-3169.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.266
32773,"REGELOUS,1999(756)",ICPMS(898),8359,MELPHNX-2-056-002,10.4879,-103.5498,1.00E-04,-3178,-3178,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.252
32775,"REGELOUS,1999(756)",ICPMS(898),7815,MELPHNX-2-059-002,9.4875,-103.584,1.00E-04,-2893,-2893,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.305
32777,"REGELOUS,1999(756)",ICPMS(898),8366,MELPHNX-2-060-002,10.4798,-103.5992,1.00E-04,-2830.5,-2830.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.272
32779,"REGELOUS,1999(756)",ICPMS(898),8374,MELPHNX-2-062-001,10.4826,-103.6138,1.00E-04,-2812,-2812,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.257
32781,"REGELOUS,1999(756)",ICPMS(898),8380,MELPHNX-2-063-001,10.4765,-103.6166,1.00E-04,-2832,-2832,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.297
32783,"REGELOUS,1999(756)",ICPMS(898),8386,MELPHNX-2-064-002,10.4558,-103.6263,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.267
32787,"REGELOUS,1999(756)",ICPMS(898),8388,MELPHNX-2-065-001,10.453,-103.635,1.00E-04,-2996,-2996,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.315
32789,"REGELOUS,1999(756)",ICPMS(898),8387,MELPHNX-2-064-003,10.4558,-103.6263,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.368
32790,"REGELOUS,1999(756)",ICPMS(898),8391,MELPHNX-2-066-002,10.4735,-103.6475,1.00E-04,-3074.5,-3074.5,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),GL,0.29
32792,"REGELOUS,1999(756)",ICPMS(898),8395,MELPHNX-2-068-001,10.4628,-103.6753,1.00E-04,-2947,-2947,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.27
32794,"REGELOUS,1999(756)",ICPMS(898),8397,MELPHNX-2-069-002,10.4726,-103.7005,1.00E-04,-3007,-3007,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.221
32796,"REGELOUS,1999(756)",ICPMS(898),8400,MELPHNX-2-070-002,10.4726,-103.7005,1.00E-04,-3007,-3007,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.211
32798,"REGELOUS,1999(756)",ICPMS(898),8412,MELPHNX-2-072-003,10.4448,-103.7518,1.00E-04,-3078,-3078,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.22
32800,"REGELOUS,1999(756)",ICPMS(898),8427,MELPHNX-2-076-003,9.4312,-103.826,1.00E-04,-3323,-3323,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.883
32802,"REGELOUS,1999(756)",ICPMS(898),8432,MELPHNX-2-077-006,10.4323,-103.8503,1.00E-04,-3050.5,-3050.5,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.28
32804,"REGELOUS,1999(756)",ICPMS(898),8436,MELPHNX-2-078-001,9.4267,-103.8628,1.00E-04,-3142,-3142,SPREADING_CENTER,EAST PACIFIC RISE,GL,1.04
32806,"REGELOUS,1999(756)",ICPMS(898),7817,MELPHNX-2-078-002,9.4267,-103.8628,1.00E-04,-3142,-3142,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.693
32808,"REGELOUS,1999(756)",ICPMS(898),8438,MELPHNX-2-078-005,9.4267,-103.8628,1.00E-04,-3142,-3142,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.681
32810,"REGELOUS,1999(756)",ICPMS(898),8440,MELPHNX-2-079-001,10.4218,-103.8828,1.00E-04,-3097,-3097,SPREADING_CENTER,EAST PACIFIC RISE,GL,1.572
32812,"REGELOUS,1999(756)",ICPMS(898),8441,MELPHNX-2-079-002,10.4218,-103.8828,1.00E-04,-3097,-3097,SPREADING_CENTER,EAST PACIFIC RISE,GL,1.138
32814,"REGELOUS,1999(756)",ICPMS(898),8467,MELPHNX-2-GC078,10.4998,-103.6035,1.00E-04,-2872,-2872,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.272
32816,"REGELOUS,1999(756)",ICPMS(898),8472,MELPHNX-2-GC083,10.49,-103.62,1.00E-04,-2916,-2916,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.289
33480,"HAASE,1996(407)",ICPMS(927),7695,MET07/3-23275,71.965,-0.7283,1.00E-04,-2671,-2355,SPREADING_CENTER,MOHNS RIDGE,WR,0.6
33481,"HAASE,1996(407)",ICPMS(927),7705,MET07/3-23276-002,71.9717,-0.6067,1.00E-04,-2684,-2524,SPREADING_CENTER,MOHNS RIDGE,WR,0.44
33482,"HAASE,1996(407)",ICPMS(927),15860,MET07/3-23277-001,72.383,-0.615,1.00E-04,-2697,-2697,SPREADING_CENTER,MOHNS RIDGE,WR,1.12
33483,"HAASE,1996(407)",ICPMS(927),7707,MET07/3-23280-004,72.8,-0.2867,1.00E-04,-3031,-2640,SPREADING_CENTER,MOHNS RIDGE,WR,0.53
33484,"HAASE,1996(407)",ICPMS(927),7708,MET07/3-23288-002,72.39,1.665,1.00E-04,-2573,-2401,SPREADING_CENTER,MOHNS RIDGE,WR,0.52
33485,"HAASE,1996(407)",ICPMS(927),7709,MET07/3-23288-003,72.39,1.665,1.00E-04,-2573,-2401,SPREADING_CENTER,MOHNS RIDGE,WR,0.54
33486,"HAASE,1996(407)",ICPMS(927),15863,MET07/3-23291-002,72.395,1.5017,1.00E-04,-3200,-3200,SPREADING_CENTER,MOHNS RIDGE,WR,0.38
33487,"HAASE,1996(407)",ICPMS(927),7711,MET07/3-23292-001,72.4033,1.7483,1.00E-04,-3080,-2698,SPREADING_CENTER,MOHNS RIDGE,WR,0.11
33488,"HAASE,1996(407)",ICPMS(927),7712,MET07/3-23292-002,72.4033,1.7483,1.00E-04,-3080,-2698,SPREADING_CENTER,MOHNS RIDGE,WR,0.53
33489,"HAASE,1996(407)",ICPMS(927),7714,POLARK7-1-428TVG,72.4083,1.6817,1.00E-04,-2759,-2200,SPREADING_CENTER,MOHNS RIDGE,WR,1.06
33490,"HAASE,1996(407)",ICPMS(927),7713,MET07/3-23295-003,71.1483,-5.915,1.00E-04,-1879,-1773,SPREADING_CENTER,JAN MAYEN PLATFORM RIDGE,WR,2.3
33491,"HAASE,1996(407)",ICPMS(927),7699,MET07/3-21866-D,70.5083,-8.8883,1.00E-04,-464,-542,OCEANIC_PLATEAU,,WR,4.32
33492,"HAASE,1996(407)",ICPMS(927),7701,MET07/3-21866-F,70.5083,-8.8883,1.00E-04,-464,-542,OCEANIC_PLATEAU,,WR,2.63
33493,"HAASE,1996(407)",ICPMS(927),7702,MET07/3-21866-G,70.5083,-8.8883,0.0001,-464,-542,OCEANIC_PLATEAU,,WR,2.88
33496,"MÜHE,1993(410)",ICPMS(929),6087,POLARK4-370-005-1,85.9,22.717,0.01,-4570,-4570,SPREADING_CENTER,NANSEN-GAKKEL RIDGE,WR,0.37
33511,"MÜHE,1993(410)",ICPMS(929),6088,POLARK4-370-005-3,85.9,22.717,1.00E-02,-4570,-4570,SPREADING_CENTER,NANSEN-GAKKEL RIDGE,WR,0.39
34005,"ALTHERR,1988(438)",INAA(951),5543,VLD0031-272,26.2647,35.3812,1.00E-04,,,SPREADING_CENTER,RED SEA,ROCK,1.02
34027,"ALTHERR,1988(438)",INAA(951),5547,SON0029-370,25.548,36.087,1.00E-03,,,SPREADING_CENTER,RED SEA,ROCK,0.6
34087,"ALTHERR,1988(438)",INAA(951),8550,VLD0030-048-RM13,25.492,36.062,1.00E-04,,,SPREADING_CENTER,RED SEA,ROCK,1.17
34098,"ALTHERR,1988(438)",INAA(951),5553,VLD0003-630,21.443,38.9,1.00E-03,,,SPREADING_CENTER,RED SEA,ROCK,0.046
34102,"ALTHERR,1988(438)",INAA(951),5554,SON0002-158,21.3448,38.0822,0.0001,,,SPREADING_CENTER,RED SEA,ROCK,0.19
34162,"ALTHERR,1988(438)",INAA(951),5566,VLD0003-477,20.07,38.51,1.00E-02,,,SPREADING_CENTER,RED SEA,ROCK,0.5
34166,"ALTHERR,1988(438)",INAA(951),7774,VLD0003-472-1385,20.022,38.45,1.00E-03,,,SPREADING_CENTER,RED SEA,ROCK,0.3
34171,"ALTHERR,1988(438)",INAA(951),7775,VLD0003-472-1388,20.022,38.45,1.00E-03,,,SPREADING_CENTER,RED SEA,ROCK,0.31
34176,"ALTHERR,1988(438)",INAA(951),5568,VLD0003-336,19.6413,38.6932,1.00E-04,,,SPREADING_CENTER,RED SEA,ROCK,0.67
34186,"ALTHERR,1988(438)",INAA(951),7784,SON0029-247-RS37,18.15,39.993,1.00E-03,,,SPREADING_CENTER,RED SEA,ROCK,0.48
34192,"ALTHERR,1988(438)",INAA(951),8557,SON0029-247-RS43U,18.15,39.993,0.001,,,SPREADING_CENTER,RED SEA,ROCK,0.35
34198,"ALTHERR,1988(438)",INAA(951),5571,VLD0001-182,17,40.67,0.01,,,SPREADING_CENTER,RED SEA,ROCK,1.74
34204,"ALTHERR,1988(438)",INAA(951),7777,438Z4,15,42,1,,,SPREADING_CENTER,RED SEA,ROCK,2.35
34210,"ALTHERR,1988(438)",INAA(951),7778,438Z10,15,42,1,,,SPREADING_CENTER,RED SEA,ROCK,2.05
34216,"ALTHERR,1988(438)",INAA(951),7779,438Z48,15,42,1,,,SPREADING_CENTER,RED SEA,ROCK,2.03
34222,"ALTHERR,1988(438)",INAA(951),7780,438H18,16.88,41.47,0.01,,,SPREADING_CENTER,RED SEA,ROCK,1.06
40810,"GOLDSTEIN,1989(439)",MS(1010),7799,THO0152-021-J1,46.926,-129.262,,-2410,-2520,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.419
40812,"GOLDSTEIN,1989(439)",MS(1010),7800,THO0152-021-J2,46.926,-129.262,,-2410,-2520,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.386
40816,"GOLDSTEIN,1989(439)",MS(1010),7802,LEE81WF-11-005,44.6395,-130.377,1.00E-04,-2208,-2208,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.284
40818,"GOLDSTEIN,1989(439)",MS(1010),7803,LEE81WF-11-017,44.6555,-130.3663,1.00E-04,-2231,-2231,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.273
40820,"GOLDSTEIN,1989(439)",MS(1010),7804,AII0118-37-002,47.9532,-129.1023,1.00E-04,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.322
40822,"GOLDSTEIN,1989(439)",MS(1010),4893,KAK83NP-2-009-001,42.248,-127.077,1.00E-03,-3048,-3048,SPREADING_CENTER,GORDA RIDGE,GL,0.079
40824,"GOLDSTEIN,1989(439)",MS(1010),4862,KAK83NP-2-017-010,41.462,-127.225,1.00E-03,-1700,-1703,SPREADING_CENTER,GORDA RIDGE,GL,0.284
41035,"DOSSO,1993(51)",NAA(1019),51,DSDP051-0417D-032-001,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.12
41039,"DOSSO,1993(51)",NAA(1019),52,DSDP051-0417D-040-001,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.08
41048,"DOSSO,1993(51)",NAA(1019),8579,DSDP052-0418A-017-004/139,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.07
41056,"DOSSO,1993(51)",NAA(1019),426,CHR0077-004-101,23.7,-45.4333,1.00E-03,-4200,-4200,FRACTURE_ZONE,KANE FRACTURE ZONE,WR,0.12
41060,"DOSSO,1993(51)",NAA(1019),427,CHR0077-004-103,23.7,-45.4333,1.00E-03,-4200,-4200,FRACTURE_ZONE,KANE FRACTURE ZONE,WR,0.15
41065,"DOSSO,1993(51)",NAA(1019),428,CHR0077-004-166,23.7,-45.4333,1.00E-03,-4200,-4200,FRACTURE_ZONE,KANE FRACTURE ZONE,WR,0.24
41088,"DOSSO,1993(51)",NAA(1019),429,CHR0077-005-001,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,0.23
41096,"DOSSO,1993(51)",NAA(1019),430,CHR0077-005-401,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,WR,0.06
41101,"DOSSO,1993(51)",NAA(1019),431,CHR0077-005-408,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,WR,0.2
41155,"DOSSO,1993(51)",NAA(1019),545,CHRRI88-031-101,23.217,-44.967,1.00E-03,-3660,-3660,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.141
41161,"DOSSO,1993(51)",NAA(1019),546,CHRRI88-031-102,23.217,-44.967,1.00E-03,-3660,-3660,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.075
41166,"DOSSO,1993(51)",NAA(1019),547,CHRRI88-031-103,23.217,-44.967,1.00E-03,-3660,-3660,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.086
41173,"DOSSO,1993(51)",NAA(1019),8576,DSDP046-0396B-004-001/103,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.125
41185,"DOSSO,1993(51)",NAA(1019),8573,DSDP046-0396B-016-001/83,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.104
41189,"DOSSO,1993(51)",NAA(1019),8574,DSDP046-0396B-020-001/53,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.098
41193,"DOSSO,1993(51)",NAA(1019),8575,DSDP046-0396B-024-001/94,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.28
41197,"DOSSO,1993(51)",NAA(1019),8562,DSDP045-0395A-005-001/100,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.149
41202,"DOSSO,1993(51)",NAA(1019),36,,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.107
41207,"DOSSO,1993(51)",NAA(1019),8568,DSDP045-0395A-022-001/87,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.067
41213,"DOSSO,1993(51)",NAA(1019),8569,DSDP045-0395A-026-001/129,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.075
41219,"DOSSO,1993(51)",NAA(1019),8571,DSDP045-0395A-030-001/82,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.095
41224,"DOSSO,1993(51)",NAA(1019),8643,DSDP045-0395A-035-001/53,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.142
41230,"DOSSO,1993(51)",NAA(1019),8564,DSDP045-0395A-054-001/48,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.186
41240,"DOSSO,1993(51)",NAA(1019),8566,DSDP045-0395A-063-001/108,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.069
41245,"DOSSO,1993(51)",NAA(1019),8570,DSDP045-0395A-067-002/54,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.142
41251,"DOSSO,1993(51)",NAA(1019),542,CHRRI88-030-101,21.817,-45.217,1.00E-03,-3072,-3072,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.088
41256,"DOSSO,1993(51)",NAA(1019),543,CHRRI88-030-101G,21.817,-45.217,1.00E-03,-3072,-3072,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.083
41260,"DOSSO,1993(51)",NAA(1019),544,CHRRI88-030-201,21.817,-45.217,0.001,-3072,-3072,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.068
41265,"DOSSO,1993(51)",NAA(1019),541,CHRRI88-029-101,21.65,-45.25,1.00E-02,-3060,-3060,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.104
41278,"DOSSO,1993(51)",NAA(1019),538,CHRRI88-028-101,20.233,-45.65,1.00E-03,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.128
41281,"DOSSO,1993(51)",NAA(1019),539,CHRRI88-028-102,20.233,-45.65,1.00E-03,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.129
41285,"DOSSO,1993(51)",NAA(1019),540,CHRRI88-028-103,20.233,-45.65,0.001,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.089
41292,"DOSSO,1993(51)",NAA(1019),535,CHRRI88-027-101,20,-45.7,0.1,-4420,-4420,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.099
41299,"DOSSO,1993(51)",NAA(1019),536,CHRRI88-027-102,20,-45.7,0.1,-4420,-4420,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.281
41304,"DOSSO,1993(51)",NAA(1019),537,CHRRI88-027-103,20,-45.7,1.00E-01,-4420,-4420,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.091
41309,"DOSSO,1993(51)",NAA(1019),532,CHRRI88-026-101,19.583,-45.95,1.00E-03,-3340,-3340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.081
41315,"DOSSO,1993(51)",NAA(1019),533,CHRRI88-026-102,19.583,-45.95,1.00E-03,-3340,-3340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.079
41319,"DOSSO,1993(51)",NAA(1019),534,CHRRI88-026-201,19.583,-45.95,1.00E-03,-3340,-3340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.063
41324,"DOSSO,1993(51)",NAA(1019),530,CHRRI88-025-101,19.45,-45.967,1.00E-03,-3400,-3400,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.058
41330,"DOSSO,1993(51)",NAA(1019),531,CHRRI88-025-201,19.45,-45.967,1.00E-03,-3400,-3400,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.103
41334,"DOSSO,1993(51)",NAA(1019),528,CHRRI88-024-101,19.383,-45.983,1.00E-03,-3540,-3540,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.127
