ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
2361,"YU,1997(119)",INAA(117),TRI0138-002-003,47.05,-27.35,0.01,-2975,-2975,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,7.2,2.2,,,,,,,,,
2362,"YU,1997(119)",INAA(117),TRI0138-001-002,46.23,-27.39,0.01,-2068,-2068,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,9.4,2.7,,,,,,,,,
2363,"YU,1997(119)",INAA(117),HUD1966-047-B1,45.37,-28.22,0.01,-460,-700,SEAMOUNT,CONFEDERATION PEAK,WR,,,,7.6,2.1,,,,,,,,,
2364,"YU,1997(119)",INAA(117),CHN0043-104-016,45.18,-27.9,0.01,-2790,-2790,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,10.6,3.2,,,,,,,,,
2365,"YU,1997(119)",INAA(117),TRI0154-014-001,44.82,-28.04,0.01,-2875,-2875,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,12.2,3.1,,,,,,,,,
2366,"YU,1997(119)",INAA(117),TRI0154-013-001,44,-28.39,0.01,-2560,-2560,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,7,2.2,,,,,,,,,
2367,"YU,1997(119)",INAA(117),TRI0154-012-002,43.37,-28.98,0.01,-3040,-3040,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,15.3,3.4,,,,,,,,,
2368,"YU,1997(119)",INAA(117),AII0032-3-012-008,42.96,-29.18,0.01,-1441,-1816,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,16,4.1,,,,,,,,,
2369,"YU,1997(119)",INAA(117),TRI0154-015-002,42.79,-29.36,0.01,-2925,-2925,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,14.9,3.9,,,,,,,,,
2370,"YU,1997(119)",INAA(117),TRI0154-016-003,42.39,-29.4,0.01,-2895,-2895,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,8.4,2.7,,,,,,,,,
2371,"YU,1997(119)",INAA(117),TRI0154-017-002,41.67,-29.26,0.01,-2625,-2625,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,7.4,2.5,,,,,,,,,
2372,"YU,1997(119)",INAA(117),TRI0154-018-002,41.18,-29.31,0.01,-2225,-2225,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,5,1.8
2373,"YU,1997(119)",INAA(117),TRI0154-019-003,40.74,-29.25,0.01,-2430,-2430,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,4.8,2.2
2374,"YU,1997(119)",INAA(117),TRI0122-003-004,40.23,-29.59,0.01,-2675,-2675,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,6.6,2.3
2375,"YU,1997(119)",INAA(117),TRI0122-003-009,40.23,-29.59,0.01,-2675,-2675,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,5.3,2.4
2376,"YU,1997(119)",INAA(117),TRI0154-007-001,39.94,-29.67,0.01,-1950,-1950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,8.7,2.6
2377,"YU,1997(119)",INAA(117),TRI0154-020-003,39.76,-29.69,0.01,-2225,-2225,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,13.7,3.6
2378,"YU,1997(119)",INAA(117),TRI0089-030-005,39.63,-29.74,0.01,-2025,-2025,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,20.3,4
2379,"YU,1997(119)",INAA(117),TRI0089-030-010,39.63,-29.74,0.01,-2025,-2025,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,7.3,2.5
2380,"YU,1997(119)",INAA(117),TRI0089-031-001,39.63,-29.71,0.01,-1750,-1750,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,26.5,5.3
2381,"YU,1997(119)",INAA(117),TRI0154-008-001,39.2,-29.95,0.01,-1630,-1630,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,18.3,4.5
2382,"YU,1997(119)",INAA(117),TRI0154-021-003,38.89,-30.05,0.01,-1305,-1305,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,17.7,4.1
2383,"YU,1997(119)",INAA(117),TRI0154-010-003,38.7,-30.19,0.01,-1150,-1150,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,27.3,6.3
2384,"YU,1997(119)",INAA(117),TRI0089-021-002,38.43,-30.36,0.01,-2775,-2775,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,21.3,4.8
2385,"YU,1997(119)",INAA(117),TRI0089-021-003,38.43,-30.36,0.01,-2775,-2775,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,19,4.8
2386,"YU,1997(119)",INAA(117),TRI0122-005-002,37.73,-31.47,1.00E-02,-1650,-1650,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,13.3,3.2
2387,"YU,1997(119)",INAA(117),ALV0521-004-003,36.82,-33.28,1.00E-03,-2450,-2450,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,9.4,2.5
2388,"YU,1997(119)",INAA(117),ALV0525-005-003,36.812,-33.273,1.00E-03,-2625,-2625,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,5.9,1.7
2389,"YU,1997(119)",INAA(117),ALV0527-006-001,36.808,-33.25,1.00E-03,-2565,-2565,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,11.2,3.2
2390,"YU,1997(119)",INAA(117),ALV0534-003-001,36.797,-33.265,1.00E-03,-2642,-2642,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,8.4,2.3
2391,"YU,1997(119)",INAA(117),AII0073-1-004-017,36.742,-33.287,0.001,-2475,-2519,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,8.3,2.6
2392,"YU,1997(119)",INAA(117),TRI0119-004-003,36.85,-33.23,0.01,-2375,-2375,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,8.7,2.4
2393,"YU,1997(119)",INAA(117),TRI0119-004-004,36.85,-33.23,0.01,-2375,-2375,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,11.3,3.8
2394,"YU,1997(119)",INAA(117),TRI0119-006-006,35.84,-34.18,0.01,-2450,-2450,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,7.8,2.3
2395,"YU,1997(119)",INAA(117),TRI0119-007-001,35.33,-34.9,0.01,-2250,-2250,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,15.8,3.2
2396,"YU,1997(119)",INAA(117),TRI0119-008-001,34.94,-36.61,0.01,-1750,-1750,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,17.7,4.9
2397,"YU,1997(119)",INAA(117),TRI0123-001-006,34.23,-37.151,0.01,-3100,-3100,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,6.7,3.5
2398,"YU,1997(119)",INAA(117),TRI0123-001-007,34.23,-37.151,0.01,-3100,-3100,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,8.5,2.8
2399,"YU,1997(119)",INAA(117),TRI0123-004-007,33.37,-39.08,0.01,-1950,-1950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,2.8,1.5
2400,"YU,1997(119)",INAA(117),TRI0123-004-005,33.37,-39.08,0.01,-1950,-1950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,3.3,1.6
2401,"YU,1997(119)",INAA(117),TRI0123-005-003,32.62,-39.87,0.01,-2700,-2700,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,9.1,3.6
2402,"YU,1997(119)",INAA(117),ATL0150-020,30.07,-42.27,0.01,-4120,-4144,FRACTURE_ZONE,ATLANTIS FRACTURE ZONE,WR,,,,9.9,4.1
2403,"YU,1997(119)",INAA(117),ATL0150-007,30.07,-39.27,1.00E-02,-4144,-4144,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,,,,9,3.4
2444,"WHITE,1977(47)",INAA(122),ALV0521-004-003,36.82,-33.28,1.00E-03,-2450,-2450,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,7.1,15,,,3,0.97,,0.72,,,,,2.5,0.43
2445,"WHITE,1977(47)",INAA(122),ALV0525-005-003,36.812,-33.273,1.00E-03,-2625,-2625,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,3.8,7.4,,,2.1,0.71,,0.51,,,,,2.7,0.38
2446,"WHITE,1977(47)",INAA(122),ALV0527-006-001,36.808,-33.25,1.00E-03,-2565,-2565,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,7.9,18.9,,,3.9,1.2,,0.81,,,,,2.8,0.47
2447,"WHITE,1977(47)",INAA(122),ALV0534-003-001,36.797,-33.265,1.00E-03,-2642,-2642,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,5.3,12.5,,,2.9,0.95,,0.72,,,,,1.9,0.29
2448,"NIU,1997(33)",ICPMS(44),WASRAI2-001-014,5.777,-102.183,1.00E-03,-1834,-1938,SEAMOUNT,,GL,1.3,4.64,0.89,5.02,1.9,0.78,2.73,0.49,3.35,0.73,2.15,0.33,2.06,0.29
2449,"NIU,1997(33)",ICPMS(44),WASRAI2-001-017,5.777,-102.183,1.00E-03,-1834,-1938,SEAMOUNT,,GL,1.73,6.37,1.17,6.58,2.52,0.99,3.42,0.63,4.18,0.91,2.57,0.39,2.54,0.37
2450,"NIU,1997(33)",ICPMS(44),WASRAI2-003-001,5.775,-102.212,1.00E-03,-1760,-1820,SEAMOUNT,,GL,0.92,3.38,0.67,4.04,1.68,0.73,2.49,0.45,3.11,0.68,2.01,0.3,1.96,0.28
2451,"NIU,1997(33)",ICPMS(44),WASRAI2-003-003,5.775,-102.212,1.00E-03,-1760,-1820,SEAMOUNT,,GL,1.05,3.69,0.74,4.47,1.83,0.77,2.63,0.49,3.31,0.72,2.05,0.31,2.05,0.3
2452,"NIU,1997(33)",ICPMS(44),WASRAI2-003-004,5.775,-102.212,1.00E-03,-1760,-1820,SEAMOUNT,,GL,1.09,4.11,0.83,4.97,2.08,0.85,2.98,0.56,3.73,0.81,2.3,0.35,2.32,0.34
2453,"NIU,1997(33)",ICPMS(44),WASRAI2-004-007,5.6,-103.018,1.00E-03,-2263,-2320,SEAMOUNT,,GL,6.77,18.22,2.71,12.87,3.81,1.41,4.76,0.8,5.18,1.1,3.15,0.47,3.01,0.44
2454,"NIU,1997(33)",ICPMS(44),WASRAI2-007-013,8.145,-103.178,1.00E-03,-2087,-2087,SEAMOUNT,,GL,0.92,3.55,0.73,4.46,1.86,0.78,2.82,0.52,3.53,0.79,2.32,0.35,2.25,0.33
2455,"NIU,1997(33)",ICPMS(44),WASRAI2-008-008,8.353,-103.023,1.00E-03,-3100,-3900,SEAMOUNT,,GL,2.49,7.93,1.37,7.29,2.52,1,3.54,0.63,4.21,0.94,2.71,0.41,2.61,0.38
2456,"NIU,1997(33)",ICPMS(44),WASRAI2-010-003,8.348,-104.105,1.00E-03,-2731,-2830,SEAMOUNT,,GL,5.41,16.31,2.89,13.84,4.57,1.62,6.11,1.07,6.98,1.55,4.55,0.62,4.18,0.64
2457,"NIU,1997(33)",ICPMS(44),WASRAI2-013-001,8.402,-104.688,1.00E-03,-2150,-2180,SEAMOUNT,,GL,30.64,65.15,8.11,32.2,6.69,2.21,6.31,0.91,5.27,1,2.65,0.37,2.43,0.35
2458,"NIU,1997(33)",ICPMS(44),WASRAI2-013-002,8.402,-104.688,1.00E-03,-2150,-2180,SEAMOUNT,,GL,4.16,12.27,1.89,9.3,2.75,1.1,3.54,0.58,3.72,0.79,2.22,0.33,2.15,0.32
2459,"NIU,1997(33)",ICPMS(44),WASRAI2-015-001,8.768,-104.528,1.00E-03,-1682,-1732,SEAMOUNT,,GL,30.04,65.06,8.64,32.19,6.66,2.17,6.39,0.89,4.95,0.99,2.74,0.35,2.26,0.34
2460,"NIU,1997(33)",ICPMS(44),WASRAI2-016-001,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,4.17,12.69,2.08,10.66,3.46,1.29,4.5,0.79,5.27,1.13,3.17,0.48,3.16,0.45
2461,"NIU,1997(33)",ICPMS(44),WASRAI2-016-002,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,2.76,8.5,1.43,7.39,2.44,0.97,3.27,0.58,3.84,0.84,2.43,0.37,2.37,0.34
2462,"NIU,1997(33)",ICPMS(44),WASRAI2-017-001,8.912,-104.565,1.00E-03,-2700,-2720,SEAMOUNT,,GL,16.73,38.38,5.42,21.93,5.39,1.83,6.03,0.93,5.6,1.17,3.3,0.44,2.91,0.44
2463,"NIU,1997(33)",ICPMS(44),WASRAI2-018-003,8.935,-104.457,1.00E-03,-2720,-2780,SEAMOUNT,,GL,10.72,25.21,3.66,15.69,3.99,1.41,4.67,0.74,4.6,0.99,2.84,0.38,2.5,0.38
2464,"NIU,1997(33)",ICPMS(44),WASRAI2-019-004,8.933,-104.405,1.00E-03,-2310,-2360,SEAMOUNT,,GL,2.37,7.59,1.39,7.01,2.39,0.93,3.19,0.56,3.7,0.81,2.41,0.32,2.18,0.33
2465,"NIU,1997(33)",ICPMS(44),WASRAI2-020-002,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,3.29,10.26,1.71,9.06,2.94,1.15,3.97,0.7,4.58,0.97,2.69,0.41,2.69,0.39
2466,"NIU,1997(33)",ICPMS(44),WASRAI2-020-003,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,5.86,17.26,2.99,14.25,4.59,1.59,5.92,1.03,6.67,1.48,4.31,0.59,3.94,0.6
2467,"NIU,1997(33)",ICPMS(44),WASRAI2-021-006,8.897,-104.143,1.00E-03,-2657,-2711,SEAMOUNT,,GL,3.1,9.56,1.6,8.21,2.75,1.05,3.7,0.65,4.38,0.95,2.79,0.42,2.73,0.39
2468,"NIU,1997(33)",ICPMS(44),WASRAI2-022-001,8.897,-104.102,1.00E-03,-2749,-2761,SEAMOUNT,,GL,2.77,9.01,1.68,9.35,2.98,1.12,4.11,0.74,4.81,1.08,3.17,0.44,2.89,0.45
2469,"NIU,1997(33)",ICPMS(44),WASRAI2-023-002,9.035,-104.045,1.00E-03,-2920,-3025,SEAMOUNT,,GL,1.63,5.42,1.05,5.94,2.03,0.82,0.88,0.51,3.44,0.77,2.28,0.31,2.08,0.32
2470,"NIU,1997(33)",ICPMS(44),WASRAI2-024-001,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,2.54,8.75,1.69,8.76,3.1,1.19,4.25,0.76,4.96,1.1,3.23,0.44,2.96,0.45
2471,"NIU,1997(33)",ICPMS(44),WASRAI2-024-005,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,4.9,15.21,2.52,12.84,4.3,1.49,5.62,1,6.6,1.44,4.19,0.64,4.08,0.59
2472,"NIU,1997(33)",ICPMS(44),WASRAI2-025-001,8.882,-103.788,1.00E-03,-1940,-2220,SEAMOUNT,,GL,2.29,7.63,1.33,7.02,2.41,0.96,3.22,0.57,3.81,0.83,2.41,0.36,2.32,0.33
2473,"NIU,1997(33)",ICPMS(44),WASRAI2-028-003,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,4.82,14.91,2.49,12.74,4.21,1.47,5.52,0.97,6.45,1.41,4.11,0.63,4.04,0.59
2474,"NIU,1997(33)",ICPMS(44),WASRAI2-028-007,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,1.98,6.77,1.31,6.88,2.5,0.98,3.48,0.62,4.09,0.91,2.66,0.37,2.46,0.38
2475,"NIU,1997(33)",ICPMS(44),WASRAI2-029-006,8.687,-104.072,1.00E-03,-2726,-2800,SEAMOUNT,,GL,3.86,11.28,1.78,8.88,2.85,1.07,3.69,0.63,4.22,0.91,2.62,0.39,2.59,0.37
2476,"NIU,1997(33)",ICPMS(44),WASRAI2-030-030,9.168,-105.595,1.00E-03,-1700,-2000,SEAMOUNT,,GL,1.38,5.45,1.1,6.28,2.34,0.94,3.12,0.57,3.72,0.8,2.26,0.34,2.24,0.33
2477,"NIU,1997(33)",ICPMS(44),WASRAI2-031-001,9.087,-105.02,1.00E-03,-2300,-2400,SEAMOUNT,,GL,2.43,7.36,1.21,6.26,2.1,0.87,2.96,0.51,3.46,0.76,2.19,0.33,2.14,0.31
2478,"NIU,1997(33)",ICPMS(44),WASRAI2-032-001,9.075,-104.907,1.00E-03,-3025,-3138,SEAMOUNT,,GL,8.49,21.09,2.93,13.02,3.49,1.26,4.07,0.67,4.27,0.89,2.5,0.37,2.43,0.35
2479,"NIU,1997(33)",ICPMS(44),WASRAI2-060-001,10,-104.908,1.00E-03,-2640,-2930,SEAMOUNT,,GL,2.36,7.75,1.32,6.77,2.19,0.89,2.75,0.47,3.06,0.65,1.88,0.27,1.81,0.26
2480,"NIU,1997(33)",ICPMS(44),WASRAI2-061-002,9.998,-104.785,1.00E-03,-2364,-2493,SEAMOUNT,,GL,2.04,7.65,1.44,7.7,2.53,1,3.13,0.56,3.62,0.77,2.14,0.33,2.12,0.31
2481,"NIU,1997(33)",ICPMS(44),WASRAI2-062-005,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,3.09,9.39,1.57,8.16,2.7,1.09,3.51,0.6,3.96,0.84,2.31,0.34,2.25,0.33
2482,"NIU,1997(33)",ICPMS(44),WASRAI2-062-007,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,2.76,8.49,1.42,7.38,2.43,0.98,3.18,0.55,3.66,0.79,2.26,0.33,2.16,0.32
2483,"NIU,1997(33)",ICPMS(44),WASRAI2-063-001,10.087,-103.46,1.00E-03,-2380,-2410,SEAMOUNT,,GL,2.36,8.07,1.44,7.76,2.7,1.09,3.72,0.65,4.28,0.91,2.56,0.38,2.51,0.37
2484,"NIU,1997(33)",ICPMS(44),WASRAI2-065-001,10.12,-103.41,1.00E-03,-2074,-2150,SEAMOUNT,,GL,1.73,5.57,0.95,5.01,1.78,0.74,2.5,0.45,3.03,0.67,1.97,0.29,1.94,0.28
2485,"NIU,1997(33)",ICPMS(44),WASRAI2-066-001,10.128,-103.333,1.00E-03,-2600,-2644,SEAMOUNT,,GL,1.51,5.11,0.93,5.2,1.92,0.8,2.77,0.49,3.33,0.74,2.13,0.32,2.07,0.3
2486,"NIU,1997(33)",ICPMS(44),WASRAI2-068-005,10.19,-103.412,1.00E-03,-3177,-3220,SEAMOUNT,,GL,10.06,30.94,5.18,26.33,8.43,2.67,10.45,1.86,12.27,2.63,7.55,1.15,7.64,1.11
2487,"NIU,1997(33)",ICPMS(44),WASRAI2-069-001,10.337,-103.638,1.00E-03,-2985,-3000,SEAMOUNT,,GL,7.47,23.32,3.91,19.88,6.45,2.16,8.2,1.46,9.56,2.08,5.92,0.91,5.97,0.87
2488,"NIU,1997(33)",ICPMS(44),WASRAI2-070-001,10.297,-103.618,1.00E-03,-2964,-3010,SEAMOUNT,,GL,9.28,17.32,2.92,14.9,4.95,1.7,6.27,1.12,7.36,1.58,4.5,0.68,4.54,0.66
2489,"NIU,1997(33)",ICPMS(44),WASRAI2-072-021,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,10.22,33.25,5.64,28.91,9.39,2.8,11.9,2.1,13.68,2.97,8.44,1.29,8.41,1.23
2490,"NIU,1997(33)",ICPMS(44),WASRAI2-072-002,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,4.59,12.29,1.86,8.92,2.65,1.04,3.26,0.56,3.7,0.8,2.31,0.35,2.22,0.33
2491,"NIU,1997(33)",ICPMS(44),WASRAI2-073-001,10.382,-103.923,1.00E-03,-2547,-2620,SEAMOUNT,,GL,5.01,13.17,1.96,9.25,2.65,1.04,3.33,0.56,3.66,0.79,2.28,0.34,2.2,0.32
2492,"NIU,1997(33)",ICPMS(44),WASRAI2-074-006,10.61,-103.847,1.00E-03,-2320,-2500,SEAMOUNT,,GL,0.77,2.91,0.59,3.57,1.59,0.67,2.39,0.46,3.25,0.71,2.04,0.31,2.09,0.31
2493,"NIU,1997(33)",ICPMS(44),WASRAI2-075-002,10.698,-103.872,1.00E-03,-3115,-3115,SEAMOUNT,,GL,18.91,56.88,9.25,45.92,14.05,3.82,17.43,2.98,19.14,4.11,11.74,1.76,11.44,1.67
2494,"NIU,1997(33)",ICPMS(44),WASRAI2-076-001,10.63,-103.24,1.00E-03,-2344,-2381,SEAMOUNT,,GL,2.03,6.24,1.07,5.6,2.03,0.81,2.66,0.49,3.32,0.72,2.04,0.31,2.08,0.3
2495,"NIU,1997(33)",ICPMS(44),WASRAI2-078-006,11.217,-103.59,1.00E-03,-2420,-2780,SEAMOUNT,,GL,18.19,34.93,3.92,14.6,3.14,1.11,3.47,0.55,3.47,0.74,2.14,0.32,2.03,0.3
2496,"NIU,1997(33)",ICPMS(44),WASRAI2-079-002,11.979,-103.243,1.00E-03,-1600,-1700,SEAMOUNT,,GL,18.19,35.46,3.98,14.91,3.31,1.17,3.67,0.58,3.7,0.76,2.15,0.31,2.09,0.31
2497,"NIU,1997(33)",ICPMS(44),WASRAI2-080-001,11.805,-103.252,1.00E-03,-1589,-1619,SEAMOUNT,,GL,10.19,25,3.36,14.35,3.56,1.29,3.98,0.66,4.15,0.88,2.53,0.38,2.39,0.35
2498,"NIU,1997(33)",ICPMS(44),WASRAI2-081-001,11.525,-103.562,1.00E-03,-2174,-2276,SEAMOUNT,,GL,2.02,6.61,1.18,6.45,2.39,0.93,3.22,0.59,4.03,0.86,2.45,0.37,2.45,0.35
2499,"NIU,1997(33)",ICPMS(44),WASRAI2-082-001,11.505,-103.603,1.00E-03,-2632,-2660,SEAMOUNT,,GL,1.64,5.35,0.95,5.15,1.96,0.77,2.62,0.49,3.34,0.72,2.05,0.32,2.11,0.3
2500,"NIU,1997(33)",ICPMS(44),WASRAI2-083-003,11.238,-103.593,1.00E-03,-2785,-2905,SEAMOUNT,,GL,17.16,36.31,4.51,18.42,4.43,1.53,5.15,0.83,5.28,1.1,3.07,0.46,3,0.44
2501,"NIU,1997(33)",ICPMS(44),WASRAI2-084-003,11.48,-103.87,1.00E-03,-2244,-2325,SEAMOUNT,,GL,4.68,13.81,2.21,10.74,3.32,1.25,3.96,0.69,4.44,0.93,2.59,0.39,2.55,0.37
2502,"NIU,1997(33)",ICPMS(44),WASRAI2-086-002,11.5,-103.977,1.00E-03,-2509,-2559,SEAMOUNT,,GL,5.86,16.93,2.65,12.54,3.69,1.36,4.33,0.74,4.68,0.99,2.76,0.41,2.67,0.39
2503,"NIU,1997(33)",ICPMS(44),WASRAI2-089-SG,11.523,-103.88,1.00E-03,-2448,-2455,SEAMOUNT,,GL,4.82,14.78,2.39,12.04,3.66,1.37,4.49,0.77,4.91,1.06,3,0.45,2.86,0.41
2504,"NIU,1997(33)",ICPMS(44),WASRAI2-009-001,8.392,-103.525,1.00E-03,-3090,-3140,SEAMOUNT,,GL,3.29,10.66,1.81,9.53,3.15,1.19,4.3,0.75,4.89,1.04,2.96,0.45,2.92,0.42
2505,"NIU,1997(33)",ICPMS(44),WASRAI2-091-004,11.787,-103.852,1.00E-03,-2620,-2630,SEAMOUNT,,GL,4.02,12.39,2.05,10.58,3.39,1.31,4.39,0.75,4.88,1.04,2.89,0.43,2.76,0.41
2506,"NIU,1997(33)",ICPMS(44),WASRAI2-092-006,11.937,-103.89,1.00E-03,-2844,-2867,SEAMOUNT,,GL,11.65,35.25,5.8,29.31,9.38,2.9,11.75,2.06,13.3,2.88,8.28,1.26,8.14,1.2
2507,"NIU,1997(33)",ICPMS(44),WASRAI2-093-007,12.29,-103.645,1.00E-03,-2680,-2721,SEAMOUNT,,GL,6.16,16.15,2.32,10.74,3.14,1.15,3.73,0.65,4.21,0.9,2.53,0.38,2.5,0.36
2508,"NIU,1997(33)",ICPMS(44),WASRAI2-094-002,12.34,-103.715,1.00E-03,-2694,-2725,SEAMOUNT,,GL,3.16,9.03,1.45,7.67,2.73,1.1,3.83,0.68,4.55,1.01,2.84,0.43,2.78,0.41
2509,"NIU,1997(33)",ICPMS(44),WASRAI2-096-024,13.073,-103.453,1.00E-03,-2525,-2540,SEAMOUNT,,GL,3.44,10.24,1.66,8.44,2.71,1.05,3.53,0.61,4.03,0.88,2.55,0.38,2.44,0.36
2510,"NIU,1997(33)",ICPMS(44),WASRAI2-100-001,13.13,-102.765,1.00E-03,-1816,-1828,SEAMOUNT,,GL,3.74,11.57,1.91,9.68,3.1,1.2,3.86,0.69,4.41,0.93,2.59,0.39,2.53,0.37
2511,"NIU,1997(33)",ICPMS(44),WASRAI2-102-001,13.212,-103.675,1.00E-03,-2350,-2350,SEAMOUNT,,GL,2.75,8.46,1.4,7.24,2.45,0.96,3.22,0.58,3.79,0.83,2.41,0.35,2.29,0.33
2512,"NIU,1997(33)",ICPMS(44),WASRAI2-103-003,13.835,-103.805,1.00E-03,-2870,-2940,SEAMOUNT,,GL,2.96,10.22,1.89,9.89,3.34,1.28,4.36,0.77,5.04,1.09,3.08,0.44,2.92,0.44
2513,"NIU,1997(33)",ICPMS(44),WASRAI2-104-001,13.902,-103.76,1.00E-03,-1842,-1851,SEAMOUNT,,GL,5.01,15.94,2.59,12.6,3.74,1.4,4.66,0.81,5.22,1.11,3.09,0.47,3.03,0.44
2514,"NIU,1997(33)",ICPMS(44),WASRAI2-105-005,14.125,-103.815,1.00E-03,-2679,-2685,SEAMOUNT,,GL,3.19,10.61,1.92,9.9,3.39,1.24,4.39,0.79,5.14,1.13,3.24,0.47,3.1,0.46
2515,"NIU,1997(33)",ICPMS(44),WASRAI2-106-001,14.108,-103.853,1.00E-03,-2746,-2871,SEAMOUNT,,GL,4.23,13.43,2.27,11.98,4.09,1.46,5.38,0.96,6.46,1.4,3.94,0.59,3.89,0.57
2516,"NIU,1997(33)",ICPMS(44),WASRAI2-107-008,14.175,-104.437,1.00E-03,-2200,-2280,SEAMOUNT,,GL,1.47,5.37,1.1,5.88,2.2,0.89,3.11,0.56,3.68,0.83,2.42,0.34,2.23,0.34
2517,"NIU,1997(33)",ICPMS(44),WASRAI2-109-005,14.137,-104.303,1.00E-03,-2570,-2610,SEAMOUNT,,GL,10.04,22.29,3.13,12.57,3.19,1.16,3.81,0.62,3.9,0.84,2.44,0.33,2.23,0.34
2518,"NIU,1997(33)",ICPMS(44),WASRAI2-110-004,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,13.09,32.11,4.47,19.83,5.33,1.79,6.28,1.05,6.84,1.48,4.26,0.65,4.09,0.59
2519,"NIU,1997(33)",ICPMS(44),WASRAI2-110-005,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,10.56,26.01,3.61,16.22,4.39,1.54,5.25,0.86,5.55,1.18,3.32,0.5,3.19,0.46
2520,"NIU,1997(33)",ICPMS(44),WASRAI2-111-003,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,11.91,29.79,4.46,18.71,5.01,1.71,5.92,0.97,6.06,1.31,3.79,0.52,3.46,0.52
2521,"NIU,1997(33)",ICPMS(44),WASRAI2-111-004,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,12.04,30.5,4.26,19.02,5.14,1.74,5.96,0.98,6.25,1.33,3.77,0.56,3.72,0.53
