ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Nb
72827,"FLOWER,1983(924)",XRF(1966),16786,DSDP065-0485A-032-005/9-14,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,9
72828,"FLOWER,1983(924)",XRF(1966),16787,DSDP065-0485A-032-006/52-57,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,10
72829,"FLOWER,1983(924)",XRF(1966),16788,DSDP065-0485A-033-001/2-9,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72830,"FLOWER,1983(924)",XRF(1966),16789,DSDP065-0485A-033-001/74-79,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,10
72831,"FLOWER,1983(924)",XRF(1966),16790,DSDP065-0485A-033-002/26-33,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72832,"FLOWER,1983(924)",XRF(1966),16791,DSDP065-0485A-033-002/72-78,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72833,"FLOWER,1983(924)",XRF(1966),16792,DSDP065-0485A-033-002/88-94,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,10
72834,"FLOWER,1983(924)",XRF(1966),16793,DSDP065-0485A-034-001/86-90,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,9
72835,"FLOWER,1983(924)",XRF(1966),16794,DSDP065-0485A-034-002/96-102,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,7
72836,"FLOWER,1983(924)",XRF(1966),16795,DSDP065-0485A-035-001/135-142,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72837,"FLOWER,1983(924)",XRF(1966),16796,DSDP065-0485A-035-002/113-118,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72838,"FLOWER,1983(924)",XRF(1966),16797,DSDP065-0485A-035-003/21-27,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,7
72839,"FLOWER,1983(924)",XRF(1966),16798,DSDP065-0485A-035-004/85-92,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,10
72840,"FLOWER,1983(924)",XRF(1966),16799,DSDP065-0485A-035-006/47-53,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72841,"FLOWER,1983(924)",XRF(1966),16800,DSDP065-0485A-036-003/65-69,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,7
72842,"FLOWER,1983(924)",XRF(1966),16801,DSDP065-0485A-038-003/18-23,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
72843,"FLOWER,1983(924)",XRF(1966),16802,DSDP065-0485A-038-006/58-63,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,9
72844,"FLOWER,1983(924)",XRF(1966),16537,DSDP065-0485A-039-001/26-32,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,9
72845,"FLOWER,1983(924)",XRF(1966),16803,DSDP065-0485A-039-001/59-64,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,8
73020,"SAUNDERS,1983(926)",XRF(1969),16893,DSDP065-0482B-012-002/86,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73021,"SAUNDERS,1983(926)",XRF(1969),16892,DSDP065-0482B-012-002/123,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73022,"SAUNDERS,1983(926)",XRF(1969),16894,DSDP065-0482B-013-002/91-93,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73024,"SAUNDERS,1983(926)",XRF(1969),16896,DSDP065-0482B-014-001/23,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73025,"SAUNDERS,1983(926)",XRF(1969),16895,DSDP065-0482B-014-001/119,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73026,"SAUNDERS,1983(926)",XRF(1969),16897,DSDP065-0482B-014-002/117,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,1
73027,"SAUNDERS,1983(926)",XRF(1969),16898,DSDP065-0482B-015-001/70-72,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73028,"SAUNDERS,1983(926)",XRF(1969),16899,DSDP065-0482B-016-005/51,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73030,"SAUNDERS,1983(926)",XRF(1969),16900,DSDP065-0482B-018-002/59-61,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,1
73031,"SAUNDERS,1983(926)",XRF(1969),16901,DSDP065-0482B-020-002/1,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73032,"SAUNDERS,1983(926)",XRF(1969),16902,DSDP065-0482B-021-002/24,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73034,"SAUNDERS,1983(926)",XRF(1969),16903,DSDP065-0482B-022-002/59,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73035,"SAUNDERS,1983(926)",XRF(1969),16904,DSDP065-0482B-024-001/77,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73037,"SAUNDERS,1983(926)",XRF(1969),16905,DSDP065-0482C-011-004/92,22.789,-107.9928,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73039,"SAUNDERS,1983(926)",XRF(1969),16906,DSDP065-0482C-012-001/92,22.789,-107.9928,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73041,"SAUNDERS,1983(926)",XRF(1969),16907,DSDP065-0482C-015-003/100,22.789,-107.9928,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,1
73043,"SAUNDERS,1983(926)",XRF(1969),16908,DSDP065-0482D-008-001/61-63,22.7885,-107.9918,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73045,"SAUNDERS,1983(926)",XRF(1969),16909,DSDP065-0482D-011-001/86,22.7885,-107.9918,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73046,"SAUNDERS,1983(926)",XRF(1969),16910,DSDP065-0482D-011-002/94,22.7885,-107.9918,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73047,"SAUNDERS,1983(926)",XRF(1969),16911,DSDP065-0482D-012-001/98,22.7885,-107.9918,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,2
73048,"SAUNDERS,1983(926)",XRF(1969),16912,DSDP065-0482D-013-003/24,22.7885,-107.9918,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,1
73050,"SAUNDERS,1983(926)",XRF(1969),16913,DSDP065-0482F-005-001/148,22.7893,-107.9935,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73052,"SAUNDERS,1983(926)",XRF(1969),16914,DSDP065-0482F-005-002/72,22.7893,-107.9935,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,3
73055,"SAUNDERS,1983(926)",XRF(1969),16916,DSDP065-0483-015-002/1,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73058,"SAUNDERS,1983(926)",XRF(1969),16919,DSDP065-0483-020-001/59,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73059,"SAUNDERS,1983(926)",XRF(1969),16920,DSDP065-0483-021-001/63,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,4
73061,"SAUNDERS,1983(926)",XRF(1969),16921,DSDP065-0483-022-001/42,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73062,"SAUNDERS,1983(926)",XRF(1969),16922,DSDP065-0483-022-003/27,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73063,"SAUNDERS,1983(926)",XRF(1969),16924,DSDP065-0483-023-002/76,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73064,"SAUNDERS,1983(926)",XRF(1969),16923,DSDP065-0483-023-002/124,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,5
73065,"SAUNDERS,1983(926)",XRF(1969),16925,DSDP065-0483-024-001/96-100,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,4
73067,"SAUNDERS,1983(926)",XRF(1969),16926,DSDP065-0483-025-001/25,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73068,"SAUNDERS,1983(926)",XRF(1969),16927,DSDP065-0483-026-003/120,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,4
73069,"SAUNDERS,1983(926)",XRF(1969),16928,DSDP065-0483B-004-005/100-102,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,1
73074,"SAUNDERS,1983(926)",XRF(1969),16931,DSDP065-0483B-012-001/4,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,1
73075,"SAUNDERS,1983(926)",XRF(1969),16932,DSDP065-0483B-014-001/68,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,3
73077,"SAUNDERS,1983(926)",XRF(1969),16933,DSDP065-0483B-017-001/40,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,3
73078,"SAUNDERS,1983(926)",XRF(1969),16934,DSDP065-0483B-019-001/2,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,3
73080,"SAUNDERS,1983(926)",XRF(1969),16935,DSDP065-0483B-020-002/32,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,3
73081,"SAUNDERS,1983(926)",XRF(1969),16936,DSDP065-0483B-021-002/31-33,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73082,"SAUNDERS,1983(926)",XRF(1969),16937,DSDP065-0483B-022-002/32,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73085,"SAUNDERS,1983(926)",XRF(1969),16939,DSDP065-0483B-023-003/47,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,3
73086,"SAUNDERS,1983(926)",XRF(1969),16940,DSDP065-0483B-024-001/91,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73087,"SAUNDERS,1983(926)",XRF(1969),16941,DSDP065-0483B-026-001/117,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73088,"SAUNDERS,1983(926)",XRF(1969),16942,DSDP065-0483B-027-002/76,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73090,"SAUNDERS,1983(926)",XRF(1969),16943,DSDP065-0483B-028-001/42,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73094,"SAUNDERS,1983(926)",XRF(1969),16946,DSDP065-0483B-031-002/75,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73095,"SAUNDERS,1983(926)",XRF(1969),16947,DSDP065-0483B-032-002/39,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2
73096,"SAUNDERS,1983(926)",XRF(1969),16948,DSDP065-0485A-012-001/122,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73097,"SAUNDERS,1983(926)",XRF(1969),16949,DSDP065-0485A-023-002/30,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73098,"SAUNDERS,1983(926)",XRF(1969),16950,DSDP065-0485A-025-001/117,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73100,"SAUNDERS,1983(926)",XRF(1969),16951,DSDP065-0485A-029-001/30-32,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73102,"SAUNDERS,1983(926)",XRF(1969),16952,DSDP065-0485A-033-002/68,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,3
73103,"SAUNDERS,1983(926)",XRF(1969),16953,DSDP065-0485A-035-005/70-72,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73105,"SAUNDERS,1983(926)",XRF(1969),16954,DSDP065-0485A-035-006/2,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73106,"SAUNDERS,1983(926)",XRF(1969),16955,DSDP065-0485A-038-002/85,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73108,"SAUNDERS,1983(926)",XRF(1969),16956,DSDP065-0485A-038-005/9,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
73289,"WEAVER,1985(929)",XRF(1978),16985,DSDP082-0556-002-001/77-79,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.6
73292,"WEAVER,1985(929)",XRF(1978),16986,DSDP082-0556-002-002/132-135,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.7
73295,"WEAVER,1985(929)",XRF(1978),16987,DSDP082-0556-003-001/57-60,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,3.3
73298,"WEAVER,1985(929)",XRF(1978),16988,DSDP082-0556-003-002/49-51,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,2.8
73301,"WEAVER,1985(929)",XRF(1978),16989,DSDP082-0556-004-002/65-68,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,2.8
73304,"WEAVER,1985(929)",XRF(1978),16990,DSDP082-0556-006-004/115-120,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,2.1
73307,"WEAVER,1985(929)",XRF(1978),16991,DSDP082-0556-007-001/115-119,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.5
73310,"WEAVER,1985(929)",XRF(1978),16992,DSDP082-0556-008-001/118-120,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.6
73313,"WEAVER,1985(929)",XRF(1978),16993,DSDP082-0556-009-002/83-85,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,2.4
73316,"WEAVER,1985(929)",XRF(1978),16994,DSDP082-0556-010-002/130-133,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.1
73319,"WEAVER,1985(929)",XRF(1978),16995,DSDP082-0556-011-001/106-109,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,2.6
73322,"WEAVER,1985(929)",XRF(1978),16996,DSDP082-0556-012-001/68-72,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.6
73328,"WEAVER,1985(929)",XRF(1978),16998,DSDP082-0556-016-002/128-131,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,1.9
73331,"WEAVER,1985(929)",XRF(1978),17001,DSDP082-0557-001-001/38-41,38.8325,-32.5597,1.00E-04,-2143,-2143,OLD_OCEANIC_CRUST,,WR,30
73334,"WEAVER,1985(929)",XRF(1978),17000,DSDP082-0557-001-001/144-147,38.8325,-32.5597,1.00E-04,-2143,-2143,OLD_OCEANIC_CRUST,,WR,28
73337,"WEAVER,1985(929)",XRF(1978),17002,DSDP082-0558-027-003/92-95,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,7.8
73340,"WEAVER,1985(929)",XRF(1978),17003,DSDP082-0558-028-001/38-41,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.8
73343,"WEAVER,1985(929)",XRF(1978),17004,DSDP082-0558-028-001/79-81,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.4
73346,"WEAVER,1985(929)",XRF(1978),17005,DSDP082-0558-028-002/52-55,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,3.2
73349,"WEAVER,1985(929)",XRF(1978),17006,DSDP082-0558-028-003/36-38,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.7
73352,"WEAVER,1985(929)",XRF(1978),17007,DSDP082-0558-029-001/99-101,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,14.3
73355,"WEAVER,1985(929)",XRF(1978),17008,DSDP082-0558-030-003/12-14,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,14
73358,"WEAVER,1985(929)",XRF(1978),17009,DSDP082-0558-031-001/86-89,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,14.8
73361,"WEAVER,1985(929)",XRF(1978),17010,DSDP082-0558-032-001/115-117,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,14.5
73364,"WEAVER,1985(929)",XRF(1978),17011,DSDP082-0558-032-003/38-40,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,13
73367,"WEAVER,1985(929)",XRF(1978),17012,DSDP082-0558-032-005/88-90,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,13.3
73370,"WEAVER,1985(929)",XRF(1978),17013,DSDP082-0558-033-003/135-138,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,13.2
73373,"WEAVER,1985(929)",XRF(1978),17014,DSDP082-0558-034-001/63-65,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,12.9
73376,"WEAVER,1985(929)",XRF(1978),17015,DSDP082-0558-035-001/120-122,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,9.2
73379,"WEAVER,1985(929)",XRF(1978),17016,DSDP082-0558-035-002/112-114,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,9.2
73382,"WEAVER,1985(929)",XRF(1978),17017,DSDP082-0558-035-003/89-91,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,9.8
73385,"WEAVER,1985(929)",XRF(1978),17018,DSDP082-0558-035-004/102-104,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,10.8
73388,"WEAVER,1985(929)",XRF(1978),17019,DSDP082-0558-036-001/82-84,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,11.6
73391,"WEAVER,1985(929)",XRF(1978),17020,DSDP082-0558-036-002/100-102,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,11.5
73394,"WEAVER,1985(929)",XRF(1978),17021,DSDP082-0558-037-001/143-148,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,7.2
73397,"WEAVER,1985(929)",XRF(1978),17022,DSDP082-0558-038-001/104-108,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,7.3
73400,"WEAVER,1985(929)",XRF(1978),17023,DSDP082-0558-039-001/55-57,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,7.7
73403,"WEAVER,1985(929)",XRF(1978),17024,DSDP082-0558-039-002/69-71,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,7.4
73406,"WEAVER,1985(929)",XRF(1978),17025,DSDP082-0558-039-004/98-100,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,7.6
73409,"WEAVER,1985(929)",XRF(1978),17026,DSDP082-0559-001-002/118-120,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,14.5
73412,"WEAVER,1985(929)",XRF(1978),17027,DSDP082-0559-002-002/18-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,14.7
73415,"WEAVER,1985(929)",XRF(1978),17028,DSDP082-0559-004-001/118-121,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,14.6
73418,"WEAVER,1985(929)",XRF(1978),17029,DSDP082-0559-005-001/38-40,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,14.1
73421,"WEAVER,1985(929)",XRF(1978),17030,DSDP082-0559-006-002/12-14,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,14.9
73424,"WEAVER,1985(929)",XRF(1978),17031,DSDP082-0559-007-002/3-6,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,14.6
73427,"WEAVER,1985(929)",XRF(1978),17032,DSDP082-0559-008-001/18-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,16.1
73430,"WEAVER,1985(929)",XRF(1978),17033,DSDP082-0561-001-001/44-47,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,21
73433,"WEAVER,1985(929)",XRF(1978),17034,DSDP082-0561-001-002/22-24,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.8
73436,"WEAVER,1985(929)",XRF(1978),17035,DSDP082-0561-002-001/111-116,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.3
73439,"WEAVER,1985(929)",XRF(1978),17036,DSDP082-0561-002-003/127-130,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.8
73442,"WEAVER,1985(929)",XRF(1978),17037,DSDP082-0561-003-001/138-140,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,3
73445,"WEAVER,1985(929)",XRF(1978),17038,DSDP082-0561-H1-CC/9-13,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,21
73448,"WEAVER,1985(929)",XRF(1978),17039,DSDP082-0562-001-002/82-84,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,3
73451,"WEAVER,1985(929)",XRF(1978),17040,DSDP082-0562-002-004/74-76,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.9
73454,"WEAVER,1985(929)",XRF(1978),17041,DSDP082-0562-003-002/141-143,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.9
73457,"WEAVER,1985(929)",XRF(1978),17042,DSDP082-0562-004-002/45-47,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,3
73460,"WEAVER,1985(929)",XRF(1978),17043,DSDP082-0562-005-003/79-81,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,3.1
73463,"WEAVER,1985(929)",XRF(1978),17044,DSDP082-0562-006-004/18-21,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.4
73466,"WEAVER,1985(929)",XRF(1978),17045,DSDP082-0562-007-002/138-142,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.4
73469,"WEAVER,1985(929)",XRF(1978),17046,DSDP082-0562-008-001/68-71,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.8
73472,"WEAVER,1985(929)",XRF(1978),17047,DSDP082-0562-008-002/55-58,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,3.2
73475,"WEAVER,1985(929)",XRF(1978),17048,DSDP082-0562-009-002/81-83,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.4
73478,"WEAVER,1985(929)",XRF(1978),17049,DSDP082-0562-010-002/86-88,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.6
73481,"WEAVER,1985(929)",XRF(1978),17050,DSDP082-0563-023-001/104-106,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,2.3
73484,"WEAVER,1985(929)",XRF(1978),17051,DSDP082-0563-024-004/0-7,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.6
73487,"WEAVER,1985(929)",XRF(1978),17052,DSDP082-0563-025-002/37-39,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,2.4
73490,"WEAVER,1985(929)",XRF(1978),17053,DSDP082-0564-003-002/5-8,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,4.7
