ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Zr
2465,"NIU,1997(33)",ICPMS(44),1016,WASRAI2-020-002,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,88
2466,"NIU,1997(33)",ICPMS(44),1017,WASRAI2-020-003,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,136
2467,"NIU,1997(33)",ICPMS(44),1018,WASRAI2-021-006,8.897,-104.143,1.00E-03,-2657,-2711,SEAMOUNT,,GL,77.4
2468,"NIU,1997(33)",ICPMS(44),1019,WASRAI2-022-001,8.897,-104.102,1.00E-03,-2749,-2761,SEAMOUNT,,GL,79.7
2469,"NIU,1997(33)",ICPMS(44),1020,WASRAI2-023-002,9.035,-104.045,1.00E-03,-2920,-3025,SEAMOUNT,,GL,49.4
2470,"NIU,1997(33)",ICPMS(44),1021,WASRAI2-024-001,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,81.9
2471,"NIU,1997(33)",ICPMS(44),1022,WASRAI2-024-005,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,127
2472,"NIU,1997(33)",ICPMS(44),1023,WASRAI2-025-001,8.882,-103.788,1.00E-03,-1940,-2220,SEAMOUNT,,GL,67.1
2473,"NIU,1997(33)",ICPMS(44),1024,WASRAI2-028-003,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,125
2474,"NIU,1997(33)",ICPMS(44),1025,WASRAI2-028-007,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,62.8
2475,"NIU,1997(33)",ICPMS(44),1026,WASRAI2-029-006,8.687,-104.072,1.00E-03,-2726,-2800,SEAMOUNT,,GL,84.7
2476,"NIU,1997(33)",ICPMS(44),1027,WASRAI2-030-030,9.168,-105.595,1.00E-03,-1700,-2000,SEAMOUNT,,GL,52.3
2477,"NIU,1997(33)",ICPMS(44),1028,WASRAI2-031-001,9.087,-105.02,1.00E-03,-2300,-2400,SEAMOUNT,,GL,58
2478,"NIU,1997(33)",ICPMS(44),1029,WASRAI2-032-001,9.075,-104.907,1.00E-03,-3025,-3138,SEAMOUNT,,GL,113
2479,"NIU,1997(33)",ICPMS(44),1030,WASRAI2-060-001,10,-104.908,1.00E-03,-2640,-2930,SEAMOUNT,,GL,66.5
2480,"NIU,1997(33)",ICPMS(44),1031,WASRAI2-061-002,9.998,-104.785,1.00E-03,-2364,-2493,SEAMOUNT,,GL,69.6
2481,"NIU,1997(33)",ICPMS(44),1032,WASRAI2-062-005,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,76.2
2482,"NIU,1997(33)",ICPMS(44),1033,WASRAI2-062-007,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,67.3
2483,"NIU,1997(33)",ICPMS(44),1034,WASRAI2-063-001,10.087,-103.46,1.00E-03,-2380,-2410,SEAMOUNT,,GL,74.2
2484,"NIU,1997(33)",ICPMS(44),1035,WASRAI2-065-001,10.12,-103.41,1.00E-03,-2074,-2150,SEAMOUNT,,GL,48.1
2485,"NIU,1997(33)",ICPMS(44),1036,WASRAI2-066-001,10.128,-103.333,1.00E-03,-2600,-2644,SEAMOUNT,,GL,47.5
2486,"NIU,1997(33)",ICPMS(44),1037,WASRAI2-068-005,10.19,-103.412,1.00E-03,-3177,-3220,SEAMOUNT,,GL,260
2487,"NIU,1997(33)",ICPMS(44),1038,WASRAI2-069-001,10.337,-103.638,1.00E-03,-2985,-3000,SEAMOUNT,,GL,194
2488,"NIU,1997(33)",ICPMS(44),1039,WASRAI2-070-001,10.297,-103.618,1.00E-03,-2964,-3010,SEAMOUNT,,GL,142
2489,"NIU,1997(33)",ICPMS(44),1041,WASRAI2-072-021,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,285
2490,"NIU,1997(33)",ICPMS(44),1040,WASRAI2-072-002,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,83
2491,"NIU,1997(33)",ICPMS(44),1042,WASRAI2-073-001,10.382,-103.923,1.00E-03,-2547,-2620,SEAMOUNT,,GL,84.1
2492,"NIU,1997(33)",ICPMS(44),1043,WASRAI2-074-006,10.61,-103.847,1.00E-03,-2320,-2500,SEAMOUNT,,GL,30
2493,"NIU,1997(33)",ICPMS(44),1044,WASRAI2-075-002,10.698,-103.872,1.00E-03,-3115,-3115,SEAMOUNT,,GL,423
2494,"NIU,1997(33)",ICPMS(44),1045,WASRAI2-076-001,10.63,-103.24,1.00E-03,-2344,-2381,SEAMOUNT,,GL,51.1
2495,"NIU,1997(33)",ICPMS(44),1046,WASRAI2-078-006,11.217,-103.59,1.00E-03,-2420,-2780,SEAMOUNT,,GL,111
2496,"NIU,1997(33)",ICPMS(44),1047,WASRAI2-079-002,11.979,-103.243,1.00E-03,-1600,-1700,SEAMOUNT,,GL,110
2497,"NIU,1997(33)",ICPMS(44),1048,WASRAI2-080-001,11.805,-103.252,1.00E-03,-1589,-1619,SEAMOUNT,,GL,143
2498,"NIU,1997(33)",ICPMS(44),1049,WASRAI2-081-001,11.525,-103.562,1.00E-03,-2174,-2276,SEAMOUNT,,GL,56.1
2499,"NIU,1997(33)",ICPMS(44),1050,WASRAI2-082-001,11.505,-103.603,1.00E-03,-2632,-2660,SEAMOUNT,,GL,46.1
2500,"NIU,1997(33)",ICPMS(44),1051,WASRAI2-083-003,11.238,-103.593,1.00E-03,-2785,-2905,SEAMOUNT,,GL,156
2501,"NIU,1997(33)",ICPMS(44),1052,WASRAI2-084-003,11.48,-103.87,1.00E-03,-2244,-2325,SEAMOUNT,,GL,99.1
2502,"NIU,1997(33)",ICPMS(44),1053,WASRAI2-086-002,11.5,-103.977,1.00E-03,-2509,-2559,SEAMOUNT,,GL,116
2503,"NIU,1997(33)",ICPMS(44),1054,WASRAI2-089-SG,11.523,-103.88,1.00E-03,-2448,-2455,SEAMOUNT,,GL,114
2504,"NIU,1997(33)",ICPMS(44),1005,WASRAI2-009-001,8.392,-103.525,1.00E-03,-3090,-3140,SEAMOUNT,,GL,91.9
2505,"NIU,1997(33)",ICPMS(44),1055,WASRAI2-091-004,11.787,-103.852,1.00E-03,-2620,-2630,SEAMOUNT,,GL,95.1
2506,"NIU,1997(33)",ICPMS(44),1056,WASRAI2-092-006,11.937,-103.89,1.00E-03,-2844,-2867,SEAMOUNT,,GL,279
2507,"NIU,1997(33)",ICPMS(44),1057,WASRAI2-093-007,12.29,-103.645,1.00E-03,-2680,-2721,SEAMOUNT,,GL,106
2508,"NIU,1997(33)",ICPMS(44),1058,WASRAI2-094-002,12.34,-103.715,1.00E-03,-2694,-2725,SEAMOUNT,,GL,74.8
2509,"NIU,1997(33)",ICPMS(44),1059,WASRAI2-096-024,13.073,-103.453,1.00E-03,-2525,-2540,SEAMOUNT,,GL,78.4
2510,"NIU,1997(33)",ICPMS(44),1060,WASRAI2-100-001,13.13,-102.765,1.00E-03,-1816,-1828,SEAMOUNT,,GL,94.2
2511,"NIU,1997(33)",ICPMS(44),1061,WASRAI2-102-001,13.212,-103.675,1.00E-03,-2350,-2350,SEAMOUNT,,GL,71.4
2512,"NIU,1997(33)",ICPMS(44),1062,WASRAI2-103-003,13.835,-103.805,1.00E-03,-2870,-2940,SEAMOUNT,,GL,93.8
2513,"NIU,1997(33)",ICPMS(44),1063,WASRAI2-104-001,13.902,-103.76,1.00E-03,-1842,-1851,SEAMOUNT,,GL,136
2514,"NIU,1997(33)",ICPMS(44),1064,WASRAI2-105-005,14.125,-103.815,1.00E-03,-2679,-2685,SEAMOUNT,,GL,95.5
2515,"NIU,1997(33)",ICPMS(44),1065,WASRAI2-106-001,14.108,-103.853,1.00E-03,-2746,-2871,SEAMOUNT,,GL,118
2516,"NIU,1997(33)",ICPMS(44),1066,WASRAI2-107-008,14.175,-104.437,1.00E-03,-2200,-2280,SEAMOUNT,,GL,50.8
2517,"NIU,1997(33)",ICPMS(44),1067,WASRAI2-109-005,14.137,-104.303,1.00E-03,-2570,-2610,SEAMOUNT,,GL,100
2518,"NIU,1997(33)",ICPMS(44),1068,WASRAI2-110-004,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,194
2519,"NIU,1997(33)",ICPMS(44),1069,WASRAI2-110-005,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,150
2520,"NIU,1997(33)",ICPMS(44),1070,WASRAI2-111-003,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,176
2521,"NIU,1997(33)",ICPMS(44),1071,WASRAI2-111-004,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,176
2522,"NIU,1997(33)",ICPMS(44),1072,WASRAI2-112-002,14.15,-104.352,1.00E-03,-2800,-2800,SEAMOUNT,,GL,201
2523,"NIU,1997(33)",ICPMS(44),1073,WASRAI2-116-001,14.453,-104.028,1.00E-03,-2876,-3053,SEAMOUNT,,GL,100
2524,"NIU,1997(33)",ICPMS(44),1074,WASRAI2-118-002,14.675,-103.792,1.00E-03,-2580,-2600,SEAMOUNT,,GL,151
2525,"NIU,1997(33)",ICPMS(44),1007,WASRAI2-012-001,8.363,-105.638,1.00E-03,-2833,-3020,SEAMOUNT,,GL,93.9
2526,"NIU,1997(33)",ICPMS(44),1075,WASRAI2-121-003,14.572,-104.518,1.00E-03,-2879,-2995,SEAMOUNT,,GL,95.7
2527,"NIU,1997(33)",ICPMS(44),1076,WASRAI2-123-004,14.797,-104.507,0.001,-2580,-2600,SEAMOUNT,,GL,84.7
2829,"BOUGAULT,1988(49)",XRF(123),56,ABP1985-040-001,12.403,-44.113,0.01,-4375,-4375,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,84
2830,"BOUGAULT,1988(49)",XRF(123),57,ABP1985-040-002,12.403,-44.113,1.00E-02,-4375,-4375,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,114
2831,"BOUGAULT,1988(49)",XRF(123),59,ABP1985-043-001,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,137.8
2832,"BOUGAULT,1988(49)",XRF(123),63,ABP1985-043-003,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,88.7
2833,"BOUGAULT,1988(49)",XRF(123),60,ABP1985-043-001HV,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,139.7
2834,"BOUGAULT,1988(49)",XRF(123),61,ABP1985-043-001LV,13.773,-44.988,0.001,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,142.5
2835,"BOUGAULT,1988(49)",XRF(123),68,ABP1985-044-003,14.332,-45.04,0.01,-3090,-3090,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,128.4
2836,"BOUGAULT,1988(49)",XRF(123),69,ABP1985-045-001,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,133.7
2837,"BOUGAULT,1988(49)",XRF(123),70,ABP1985-045-002,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,131.3
2838,"BOUGAULT,1988(49)",XRF(123),71,ABP1985-046-002,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,87
2839,"BOUGAULT,1988(49)",XRF(123),72,ABP1985-046-003,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,133.3
2840,"BOUGAULT,1988(49)",XRF(123),74,ABP1985-047-001,15.88,-46.58,0.01,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,116.7
2841,"BOUGAULT,1988(49)",XRF(123),76,ABP1985-048-001,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,120.6
2842,"BOUGAULT,1988(49)",XRF(123),78,ABP1985-048-002,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,120
2843,"BOUGAULT,1988(49)",XRF(123),79,ABP1985-048-003,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,124.5
2844,"BOUGAULT,1988(49)",XRF(123),80,ABP1985-048-004,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,102
2875,"BOUGAULT,1988(49)",XRF(125),56,ABP1985-040-001,12.403,-44.113,0.01,-4375,-4375,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,90
2876,"BOUGAULT,1988(49)",XRF(125),57,ABP1985-040-002,12.403,-44.113,1.00E-02,-4375,-4375,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,116
2877,"BOUGAULT,1988(49)",XRF(125),59,ABP1985-043-001,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,136
2878,"BOUGAULT,1988(49)",XRF(125),60,ABP1985-043-001HV,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,140
2879,"BOUGAULT,1988(49)",XRF(125),61,ABP1985-043-001LV,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,134
2880,"BOUGAULT,1988(49)",XRF(125),63,ABP1985-043-003,13.773,-44.988,0.001,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,85
2882,"BOUGAULT,1988(49)",XRF(125),68,ABP1985-044-003,14.332,-45.04,0.01,-3090,-3090,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,136
2883,"BOUGAULT,1988(49)",XRF(125),69,ABP1985-045-001,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,128
2884,"BOUGAULT,1988(49)",XRF(125),70,ABP1985-045-002,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,127
2885,"BOUGAULT,1988(49)",XRF(125),71,ABP1985-046-002,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,91
2886,"BOUGAULT,1988(49)",XRF(125),72,ABP1985-046-003,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,131
2887,"BOUGAULT,1988(49)",XRF(125),74,ABP1985-047-001,15.88,-46.58,0.01,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,116
2888,"BOUGAULT,1988(49)",XRF(125),76,ABP1985-048-001,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,119
2889,"BOUGAULT,1988(49)",XRF(125),78,ABP1985-048-002,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,127
2890,"BOUGAULT,1988(49)",XRF(125),79,ABP1985-048-003,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,127
2891,"BOUGAULT,1988(49)",XRF(125),432,CHR0077-006-119,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,117
2892,"BOUGAULT,1988(49)",XRF(125),433,CHR0077-006-124,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,110
2893,"BOUGAULT,1988(49)",XRF(125),434,CHR0077-006-125,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,103
2894,"BOUGAULT,1988(49)",XRF(125),435,CHR0077-006-126,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,102
2895,"BOUGAULT,1988(49)",XRF(125),436,CHR0077-006-157,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,108
2896,"BOUGAULT,1988(49)",XRF(125),440,CHR0077-006-201,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,74
2897,"BOUGAULT,1988(49)",XRF(125),441,CHR0077-006-203,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,84
2898,"BOUGAULT,1988(49)",XRF(125),442,CHR0077-006-205,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,122
2899,"BOUGAULT,1988(49)",XRF(125),443,CHR0078-008-013,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,171
2900,"BOUGAULT,1988(49)",XRF(125),444,CHR0078-008-020,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,176
2901,"BOUGAULT,1988(49)",XRF(125),445,CHR0078-008-023,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,83
2902,"BOUGAULT,1988(49)",XRF(125),446,CHR0078-008-026,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,77
2903,"BOUGAULT,1988(49)",XRF(125),447,CHR0078-008-027,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,151
2904,"BOUGAULT,1988(49)",XRF(125),448,CHR0078-008-046,10.62,-40.83,1.00E-02,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,177
3804,"LANGMUIR,1977(46)",SSMS(158),191,ALV0523-001,36.827,-33.252,1.00E-03,-2726,-2726,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,67
3805,"LANGMUIR,1977(46)",SSMS(158),229,ALV0527-001-001,36.808,-33.26,1.00E-03,-2707,-2707,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,31
3806,"LANGMUIR,1977(46)",SSMS(158),253,ALV0529-004,36.818,-33.265,1.00E-03,-2649,-2649,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,58
3823,"LE ROEX,1989(26)",XRF(212),1123,MELPROT-5-011-023,-53.16,25.488,1.00E-03,-5100,-5250,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,231
3826,"LE ROEX,1989(26)",XRF(212),1125,MELPROT-5-011-036,-53.16,25.488,1.00E-03,-5100,-5250,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,86
3829,"LE ROEX,1989(26)",XRF(212),1126,MELPROT-5-012-009,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,171
3832,"LE ROEX,1989(26)",XRF(212),1127,MELPROT-5-012-012,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,102
3835,"LE ROEX,1989(26)",XRF(212),1128,MELPROT-5-012-013,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,113
3838,"LE ROEX,1989(26)",XRF(212),1129,MELPROT-5-013-086,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,72
3841,"LE ROEX,1989(26)",XRF(212),1130,MELPROT-5-013-087,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,97
3844,"LE ROEX,1989(26)",XRF(212),1131,MELPROT-5-014-081,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,117
3847,"LE ROEX,1989(26)",XRF(212),1133,MELPROT-5-014-085,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,151
3850,"LE ROEX,1989(26)",XRF(212),1134,MELPROT-5-014-089,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,39
3853,"LE ROEX,1989(26)",XRF(212),1135,MELPROT-5-014-090,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,29
3856,"LE ROEX,1989(26)",XRF(212),1136,MELPROT-5-015-054,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,75
3859,"LE ROEX,1989(26)",XRF(212),1137,MELPROT-5-015-120,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,109
3862,"LE ROEX,1989(26)",XRF(212),1138,MELPROT-5-015-126,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,92
3865,"LE ROEX,1989(26)",XRF(212),1139,MELPROT-5-015-133,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,96
3868,"LE ROEX,1989(26)",XRF(212),1140,MELPROT-5-015-138,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,83
3871,"LE ROEX,1989(26)",XRF(212),1141,MELPROT-5-015-143,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,82
3874,"LE ROEX,1989(26)",XRF(212),1142,MELPROT-5-015-146,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,110
3877,"LE ROEX,1989(26)",XRF(212),1143,MELPROT-5-015-148,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,104
3880,"LE ROEX,1989(26)",XRF(212),1144,MELPROT-5-015-152,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,82
3883,"LE ROEX,1989(26)",XRF(212),1145,MELPROT-5-016-023,-47.647,32.352,1.00E-03,-2260,-2500,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,70
3886,"LE ROEX,1989(26)",XRF(212),1146,MELPROT-5-017-022,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,72
3889,"LE ROEX,1989(26)",XRF(212),1147,MELPROT-5-017-028,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,81
3892,"LE ROEX,1989(26)",XRF(212),1148,MELPROT-5-017-032,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,80
3895,"LE ROEX,1989(26)",XRF(212),1149,MELPROT-5-018-108,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,176
3898,"LE ROEX,1989(26)",XRF(212),1150,MELPROT-5-018-110,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,75
3901,"LE ROEX,1989(26)",XRF(212),1151,MELPROT-5-018-123,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,98
3904,"LE ROEX,1989(26)",XRF(212),1152,MELPROT-5-019-187,-46.507,33.832,1.00E-03,-2700,-3900,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,78
3907,"LE ROEX,1989(26)",XRF(212),1153,MELPROT-5-020-002,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,77
3910,"LE ROEX,1989(26)",XRF(212),1155,MELPROT-5-020-033,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,84
3913,"LE ROEX,1989(26)",XRF(212),1154,MELPROT-5-020-021,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,50
3916,"LE ROEX,1989(26)",XRF(212),1156,MELPROT-5-020-052,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,118
3919,"LE ROEX,1989(26)",XRF(212),1157,MELPROT-5-025-001,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,84
3922,"LE ROEX,1989(26)",XRF(212),1158,MELPROT-5-025-005,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,78
3925,"LE ROEX,1989(26)",XRF(212),1159,MELPROT-5-025-015,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,74
3928,"LE ROEX,1989(26)",XRF(212),1160,MELPROT-5-025-033,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,140
3931,"LE ROEX,1989(26)",XRF(212),1161,MELPROT-5-025-054,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,78
3934,"LE ROEX,1989(26)",XRF(212),1162,MELPROT-5-025-127,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,78
3937,"LE ROEX,1989(26)",XRF(212),1163,MELPROT-5-025-130,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,142
3940,"LE ROEX,1989(26)",XRF(212),1164,MELPROT-5-025-152,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,38
3943,"LE ROEX,1989(26)",XRF(212),1165,MELPROT-5-025-211,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,122
3946,"LE ROEX,1989(26)",XRF(212),1166,MELPROT-5-026-001,-44.733,37.07,1.00E-03,-2800,-3050,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,128
3949,"LE ROEX,1989(26)",XRF(212),1167,MELPROT-5-027-002,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,73
3952,"LE ROEX,1989(26)",XRF(212),1168,MELPROT-5-027-009,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,118
3955,"LE ROEX,1989(26)",XRF(212),1170,MELPROT-5-027-048,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,91
3958,"LE ROEX,1989(26)",XRF(212),1169,MELPROT-5-027-033,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,134
3961,"LE ROEX,1989(26)",XRF(212),1171,MELPROT-5-028-009,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,111
3964,"LE ROEX,1989(26)",XRF(212),1172,MELPROT-5-028-013,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,125
