ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Ba
75306,"SAUNDERS,1982(937)",XRF(2007),17604,DSDP064-0477A-003-005/106-108,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,31
75309,"SAUNDERS,1982(937)",XRF(2007),17605,DSDP064-0478-026-001/44-46,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,42
75311,"SAUNDERS,1982(937)",XRF(2007),17606,DSDP064-0478-040-003/50,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,90
75313,"SAUNDERS,1982(937)",XRF(2007),17608,DSDP064-0478-041-001/73,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,75
75316,"SAUNDERS,1982(937)",XRF(2007),17607,DSDP064-0478-041-001/123,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,57
75318,"SAUNDERS,1982(937)",XRF(2007),17609,DSDP064-0478-041-004/81-83,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,37
75320,"SAUNDERS,1982(937)",XRF(2007),17610,DSDP064-0478-041-006/61,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,45
75322,"SAUNDERS,1982(937)",XRF(2007),17611,DSDP064-0478-042-001/71-75,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,51
75325,"SAUNDERS,1982(937)",XRF(2007),17612,DSDP064-0478-042-002/80,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,65
75327,"SAUNDERS,1982(937)",XRF(2007),17613,DSDP064-0478-042-003/40,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,41
75329,"SAUNDERS,1982(937)",XRF(2007),17614,DSDP064-0478-042-004/30,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,257
75331,"SAUNDERS,1982(937)",XRF(2007),17615,DSDP064-0478-043-002/104,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,51
75334,"SAUNDERS,1982(937)",XRF(2007),17616,DSDP064-0478-043-004/43,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,60
75336,"SAUNDERS,1982(937)",XRF(2007),17617,DSDP064-0478-044-001/110-112,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,81
75338,"SAUNDERS,1982(937)",XRF(2007),17618,DSDP064-0478-044-003/33,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,37
75341,"SAUNDERS,1982(937)",XRF(2007),17619,DSDP064-0478-044-004/95,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,45
75343,"SAUNDERS,1982(937)",XRF(2007),17620,DSDP064-0478-044-006/61,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,40
75345,"SAUNDERS,1982(937)",XRF(2007),17621,DSDP064-0478-044-006/85,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,41
75347,"SAUNDERS,1982(937)",XRF(2007),17622,DSDP064-0478-045-002/69,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,43
75349,"SAUNDERS,1982(937)",XRF(2007),17623,DSDP064-0478-045-004/77,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,42
75351,"SAUNDERS,1982(937)",XRF(2007),17624,DSDP064-0478-045-005/107,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,41
75354,"SAUNDERS,1982(937)",XRF(2007),17625,DSDP064-0478-046-002/74,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,43
75356,"SAUNDERS,1982(937)",XRF(2007),17626,DSDP064-0478-046-004/71,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,41
75359,"SAUNDERS,1982(937)",XRF(2007),17627,DSDP064-0478-049-001/63,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,42
75361,"SAUNDERS,1982(937)",XRF(2007),17628,DSDP064-0478-049-003/7,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,36
75363,"SAUNDERS,1982(937)",XRF(2007),17629,DSDP064-0478-050-001/92,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,39
75365,"SAUNDERS,1982(937)",XRF(2007),17630,DSDP064-0478-050-005/59-62,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,45
75368,"SAUNDERS,1982(937)",XRF(2007),17632,DSDP064-0478-051-003/49-52,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,102
75370,"SAUNDERS,1982(937)",XRF(2007),17631,DSDP064-0478-051-003/112-115,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,47
75372,"SAUNDERS,1982(937)",XRF(2007),17633,DSDP064-0478-051-006/114,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,66
75375,"SAUNDERS,1982(937)",XRF(2007),17634,DSDP064-0478-052-001/61,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,48
75377,"SAUNDERS,1982(937)",XRF(2007),17635,DSDP064-0478-052-003/39-41,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,44
75379,"SAUNDERS,1982(937)",XRF(2007),17636,DSDP064-0478-052-006/94,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,71
75381,"SAUNDERS,1982(937)",XRF(2007),17637,DSDP064-0478-053-001/69,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,52
75384,"SAUNDERS,1982(937)",XRF(2007),17638,DSDP064-0478-053-002/48,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,74
75386,"SAUNDERS,1982(937)",XRF(2007),17639,DSDP064-0478-053-003/51,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,70
75388,"SAUNDERS,1982(937)",XRF(2007),17640,DSDP064-0478-053-004/28,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,108
75391,"SAUNDERS,1982(937)",XRF(2007),17642,DSDP064-0478-054-001/77,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,48
75393,"SAUNDERS,1982(937)",XRF(2007),17641,DSDP064-0478-054-001/137,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,42
75396,"SAUNDERS,1982(937)",XRF(2007),17644,DSDP064-0478-054-002/26-28,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,52
75399,"SAUNDERS,1982(937)",XRF(2007),17643,DSDP064-0478-054-002/146,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,64
75401,"SAUNDERS,1982(937)",XRF(2007),17645,DSDP064-0478-054-003/129,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,45
75404,"SAUNDERS,1982(937)",XRF(2007),17646,DSDP064-0478-054-004/2,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,60
75406,"SAUNDERS,1982(937)",XRF(2007),17647,DSDP064-0478-054-004/56-59,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,42
75408,"SAUNDERS,1982(937)",XRF(2007),17648,DSDP064-0481A-015-001/11-13,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,67
75410,"SAUNDERS,1982(937)",XRF(2007),17650,DSDP064-0481A-015-002/62,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,84
75412,"SAUNDERS,1982(937)",XRF(2007),17649,DSDP064-0481A-015-002/121-123,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,83
75414,"SAUNDERS,1982(937)",XRF(2007),17652,DSDP064-0481A-015-003/27-29,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,105
75417,"SAUNDERS,1982(937)",XRF(2007),17653,DSDP064-0481A-015-003/69-71,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,71
75419,"SAUNDERS,1982(937)",XRF(2007),17651,DSDP064-0481A-015-003/115,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,99
75421,"SAUNDERS,1982(937)",XRF(2007),17654,DSDP064-0481A-016-001/121,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,54
75424,"SAUNDERS,1982(937)",XRF(2007),17655,DSDP064-0481A-016-002/111-113,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,41
75426,"SAUNDERS,1982(937)",XRF(2007),17656,DSDP064-0481A-016-003/15-17,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,62
75429,"SAUNDERS,1982(937)",XRF(2007),17657,DSDP064-0481A-016-003/31,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,46
75431,"SAUNDERS,1982(937)",XRF(2007),17660,DSDP064-0481A-017-001/36,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,57
75433,"SAUNDERS,1982(937)",XRF(2007),17658,DSDP064-0481A-017-001/100,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,55
75435,"SAUNDERS,1982(937)",XRF(2007),17659,DSDP064-0481A-017-001/112-114,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,45
75438,"SAUNDERS,1982(937)",XRF(2007),17661,DSDP064-0481A-017-002/6-8,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,45
75441,"SAUNDERS,1982(937)",XRF(2007),17662,DSDP064-0481A-033-001/91-95,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,57
75442,"SAUNDERS,1982(937)",INAA(2008),17535,DSDP064-0474A-039-004/65-67,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,17
75445,"SAUNDERS,1982(937)",INAA(2008),17544,DSDP064-0474A-043-003/49-51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,11
75446,"SAUNDERS,1982(937)",INAA(2008),17545,DSDP064-0474A-044-001/100-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,8
75447,"SAUNDERS,1982(937)",INAA(2008),17546,DSDP064-0474A-044-002/63-65,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,11
75448,"SAUNDERS,1982(937)",INAA(2008),17555,DSDP064-0474A-045-005/40-42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,15
75449,"SAUNDERS,1982(937)",INAA(2008),17557,DSDP064-0474A-046-001/110-112,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,14
75450,"SAUNDERS,1982(937)",INAA(2008),17559,DSDP064-0474A-046-002/26-29,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,8
75451,"SAUNDERS,1982(937)",INAA(2008),17564,DSDP064-0474A-047-002/46-48,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,15
75452,"SAUNDERS,1982(937)",INAA(2008),17566,DSDP064-0474A-047-004/140-143,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,8
75453,"SAUNDERS,1982(937)",INAA(2008),17567,DSDP064-0474A-048-001/101-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,9
75454,"SAUNDERS,1982(937)",INAA(2008),17572,DSDP064-0474A-049-003/133-136,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,16
75455,"SAUNDERS,1982(937)",INAA(2008),17575,DSDP064-0474A-050-004/1-4,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,17
75462,"SAUNDERS,1982(937)",INAA(2008),17576,DSDP064-0475B-002-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,36
75463,"SAUNDERS,1982(937)",INAA(2008),17577,DSDP064-0475B-003-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,43
75464,"SAUNDERS,1982(937)",INAA(2008),17578,DSDP064-0475B-004-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,45
75466,"SAUNDERS,1982(937)",INAA(2008),17579,DSDP064-0477-009-001/57-59,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,15
75467,"SAUNDERS,1982(937)",INAA(2008),17581,DSDP064-0477-012-001/49-52,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,21
75468,"SAUNDERS,1982(937)",INAA(2008),17584,DSDP064-0477-012-004/76-80,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,16
75469,"SAUNDERS,1982(937)",INAA(2008),17585,DSDP064-0477-012-005/46-50,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,10
75470,"SAUNDERS,1982(937)",INAA(2008),17587,DSDP064-0477-013-002/146-150,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,12
75471,"SAUNDERS,1982(937)",INAA(2008),17589,DSDP064-0477A-001-001/35-39,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,23
75472,"SAUNDERS,1982(937)",INAA(2008),17588,DSDP064-0477A-001-001/145-147,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,12
75473,"SAUNDERS,1982(937)",INAA(2008),17592,DSDP064-0477A-002-002/0-2,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,14
75474,"SAUNDERS,1982(937)",INAA(2008),17593,DSDP064-0477A-002-002/64-68,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,14
75475,"SAUNDERS,1982(937)",INAA(2008),17597,DSDP064-0477A-002-004/85-87,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,18
75476,"SAUNDERS,1982(937)",INAA(2008),17599,DSDP064-0477A-003-001/35-37,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,16
75477,"SAUNDERS,1982(937)",INAA(2008),17601,DSDP064-0477A-003-002/17-19,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,17
75478,"SAUNDERS,1982(937)",INAA(2008),17603,DSDP064-0477A-003-004/116-118,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,11
75479,"SAUNDERS,1982(937)",INAA(2008),17604,DSDP064-0477A-003-005/106-108,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,14
75480,"SAUNDERS,1982(937)",INAA(2008),17605,DSDP064-0478-026-001/44-46,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,17
75481,"SAUNDERS,1982(937)",INAA(2008),17609,DSDP064-0478-041-004/81-83,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,25
75482,"SAUNDERS,1982(937)",INAA(2008),17630,DSDP064-0478-050-005/59-62,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,37
75483,"SAUNDERS,1982(937)",INAA(2008),17632,DSDP064-0478-051-003/49-52,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,92
75484,"SAUNDERS,1982(937)",INAA(2008),17631,DSDP064-0478-051-003/112-115,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,32
75485,"SAUNDERS,1982(937)",INAA(2008),17635,DSDP064-0478-052-003/39-41,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,23
75486,"SAUNDERS,1982(937)",INAA(2008),17644,DSDP064-0478-054-002/26-28,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,34
75487,"SAUNDERS,1982(937)",INAA(2008),17647,DSDP064-0478-054-004/56-59,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,39
75488,"SAUNDERS,1982(937)",INAA(2008),17648,DSDP064-0481A-015-001/11-13,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,46
75489,"SAUNDERS,1982(937)",INAA(2008),17649,DSDP064-0481A-015-002/121-123,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,48
75490,"SAUNDERS,1982(937)",INAA(2008),17653,DSDP064-0481A-015-003/69-71,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,33
75491,"SAUNDERS,1982(937)",INAA(2008),17655,DSDP064-0481A-016-002/111-113,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,33
75492,"SAUNDERS,1982(937)",INAA(2008),17656,DSDP064-0481A-016-003/15-17,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,45
75493,"SAUNDERS,1982(937)",INAA(2008),17659,DSDP064-0481A-017-001/112-114,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,33
75494,"SAUNDERS,1982(937)",INAA(2008),17661,DSDP064-0481A-017-002/6-8,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,21
75495,"SAUNDERS,1982(937)",INAA(2008),17662,DSDP064-0481A-033-001/91-95,27.253,-111.5077,1.00E-04,-1998,-1998,SPREADING_CENTER,EAST PACIFIC RISE,WR,42
75517,"VERMA,1982(939)",MS-ID(2011),17675,DSDP064-0474A-043-002/75-77,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,13.4
75521,"VERMA,1982(939)",MS-ID(2011),17676,DSDP064-0477A-002-002/8-10,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,21.4
75525,"VERMA,1982(939)",MS-ID(2011),17677,DSDP064-0478-041-001/71-73,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,39.2
75529,"VERMA,1982(939)",MS-ID(2011),17678,DSDP064-0478-053-003/13-16,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,64.7
75807,"MARSH,1983(943)",XRF(2019),17769,DSDP069-0504B-003-001/131-134,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,12
75808,"MARSH,1983(943)",XRF(2019),17770,DSDP069-0504B-004-002/114-117,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,6
75809,"MARSH,1983(943)",XRF(2019),17771,DSDP069-0504B-005-002/68-71,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,7
75810,"MARSH,1983(943)",XRF(2019),17772,DSDP069-0504B-007-002/27-30,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,9
75811,"MARSH,1983(943)",XRF(2019),17773,DSDP069-0504B-007-004/84-87,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,5
75812,"MARSH,1983(943)",XRF(2019),17774,DSDP069-0504B-008-002/84-87,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,9
75813,"MARSH,1983(943)",XRF(2019),17775,DSDP069-0504B-009-001/48-51,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,6
75814,"MARSH,1983(943)",XRF(2019),17776,DSDP069-0504B-010-002/26-29,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3
75815,"MARSH,1983(943)",XRF(2019),17777,DSDP069-0504B-011-002/134-138,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3
75816,"MARSH,1983(943)",XRF(2019),17778,DSDP069-0504B-012-002/65-69,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,15
75817,"MARSH,1983(943)",XRF(2019),17779,DSDP069-0504B-013-002/109-112,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,8
75818,"MARSH,1983(943)",XRF(2019),17780,DSDP069-0504B-014-001/144-148,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,8
75819,"MARSH,1983(943)",XRF(2019),17781,DSDP069-0504B-015-003/108-112,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,5
75821,"MARSH,1983(943)",XRF(2019),17783,DSDP069-0504B-016-004/14-19,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,2
75822,"MARSH,1983(943)",XRF(2019),17784,DSDP069-0504B-017-001/57-61,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,9
75823,"MARSH,1983(943)",XRF(2019),17785,DSDP069-0504B-018-001/63-66,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,51
75824,"MARSH,1983(943)",XRF(2019),17786,DSDP069-0504B-019-001/90-94,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,64
75825,"MARSH,1983(943)",XRF(2019),17787,DSDP069-0504B-019-002/2-5,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,12
75828,"MARSH,1983(943)",XRF(2019),17790,DSDP069-0504B-021-002/27-30,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,8
75830,"MARSH,1983(943)",XRF(2019),17792,DSDP069-0504B-021-002/133-136,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,2
75832,"MARSH,1983(943)",XRF(2019),17794,DSDP069-0504B-025-001/93-97,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,4
75833,"MARSH,1983(943)",XRF(2019),17795,DSDP069-0504B-027-001/75-79,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,5
75834,"MARSH,1983(943)",XRF(2019),17796,DSDP069-0504B-027-002/38-43,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,10
75837,"MARSH,1983(943)",XRF(2019),17799,DSDP069-0504B-028-002/23-27,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,5
